time (s)	coil I (A)	last det (V)	int current (uC)
6770.274776	0.102059	0.124155	13132.282227
6770.275654	0.097489	0.124155	13217.877930
6770.276622	0.097628	0.124155	13312.381836
6770.277668	0.097515	0.124155	13414.381836
6770.278581	0.097496	0.124155	13503.396484
6770.279438	0.097518	0.124155	13586.969727
6770.280484	0.097581	0.124155	13689.039062
6770.281492	0.097500	0.124155	13787.319336
6770.282376	0.097496	0.124155	13873.505859
6770.283354	0.097603	0.124155	13968.960937
6771.266601	1.078305	0.163669	580.127808
6771.267672	1.485352	0.163669	2170.939453
6771.268583	1.465269	0.163669	3505.799316
6771.269453	1.430090	0.163669	4749.978027
6771.270564	1.388943	0.163669	6293.093750
6771.271542	1.353296	0.163669	7616.617187
6771.272407	1.322659	0.163669	8760.716797
6771.273504	1.286166	0.163669	10171.640625
6771.274531	1.253232	0.163669	11458.709961
6771.275423	1.225247	0.163669	12551.629883
6771.276374	0.614601	0.163669	13136.115234
6771.277436	0.099415	0.163669	13241.694336
6771.278365	0.097471	0.163669	13332.244141
6771.279224	0.097537	0.163669	13416.028320
6771.280280	0.097592	0.163669	13519.084961
6771.281300	0.097408	0.163669	13618.441406
6771.282175	0.097445	0.163669	13703.706055
6771.283128	0.097544	0.163669	13796.665039
6771.284199	0.097471	0.163669	13901.056641
6771.285106	0.097430	0.163669	13989.425781
6771.285976	0.097434	0.163669	14074.193359
6772.335561	1.008560	0.113742	435.697754
6772.336570	1.478112	0.113742	1927.112305
6772.337607	1.467279	0.113742	3448.680664
6772.338506	1.432255	0.113742	4736.277344
6772.339370	1.397347	0.113742	5943.585449
6772.340480	1.357969	0.113742	7450.930664
6772.341450	1.324387	0.113742	8735.585937
6772.342315	1.294321	0.113742	9855.173828
6772.343378	1.259901	0.113742	11194.448242
6772.344427	1.227491	0.113742	12482.086914
6772.345308	0.743148	0.113742	13136.800781
6772.346227	0.109966	0.113742	13237.859375
6772.347283	0.097372	0.113742	13340.683594
6772.348238	0.097379	0.113742	13433.680664
6772.349103	0.097434	0.113742	13517.960937
6772.350114	0.097500	0.113742	13616.533203
6772.351148	0.097412	0.113742	13717.257812
6772.352034	0.097430	0.113742	13803.581055
6772.352975	0.097562	0.113742	13895.386719
6772.354025	0.097500	0.113742	13997.761719
6772.354970	0.097368	0.113742	14089.774414
6773.334984	1.004374	0.163194	437.906982
6773.335849	1.474574	0.163194	1713.413452
6773.336940	1.470040	0.163194	3317.227539
6773.337942	1.431786	0.163194	4751.876953
6773.338815	1.397629	0.163194	5972.007324
6773.339807	1.361217	0.163194	7322.334473
6773.340869	1.323812	0.163194	8728.222656
6773.341765	1.293248	0.163194	9886.972656
6773.342640	1.263109	0.163194	10992.193359
6773.343756	1.229564	0.163194	12364.386719
6773.344729	0.742233	0.163194	13086.579102
6773.345594	0.109600	0.163194	13181.382812
6773.346626	0.097460	0.163194	13281.960937
6773.347663	0.097456	0.163194	13383.022461
6773.348555	0.097405	0.163194	13469.907227
6773.349478	0.097529	0.163194	13559.926758
6773.350555	0.097559	0.163194	13664.997070
6773.351506	0.097397	0.163194	13757.622070
6773.352368	0.097408	0.163194	13841.587891
6773.353429	0.097537	0.163194	13945.074219
6773.354435	0.097463	0.163194	14043.122070
6774.408143	1.009003	0.118052	447.997192
6774.409011	1.475178	0.118052	1728.451904
6774.410077	1.470099	0.118052	3295.577148
6774.411088	1.431504	0.118052	4742.827637
6774.411974	1.397256	0.118052	5980.796387
6774.412963	1.361104	0.118052	7326.927734
6774.414041	1.323116	0.118052	8753.247070
6774.414949	1.291835	0.118052	9926.233398
6774.415820	1.262615	0.118052	11025.970703
6774.416925	1.229026	0.118052	12384.043945
6774.417903	0.718594	0.118052	13086.829102
6774.418765	0.107743	0.118052	13179.703125
6774.419826	0.097412	0.118052	13283.057617
6774.420875	0.097478	0.118052	13385.312500
6774.421766	0.097372	0.118052	13472.070312
6774.422643	0.097412	0.118052	13557.500977
6774.423565	0.097460	0.118052	13647.358398
6774.424559	0.097423	0.118052	13744.197266
6774.425485	0.097354	0.118052	13834.346680
6774.426353	0.097397	0.118052	13918.887695
6774.427380	0.097493	0.118052	14019.012695
6775.406103	1.057060	0.162388	547.557312
6775.407154	1.484246	0.162388	2107.499512
6775.408079	1.466169	0.162388	3463.706299
6775.408945	1.431746	0.162388	4703.598145
6775.410034	1.391107	0.162388	6218.513672
6775.411029	1.354592	0.162388	7566.333008
6775.411905	1.323234	0.162388	8725.485352
6775.412921	1.289799	0.162388	10035.920898
6775.413983	1.255540	0.162388	11369.303711
6775.414878	1.226972	0.162388	12467.443359
6775.415745	0.725142	0.162388	13096.140625
6775.416858	0.101704	0.162388	13209.336914
6775.417816	0.097357	0.162388	13302.605469
6775.418671	0.097493	0.162388	13385.961914
6775.419744	0.097632	0.162388	13490.720703
6775.420779	0.097485	0.162388	13591.618164
6775.421666	0.097449	0.162388	13678.055664
6775.422596	0.097504	0.162388	13768.734375
6775.423659	0.097518	0.162388	13872.396484
6775.424603	0.097471	0.162388	13964.409180
6775.425466	0.097460	0.162388	14048.516602
6776.477220	1.082827	0.122918	557.656006
6776.478115	1.481331	0.122918	1883.446899
6776.478987	1.473483	0.122918	3168.323730
6776.479850	1.438817	0.122918	4410.022949
6776.480925	1.399208	0.122918	5914.171387
6776.481809	1.366370	0.122918	7122.041992
6776.482686	1.333334	0.122918	8291.375977
6776.483802	1.296932	0.122918	9738.751953
6776.484724	1.266541	0.122918	10906.501953
6776.485607	1.238738	0.122918	12000.307617
6776.486608	0.986089	0.122918	12987.382812
6776.487611	0.128767	0.122918	13116.536133
6776.488506	0.097438	0.122918	13203.743164
6776.489363	0.097401	0.122918	13287.215820
6776.490465	0.097507	0.122918	13394.668945
6776.491381	0.097419	0.122918	13483.905273
6776.492256	0.097416	0.122918	13569.144531
6776.493267	0.097570	0.122918	13667.787109
6776.494257	0.097449	0.122918	13764.261719
6776.495131	0.097445	0.122918	13849.428711
6776.496125	0.097548	0.122918	13946.390625
6777.477572	1.003623	0.159846	435.572388
6777.478443	1.474801	0.159846	1720.124023
6777.479458	1.472051	0.159846	3214.255615
6777.480523	1.432061	0.159846	4739.400391
6777.481415	1.397066	0.159846	5985.583008
6777.482333	1.362788	0.159846	7236.622559
6777.483428	1.324438	0.159846	8686.882812
6777.484384	1.292267	0.159846	9922.290039
6777.485260	1.263351	0.159846	11028.985352
6777.486318	1.230337	0.159846	12330.681641
6777.487353	0.695852	0.159846	13050.888672
6777.488245	0.105648	0.159846	13145.126953
6777.489117	0.097397	0.159846	13230.057617
6777.490082	0.097581	0.159846	13324.222656
6777.491048	0.097397	0.159846	13418.308594
6777.491967	0.097412	0.159846	13507.830078
6777.492832	0.097434	0.159846	13592.110352
6777.493868	0.097419	0.159846	13693.037109
6777.494740	0.097427	0.159846	13777.993164
6777.495611	0.097474	0.159846	13862.893555
6777.496511	0.097504	0.159846	13950.646484
6778.542659	1.125157	0.120703	631.213318
6778.543725	1.485608	0.120703	2214.871338
6778.544615	1.465027	0.120703	3518.745117
6778.545508	1.429365	0.120703	4795.168457
6778.546620	1.387833	0.120703	6338.438965
6778.547585	1.352710	0.120703	7643.804199
6778.548455	1.322267	0.120703	8794.175781
6778.549510	1.286510	0.120703	10151.443359
6778.550553	1.253049	0.120703	11458.374023
6778.551454	1.224921	0.120703	12562.027344
6778.552425	0.594708	0.120703	13139.489258
6778.553491	0.098727	0.120703	13244.732422
6778.554411	0.097551	0.120703	13334.479492
6778.555274	0.097412	0.120703	13418.545898
6778.556353	0.097628	0.120703	13523.886719
6778.557347	0.097350	0.120703	13620.652344
6778.558223	0.097452	0.120703	13706.020508
6778.559220	0.097507	0.120703	13803.235352
6778.560259	0.097504	0.120703	13904.541992
6778.561159	0.097412	0.120703	13992.212891
6778.562015	0.097430	0.120703	14075.613281
6779.550226	1.064117	0.154589	540.571655
6779.551117	1.481052	0.154589	1860.189087
6779.551994	1.473842	0.154589	3152.748047
6779.553028	1.434785	0.154589	4636.315918
6779.554015	1.396355	0.154589	6014.518555
6779.554899	1.363857	0.154589	7220.168457
6779.555916	1.328247	0.154589	8570.996094
6779.556966	1.292571	0.154589	9928.195312
6779.557851	1.263311	0.154589	11046.224609
6779.558745	1.234054	0.154589	12149.468750
6779.559865	0.764425	0.154589	13005.625000
6779.560818	0.106743	0.154589	13107.351562
6779.561677	0.097438	0.154589	13191.050781
6779.562701	0.097515	0.154589	13290.906250
6779.563729	0.097515	0.154589	13391.151367
6779.564622	0.097419	0.154589	13478.146484
6779.565550	0.097551	0.154589	13568.673828
6779.566619	0.097507	0.154589	13672.909180
6779.567552	0.097416	0.154589	13763.797852
6779.568416	0.097555	0.154589	13848.084961
6779.569473	0.097496	0.154589	13951.138672
6780.609090	1.108912	0.126133	622.099854
6780.610157	1.485469	0.126133	2207.094971
6780.611054	1.465093	0.126133	3521.283203
6780.611927	1.429669	0.126133	4769.384766
6780.613041	1.388602	0.126133	6316.287598
6780.614001	1.353486	0.126133	7615.634277
6780.614867	1.322875	0.126133	8761.244141
6780.615900	1.288125	0.126133	10091.876953
6780.616939	1.254954	0.126133	11395.773437
6780.617822	1.226986	0.126133	12479.202148
6780.618757	0.685909	0.126133	13120.527344
6780.619829	0.100551	0.126133	13228.317383
6780.620756	0.097441	0.126133	13318.645508
6780.621628	0.097544	0.126133	13403.704102
6780.622671	0.097537	0.126133	13505.434570
6780.623698	0.097548	0.126133	13605.616211
6780.624585	0.097405	0.126133	13692.014648
6780.625540	0.097621	0.126133	13785.242187
6780.626594	0.097595	0.126133	13888.107422
6780.627518	0.097445	0.126133	13978.146484
6780.628381	0.097471	0.126133	14062.263672
6781.621692	1.007717	0.166871	427.272125
6781.622791	1.482686	0.166871	2056.743652
6781.623793	1.464642	0.166871	3524.315186
6781.624680	1.430288	0.166871	4792.980469
6781.625686	1.392312	0.166871	6193.646484
6781.626743	1.353893	0.166871	7624.710937
6781.627629	1.322087	0.166871	8796.080078
6781.628515	1.291058	0.166871	9939.958008
6781.629598	1.257129	0.166871	11301.428711
6781.630553	1.227319	0.166871	12473.518555
6781.631419	0.771497	0.166871	13141.634766
6781.632434	0.105948	0.166871	13249.172852
6781.633473	0.097482	0.166871	13350.456055
6781.634361	0.097493	0.166871	13437.029297
6781.635289	0.097526	0.166871	13527.533203
6781.636359	0.097548	0.166871	13631.909180
6781.637302	0.097456	0.166871	13723.810547
6781.638170	0.097511	0.166871	13808.450195
6781.639208	0.097621	0.166871	13909.780273
6781.640218	0.097485	0.166871	14008.240234
6781.641111	0.097460	0.166871	14095.271484
6782.676537	1.102892	0.127120	606.590515
6782.677426	1.482678	0.127120	1924.691406
6782.678299	1.470747	0.127120	3208.653809
6782.679395	1.430369	0.127120	4776.337891
6782.680373	1.392660	0.127120	6138.359375
6782.681254	1.360206	0.127120	7336.701172
6782.682262	1.325171	0.127120	8672.473633
6782.683323	1.289513	0.127120	10040.646484
6782.684222	1.259755	0.127120	11173.166016
6782.685117	1.231036	0.127120	12274.943359
6782.686225	0.670408	0.127120	13017.754883
6782.687178	0.102063	0.127120	13115.020508
6782.688043	0.097441	0.127120	13199.307617
6782.689100	0.097625	0.127120	13302.497070
6782.690119	0.097537	0.127120	13401.886719
6782.691012	0.097515	0.127120	13488.967773
6782.691957	0.097592	0.127120	13581.191406
6782.692997	0.097570	0.127120	13682.664062
6782.693914	0.097441	0.127120	13772.017578
6782.694773	0.097573	0.127120	13855.833008
6782.695829	0.097599	0.127120	13958.897461
6783.691776	1.030071	0.163528	503.704620
6783.692849	1.483876	0.163528	2095.903320
6783.693798	1.465327	0.163528	3486.498779
6783.694665	1.431365	0.163528	4727.492187
6783.695736	1.390734	0.163528	6216.967773
6783.696748	1.353907	0.163528	7587.122070
6783.697640	1.322721	0.163528	8766.989258
6783.698631	1.289227	0.163528	10044.613281
6783.699687	1.254957	0.163528	11369.848633
6783.700608	1.226122	0.163528	12499.106445
6783.701476	0.709706	0.163528	13115.130859
6783.702565	0.101481	0.163528	13225.643555
6783.703544	0.097467	0.163528	13321.063477
6783.704416	0.097460	0.163528	13406.048828
6783.705418	0.097584	0.163528	13503.828125
6783.706474	0.097518	0.163528	13606.807617
6783.707353	0.097456	0.163528	13692.471680
6783.708222	0.097529	0.163528	13777.224609
6783.709323	0.097628	0.163528	13884.712891
6783.710290	0.097434	0.163528	13978.931641
6783.711159	0.097463	0.163528	14063.626953
6784.748005	1.033154	0.125976	482.483032
6784.748896	1.478566	0.125976	1799.885010
6784.749865	1.472845	0.125976	3227.072266
6784.750766	1.437733	0.125976	4522.469727
6784.751643	1.404045	0.125976	5753.817383
6784.752563	1.368995	0.125976	7013.292969
6784.753576	1.333616	0.125976	8364.246094
6784.754500	1.302199	0.125976	9567.477539
6784.755365	1.273012	0.125976	10668.632812
6784.756407	1.240294	0.125976	11961.019531
6784.757317	1.132203	0.125976	12991.324219
6784.758193	0.221393	0.125976	13185.264648
6784.759071	0.097581	0.125976	13270.940430
6784.760129	0.097485	0.125976	13374.080078
6784.761022	0.097474	0.125976	13461.125000
6784.761894	0.097430	0.125976	13546.083984
6784.762907	0.097551	0.125976	13644.903320
6784.763843	0.097471	0.125976	13736.135742
6784.764725	0.097507	0.125976	13822.136719
6784.765712	0.097562	0.125976	13918.430664
6784.766718	0.097522	0.125976	14016.538086
6785.757623	0.991014	0.171045	417.217041
6785.758644	1.478419	0.171045	1926.682983
6785.759700	1.466012	0.171045	3474.791504
6785.760600	1.430654	0.171045	4762.380371
6785.761520	1.395084	0.171045	6045.857910
6785.762593	1.355735	0.171045	7500.561523
6785.763541	1.322834	0.171045	8754.608398
6785.764406	1.293076	0.171045	9873.119141
6785.765471	1.258872	0.171045	11213.818359
6785.766488	1.227404	0.171045	12462.087891
6785.767383	0.748707	0.171045	13132.180664
6785.768258	0.110288	0.171045	13228.682617
6785.769200	0.097467	0.171045	13320.496094
6785.770180	0.097386	0.171045	13415.934570
6785.771098	0.097434	0.171045	13505.378906
6785.771979	0.097452	0.171045	13591.234375
6785.773000	0.097518	0.171045	13690.800781
6785.773902	0.097540	0.171045	13778.782227
6785.774775	0.097463	0.171045	13863.868164
6785.775663	0.097515	0.171045	13950.460937
6785.776697	0.097474	0.171045	14051.249023
6786.822686	1.077169	0.129376	548.279114
6786.823599	1.481609	0.129376	1900.988037
6786.824463	1.472216	0.129376	3172.982422
6786.825539	1.432097	0.129376	4713.918945
6786.826541	1.393191	0.129376	6109.896484
6786.827422	1.360737	0.129376	7308.706055
6786.828438	1.325859	0.129376	8655.779297
6786.829500	1.289824	0.129376	10025.572266
6786.830395	1.260249	0.129376	11153.495117
6786.831257	1.231871	0.129376	12215.368164
6786.832356	0.714891	0.129376	13001.033203
6786.833332	0.103184	0.129376	13101.740234
6786.834194	0.097397	0.129376	13185.697266
6786.835245	0.097555	0.129376	13288.227539
6786.836288	0.097537	0.129376	13389.958008
6786.837173	0.097408	0.129376	13476.164062
6786.838068	0.097570	0.129376	13563.489258
6786.839153	0.097573	0.129376	13669.356445
6786.840095	0.097511	0.129376	13761.211914
6786.840958	0.097584	0.129376	13845.426758
6786.842009	0.097657	0.129376	13948.064453
6787.820998	1.001752	0.170670	433.758514
6787.821859	1.473530	0.170670	1702.468140
6787.822903	1.471018	0.170670	3238.210937
6787.823807	1.436682	0.170670	4536.971680
6787.824689	1.402441	0.170670	5773.924805
6787.825633	1.367574	0.170670	7064.915039
6787.826613	1.332579	0.170670	8370.842773
6787.827537	1.300961	0.170670	9572.930664
6787.828416	1.272151	0.170670	10691.151367
6787.829467	1.239690	0.170670	11994.065430
6787.830366	1.123004	0.170670	13003.646484
6787.831237	0.214764	0.170670	13190.706055
6787.832282	0.097522	0.170670	13292.616211
6787.833247	0.097595	0.170670	13386.795898
6787.834116	0.097511	0.170670	13471.533203
6787.834974	0.097522	0.170670	13555.207031
6787.836068	0.097471	0.170670	13661.839844
6787.836968	0.097548	0.170670	13749.632812
6787.837844	0.097526	0.170670	13835.065430
6787.838845	0.097603	0.170670	13932.765625
6787.839837	0.097496	0.170670	14029.482422
6788.896236	1.043500	0.131370	493.575348
6788.897107	1.477321	0.131370	1780.321533
6788.898083	1.472065	0.131370	3217.057373
6788.899138	1.431702	0.131370	4727.502930
6788.900064	1.395820	0.131370	6020.032227
6788.900938	1.362568	0.131370	7210.916992
6788.902055	1.323944	0.131370	8689.762695
6788.903058	1.289773	0.131370	9983.405273
6788.903957	1.260747	0.131370	11116.816406
6788.904957	1.229934	0.131370	12346.750000
6788.906021	0.656689	0.131370	13045.467773
6788.906912	0.103136	0.131370	13137.362305
6788.907791	0.097504	0.131370	13223.068359
6788.908890	0.097657	0.131370	13330.393555
6788.909862	0.097445	0.131370	13425.110352
6788.910728	0.097427	0.131370	13509.481445
6788.911765	0.097632	0.131370	13610.725586
6788.912783	0.097496	0.131370	13709.976562
6788.913665	0.097559	0.131370	13796.023437
6788.914598	0.097595	0.131370	13887.080078
6788.915645	0.097599	0.131370	13989.265625
6789.887415	0.990527	0.163959	417.011993
6789.888389	1.473776	0.163959	1852.469482
6789.889424	1.467971	0.163959	3371.819824
6789.890324	1.433251	0.163959	4661.745605
6789.891281	1.396879	0.163959	5998.558594
6789.892335	1.357892	0.163959	7429.776855
6789.893266	1.324801	0.163959	8663.166016
6789.894132	1.294596	0.163959	9784.286133
6789.895212	1.260388	0.163959	11145.505859
6789.896216	1.228949	0.163959	12379.371094
6789.897098	0.830511	0.163959	13111.881836
6789.898095	0.115990	0.163959	13227.523437
6789.899134	0.097441	0.163959	13328.764648
6789.900034	0.097419	0.163959	13416.442383
6789.900891	0.097485	0.163959	13499.987305
6789.901979	0.097588	0.163959	13606.163086
6789.902969	0.097507	0.163959	13702.695312
6789.903835	0.097511	0.163959	13787.139648
6789.904830	0.097650	0.163959	13884.301758
6789.905890	0.097562	0.163959	13987.717773
6789.906784	0.097401	0.163959	14074.793945
6790.964148	1.010061	0.132039	425.235687
6790.965278	1.482341	0.132039	2100.281250
6790.966249	1.464869	0.132039	3522.669434
6790.967111	1.431072	0.132039	4756.253418
6790.968163	1.390657	0.132039	6219.224609
6790.969230	1.352857	0.132039	7662.722656
6790.970113	1.320992	0.132039	8829.159180
6790.971048	1.289169	0.132039	10034.532227
6790.972117	1.254862	0.132039	11375.979492
6790.973052	1.225997	0.132039	12522.287109
6790.973927	0.710486	0.132039	13143.961914
6790.974976	0.101752	0.132039	13250.699219
6790.976000	0.097559	0.132039	13350.599609
6790.976893	0.097650	0.132039	13437.800781
6790.977770	0.097595	0.132039	13523.391602
6790.978729	0.097690	0.132039	13617.077148
6790.979696	0.097548	0.132039	13711.405273
6790.980618	0.097540	0.132039	13801.337891
6790.981480	0.097496	0.132039	13885.379883
6790.982523	0.097537	0.132039	13987.110352
6790.983397	0.097471	0.132039	14072.299805
6791.961635	1.086529	0.176765	557.389648
6791.962645	1.484469	0.176765	2056.703125
6791.963544	1.467876	0.176765	3376.323730
6791.964545	1.429841	0.176765	4807.594727
6791.965617	1.388591	0.176765	6296.164551
6791.966526	1.354750	0.176765	7527.631836
6791.967395	1.323076	0.176765	8677.384766
6791.968511	1.286785	0.176765	10113.436523
6791.969477	1.255609	0.176765	11326.355469
6791.970352	1.228392	0.176765	12401.199219
6791.971421	0.599026	0.176765	13041.557617
6791.972455	0.099386	0.176765	13144.322266
6791.973340	0.097438	0.176765	13230.554687
6791.974268	0.097518	0.176765	13321.051758
6791.975329	0.097522	0.176765	13424.522461
6791.976262	0.097449	0.176765	13515.442383
6791.977119	0.097467	0.176765	13598.971680
6791.978168	0.097452	0.176765	13701.199219
6791.979184	0.097419	0.176765	13800.177734
6791.980068	0.097548	0.176765	13886.410156
6791.981028	0.097577	0.176765	13980.083984
6793.030586	0.995548	0.122298	423.107941
6793.031591	1.476398	0.122298	1906.887695
6793.032588	1.468030	0.122298	3370.513184
6793.033481	1.433492	0.122298	4650.622070
6793.034349	1.398918	0.122298	5864.883301
6793.035453	1.359782	0.122298	7366.082031
6793.036361	1.327031	0.122298	8571.026367
6793.037232	1.297013	0.122298	9700.724609
6793.038243	1.265273	0.122298	10979.916016
6793.039255	1.232996	0.122298	12227.707031
6793.040144	0.958682	0.122298	13079.974609
6793.041005	0.143134	0.122298	13203.212891
6793.042099	0.097482	0.122298	13309.857422
6793.043006	0.097621	0.122298	13398.399414
6793.043870	0.097537	0.122298	13482.670898
6793.044944	0.097679	0.122298	13587.579102
6793.045947	0.097441	0.122298	13685.312500
6793.046832	0.097452	0.122298	13771.557617
6793.047816	0.097625	0.122298	13867.620117
6793.048866	0.097650	0.122298	13970.152344
6793.049767	0.097507	0.122298	14058.006836
6794.039248	1.017883	0.159101	437.689819
6794.040144	1.475493	0.159101	1759.731689
6794.041011	1.475621	0.159101	3039.095215
6794.042047	1.437678	0.159101	4528.529785
6794.042947	1.402061	0.159101	5790.384277
6794.043820	1.369545	0.159101	6985.997070
6794.044832	1.333854	0.159101	8335.857422
6794.045835	1.298606	0.159101	9638.359375
6794.046744	1.269166	0.159101	10792.031250
6794.047617	1.240173	0.159101	11874.703125
6794.048735	0.986741	0.159101	12977.878906
6794.049649	0.145232	0.159101	13110.621094
6794.050527	0.097460	0.159101	13196.190430
6794.051519	0.097599	0.159101	13293.008789
6794.052515	0.097397	0.159101	13390.016602
6794.053410	0.097485	0.159101	13477.265625
6794.054269	0.097544	0.159101	13561.055664
6794.055367	0.097463	0.159101	13668.070312
6794.056262	0.097416	0.159101	13755.257812
6794.057130	0.097478	0.159101	13839.869141
6794.058130	0.097562	0.159101	13937.431641
6795.092923	0.994080	0.139684	417.513397
6795.093792	1.473135	0.139684	1697.667480
6795.094896	1.468517	0.139684	3318.910156
6795.095880	1.431647	0.139684	4727.650391
6795.096755	1.397805	0.139684	5950.729980
