time (s)	coil I (A)	last det (V)	int current (uC)
3908.101077	0.098987	0.151354	9452.905273
3908.101949	0.097383	0.151354	9537.823242
3908.102927	0.097537	0.151354	9633.213867
3908.103980	0.097478	0.151354	9735.858398
3908.104889	0.097419	0.151354	9824.413086
3908.105761	0.097408	0.151354	9909.353516
3908.106863	0.097456	0.151354	10016.750000
3908.107861	0.097372	0.151354	10113.926758
3908.108758	0.097419	0.151354	10201.311523
3908.109747	0.097482	0.151354	10297.720703
3909.109226	1.024420	0.153505	486.599579
3909.110314	1.486659	0.153505	2104.084473
3909.111271	1.468055	0.153505	3509.013672
3909.112139	1.434269	0.153505	4753.958984
3909.113201	1.393444	0.153505	6233.795898
3909.114218	1.356229	0.153505	7613.081055
3909.115117	1.324391	0.153505	8803.708008
3909.116089	0.647520	0.153505	9433.096680
3909.117133	0.099789	0.153505	9537.276367
3909.118050	0.097324	0.153505	9626.522461
3909.118909	0.097434	0.153505	9710.218750
3909.119990	0.097573	0.153505	9815.695312
3909.120989	0.097456	0.153505	9913.053711
3909.121867	0.097357	0.153505	9998.533203
3909.122869	0.097463	0.153505	10096.191406
3909.123925	0.097386	0.153505	10199.031250
3909.124816	0.097401	0.153505	10285.815430
3909.125678	0.097445	0.153505	10369.813477
3910.163467	1.066424	0.150545	535.345093
3910.164420	1.485659	0.150545	1951.178345
3910.165295	1.474622	0.150545	3241.472168
3910.166371	1.433430	0.150545	4783.842773
3910.167410	1.393575	0.150545	6231.767578
3910.168312	1.360045	0.150545	7458.528320
3910.169276	1.326240	0.150545	8737.023437
3910.170332	0.569279	0.150545	9338.181641
3910.171264	0.099840	0.150545	9431.232422
3910.172125	0.097419	0.150545	9515.110352
3910.173207	0.097518	0.150545	9620.625000
3910.174203	0.097449	0.150545	9717.683594
3910.175084	0.097346	0.150545	9803.445312
3910.176088	0.097456	0.150545	9901.291016
3910.177138	0.097562	0.150545	10003.731445
3910.178033	0.097412	0.150545	10090.915039
3910.178958	0.097416	0.150545	10181.024414
3910.179816	0.097460	0.150545	10264.644531
3911.173650	1.067190	0.160829	538.930908
3911.174563	1.484143	0.160829	1893.953613
3911.175427	1.474856	0.160829	3168.229004
3911.176528	1.434521	0.160829	4747.637207
3911.177531	1.395447	0.160829	6147.270508
3911.178410	1.362144	0.160829	7344.594727
3911.179419	1.327295	0.160829	8683.834961
3911.180479	0.614183	0.160829	9334.869141
3911.181365	0.101246	0.160829	9424.573242
3911.182237	0.097354	0.160829	9509.465820
3911.183351	0.097449	0.160829	9618.023437
3911.184315	0.097419	0.160829	9711.935547
3911.185182	0.097394	0.160829	9796.375977
3911.186199	0.097471	0.160829	9895.503906
3911.187240	0.097489	0.160829	9996.990234
3911.188130	0.097386	0.160829	10083.664062
3911.189042	0.097463	0.160829	10172.550781
3911.190122	0.097518	0.160829	10277.870117
3912.238781	0.997548	0.151878	424.955261
3912.239819	1.481375	0.151878	1962.622070
3912.240791	1.470399	0.151878	3391.850098
3912.241721	1.435477	0.151878	4726.843750
3912.242584	1.399684	0.151878	5934.770996
3912.243693	1.360968	0.151878	7444.084473
3912.244603	1.328141	0.151878	8652.692383
3912.245492	0.856791	0.151878	9414.378906
3912.246498	0.111775	0.151878	9526.824219
3912.247473	0.097386	0.151878	9621.776367
3912.248341	0.097474	0.151878	9706.383789
3912.249398	0.097632	0.151878	9809.581055
3912.250445	0.097452	0.151878	9911.613281
3912.251339	0.097522	0.151878	9998.797852
3912.252259	0.097551	0.151878	10088.544922
3912.253352	0.097522	0.151878	10195.136719
3912.254302	0.097460	0.151878	10287.723633
3912.255160	0.097460	0.151878	10371.343750
3913.237948	0.998635	0.166058	424.420013
3913.238821	1.476705	0.166058	1713.583740
3913.239775	1.477090	0.166058	3122.727539
3913.240763	1.439813	0.166058	4545.263184
3913.241692	1.403870	0.166058	5849.458008
3913.242559	1.371552	0.166058	7038.593262
3913.243608	1.334864	0.166058	8438.866211
3913.244509	1.032590	0.166058	9369.230469
3913.245393	0.146499	0.166058	9498.735352
3913.246284	0.097397	0.166058	9585.516602
3913.247334	0.097445	0.166058	9687.833984
3913.248236	0.097482	0.166058	9775.762695
3913.249099	0.097467	0.166058	9859.876953
3913.250196	0.097603	0.166058	9966.947266
3913.251104	0.097419	0.166058	10055.404297
3913.251984	0.097548	0.166058	10141.246094
3913.252985	0.097500	0.166058	10238.843750
3913.253985	0.097493	0.166058	10336.335937
3914.309916	1.075507	0.154005	544.206299
3914.310841	1.485018	0.154005	1917.848145
3914.311707	1.474698	0.154005	3194.937012
3914.312795	1.434012	0.154005	4755.142578
3914.313817	1.394821	0.154005	6180.649414
3914.314699	1.361558	0.154005	7381.542969
3914.315711	1.326731	0.154005	8724.194336
3914.316763	0.589940	0.154005	9344.811523
3914.317654	0.100876	0.154005	9434.692383
3914.318509	0.097434	0.154005	9517.998047
3914.319613	0.097515	0.154005	9625.654297
3914.320569	0.097317	0.154005	9718.689453
3914.321448	0.097456	0.154005	9804.353516
3914.322454	0.097537	0.154005	9902.475586
3914.323507	0.097456	0.154005	10005.096680
3914.324394	0.097412	0.154005	10091.500977
3914.325258	0.097581	0.154005	10175.810547
3914.326391	0.097599	0.154005	10286.389648
3915.306532	1.082545	0.167178	557.510742
3915.307450	1.484652	0.167178	1920.421387
3915.308316	1.474449	0.167178	3197.294434
3915.309417	1.433320	0.167178	4775.379883
3915.310424	1.394344	0.167178	6179.484863
3915.311303	1.362015	0.167178	7376.696289
3915.312329	1.326563	0.167178	8737.749023
3915.313384	0.581704	0.167178	9351.447266
3915.314273	0.100693	0.167178	9440.963867
3915.315130	0.097408	0.167178	9524.443359
3915.316247	0.097507	0.167178	9633.359375
3915.317205	0.097401	0.167178	9726.669922
3915.318070	0.097471	0.167178	9810.982422
3915.319101	0.097529	0.167178	9911.535156
3915.320147	0.097438	0.167178	10013.455078
3915.321035	0.097438	0.167178	10099.979492
3915.321937	0.097438	0.167178	10187.868164
3915.323020	0.097518	0.167178	10293.480469
3916.380625	1.013060	0.147209	443.720367
3916.381490	1.476841	0.147209	1721.187622
3916.382561	1.472761	0.147209	3298.514648
3916.383577	1.434042	0.147209	4755.500977
3916.384457	1.399501	0.147209	5987.061523
3916.385457	1.363279	0.147209	7350.340332
3916.386525	1.325446	0.147209	8765.916016
3916.387430	0.718033	0.147209	9415.736328
3916.388286	0.107058	0.147209	9507.377930
3916.389373	0.097533	0.147209	9613.396484
3916.390349	0.097438	0.147209	9708.496094
3916.391232	0.097405	0.147209	9794.504883
3916.392234	0.097588	0.147209	9892.288086
3916.393285	0.097438	0.147209	9994.695312
3916.394175	0.097419	0.147209	10081.398437
3916.395046	0.097485	0.147209	10166.308594
3916.396144	0.097570	0.147209	10273.440430
3916.397112	0.097357	0.147209	10367.682617
3917.375557	1.127747	0.164366	630.410339
3917.376598	1.487948	0.164366	2179.364258
3917.377496	1.468279	0.164366	3497.878418
3917.378437	1.431925	0.164366	4845.319824
3917.379490	1.391342	0.164366	6310.402344
3917.380437	1.356570	0.164366	7595.074219
3917.381302	1.325112	0.164366	8741.295898
3917.382373	0.561921	0.164366	9343.113281
3917.383385	0.098749	0.164366	9443.046875
3917.384269	0.097390	0.164366	9529.139648
3917.385233	0.097518	0.164366	9623.147461
3917.386282	0.097471	0.164366	9725.394531
3917.387211	0.097419	0.164366	9815.897461
3917.388069	0.097460	0.164366	9899.517578
3917.389141	0.097599	0.164366	10004.143555
3917.390142	0.097361	0.164366	10101.601562
3917.391014	0.097460	0.164366	10186.586914
3917.391998	0.097489	0.164366	10282.515625
3918.448824	1.004535	0.150541	422.909210
3918.449888	1.485403	0.150541	2003.377808
3918.450782	1.472926	0.150541	3320.173828
3918.451661	1.439011	0.150541	4585.064453
3918.452624	1.402013	0.150541	5935.203125
3918.453613	1.364897	0.150541	7285.086914
3918.454539	1.332264	0.150541	8518.763672
3918.455416	1.005835	0.150541	9400.880859
3918.456458	0.120970	0.150541	9526.931641
3918.457342	0.097284	0.150541	9612.930664
3918.458199	0.097408	0.150541	9696.410156
3918.459227	0.097551	0.150541	9796.692383
3918.460195	0.097394	0.150541	9890.969727
3918.461068	0.097423	0.150541	9976.020508
3918.461923	0.097449	0.150541	10059.338867
3918.463062	0.097441	0.150541	10170.324219
3918.463963	0.097478	0.150541	10258.152344
3918.464842	0.097383	0.150541	10343.751953
3919.443654	1.005260	0.165167	436.282837
3919.444527	1.476910	0.165167	1725.625732
3919.445601	1.472340	0.165167	3306.918945
3919.446622	1.433130	0.165167	4770.144531
3919.447526	1.398505	0.165167	6034.392578
3919.448518	1.361840	0.165167	7385.337402
3919.449584	1.324406	0.165167	8797.153320
3919.450507	0.657338	0.165167	9403.875977
3919.451370	0.104304	0.165167	9493.890625
3919.452480	0.097588	0.165167	9602.212891
3919.453450	0.097423	0.165167	9696.712891
3919.454317	0.097485	0.165167	9781.232422
3919.455382	0.097526	0.165167	9885.097656
3919.456423	0.097588	0.165167	9986.686523
3919.457313	0.097529	0.165167	10073.487305
3919.458187	0.097507	0.165167	10158.708984
3919.459115	0.097628	0.165167	10249.307617
3919.460114	0.097452	0.165167	10346.662109
3920.516556	1.023102	0.156313	453.234100
3920.517431	1.478016	0.156313	1746.498413
3920.518433	1.474409	0.156313	3223.856445
3920.519495	1.434481	0.156313	4747.275391
3920.520400	1.398768	0.156313	6013.160645
3920.521267	1.365308	0.156313	7196.882324
3920.522368	1.327522	0.156313	8658.484375
3920.523339	0.747975	0.156313	9384.767578
3920.524198	0.108395	0.156313	9477.878906
3920.525271	0.097405	0.156313	9582.394531
3920.526296	0.097438	0.156313	9682.268555
3920.527178	0.097394	0.156313	9768.169922
3920.528103	0.097474	0.156313	9858.333984
3920.529172	0.097375	0.156313	9962.428711
3920.530112	0.097412	0.156313	10053.996094
3920.530967	0.097467	0.156313	10137.330078
3920.531999	0.097540	0.156313	10237.991211
3920.533029	0.097383	0.156313	10338.295898
3921.513675	0.998665	0.170586	437.415070
3921.514536	1.476438	0.170586	1708.628052
3921.515544	1.474530	0.170586	3194.954346
3921.516522	1.436946	0.170586	4600.287109
3921.517450	1.401204	0.170586	5900.604004
3921.518316	1.367853	0.170586	7085.164551
3921.519445	1.329727	0.170586	8586.425781
3921.520353	0.885762	0.170586	9390.697266
3921.521218	0.120359	0.170586	9494.807617
3921.522301	0.097507	0.170586	9600.408203
3921.523262	0.097456	0.170586	9694.063477
3921.524146	0.097474	0.170586	9780.230469
3921.525036	0.097584	0.170586	9867.080078
3921.526129	0.097463	0.170586	9973.607422
3921.527006	0.097522	0.170586	10059.133789
3921.527865	0.097566	0.170586	10142.943359
3921.528973	0.097570	0.170586	10251.050781
3921.529932	0.097368	0.170586	10344.426758
3922.584903	1.098582	0.162529	621.797180
3922.585966	1.486677	0.162529	2202.135254
3922.586858	1.466352	0.162529	3510.121582
3922.587731	1.430713	0.162529	4759.133789
3922.588833	1.390210	0.162529	6291.145020
3922.589804	1.354966	0.162529	7606.816895
3922.590676	1.323362	0.162529	8760.788086
3922.591710	0.563947	0.162529	9343.909180
3922.592751	0.098525	0.162529	9446.473633
3922.593643	0.097467	0.162529	9533.414062
3922.594578	0.097625	0.162529	9624.693359
3922.595641	0.097500	0.162529	9728.335937
3922.596586	0.097478	0.162529	9820.453125
3922.597451	0.097441	0.162529	9904.740234
3922.598520	0.097734	0.162529	10009.218750
3922.599539	0.097460	0.162529	10108.530273
3922.600433	0.097321	0.162529	10195.535156
3922.601393	0.097595	0.162529	10289.226562
3923.584534	1.038424	0.169816	536.865295
3923.585597	1.486461	0.169816	2116.973633
3923.586534	1.467788	0.169816	3492.291016
3923.587397	1.433569	0.169816	4729.461426
3923.588452	1.393184	0.169816	6199.270020
3923.589471	1.355837	0.169816	7580.868164
3923.590364	1.324398	0.169816	8763.555664
3923.591343	0.635222	0.169816	9385.438477
3923.592403	0.099441	0.169816	9490.845703
3923.593318	0.097496	0.169816	9580.054687
3923.594183	0.097467	0.169816	9664.363281
3923.595277	0.097577	0.169816	9771.112305
3923.596282	0.097548	0.169816	9869.147461
3923.597175	0.097438	0.169816	9956.159180
3923.598169	0.097566	0.169816	10053.139648
3923.599219	0.097438	0.169816	10155.449219
3923.600126	0.097485	0.169816	10243.868164
3923.600997	0.097452	0.169816	10328.749023
3924.653506	1.004542	0.158968	432.957703
3924.654461	1.476738	0.158968	1843.242676
3924.655526	1.469912	0.158968	3408.698975
3924.656463	1.433910	0.158968	4752.272461
3924.657333	1.399556	0.158968	5969.885742
3924.658413	1.360093	0.158968	7438.786133
3924.659425	1.323940	0.158968	8778.613281
3924.660325	0.708999	0.158968	9416.712891
3924.661318	0.104865	0.158968	9520.843750
3924.662371	0.097478	0.158968	9623.488281
3924.663276	0.097357	0.158968	9711.596680
3924.664135	0.097529	0.158968	9795.374023
3924.665236	0.097570	0.158968	9902.797852
3924.666200	0.097321	0.158968	9996.615234
3924.667120	0.097365	0.158968	10086.190430
3924.667999	0.097383	0.158968	10171.790039
3924.669019	0.097379	0.158968	10271.117187
3924.669919	0.097383	0.158968	10358.761719
3925.654582	1.091239	0.163838	597.998962
3925.655652	1.487146	0.163838	2189.245117
3925.656552	1.467466	0.163838	3509.964355
3925.657418	1.431980	0.163838	4750.059082
3925.658525	1.391389	0.163838	6290.327148
3925.659500	1.355625	0.163838	7612.061523
3925.660362	1.324966	0.163838	8754.181641
3925.661427	0.554744	0.163838	9344.983398
3925.662482	0.098408	0.163838	9448.803711
3925.663357	0.097485	0.163838	9534.103516
3925.664293	0.097390	0.163838	9625.260742
3925.665348	0.097460	0.163838	9728.081055
3925.666286	0.097386	0.163838	9819.429687
3925.667148	0.097445	0.163838	9903.427734
3925.668181	0.097482	0.163838	10004.125977
3925.669204	0.097408	0.163838	10103.774414
3925.670096	0.097412	0.163838	10190.666016
3925.671040	0.097540	0.163838	10282.744141
3926.722053	1.062026	0.161240	529.951172
3926.722994	1.484429	0.161240	1926.798584
3926.723877	1.474651	0.161240	3228.915283
3926.724876	1.437045	0.161240	4664.522949
3926.725890	1.397296	0.161240	6081.381348
3926.726776	1.364425	0.161240	7290.261719
3926.727639	1.332609	0.161240	8440.302734
3926.728748	0.784453	0.161240	9310.261719
3926.729660	0.108212	0.161240	9408.951172
3926.730516	0.097441	0.161240	9492.361328
3926.731581	0.097544	0.161240	9596.246094
3926.732575	0.097460	0.161240	9693.121094
3926.733461	0.097577	0.161240	9779.574219
3926.734449	0.097636	0.161240	9876.038086
3926.735508	0.097628	0.161240	9979.426758
3926.736413	0.097526	0.161240	10067.687500
3926.737274	0.097507	0.161240	10151.641602
3926.738369	0.097493	0.161240	10258.396484
3927.723722	1.005604	0.167947	440.454681
3927.724593	1.476764	0.167947	1726.716064
3927.725635	1.473647	0.167947	3262.256836
3927.726517	1.439659	0.167947	4532.036133
3927.727395	1.405397	0.167947	5765.974609
3927.728363	1.369702	0.167947	7091.846191
3927.729361	1.334875	0.167947	8424.051758
3927.730237	1.059159	0.167947	9351.875000
3927.731165	0.154706	0.167947	9495.442383
3927.732241	0.097467	0.167947	9600.317383
3927.733146	0.097379	0.167947	9688.445312
3927.734012	0.097441	0.167947	9772.829102
3927.735033	0.097522	0.167947	9872.399414
3927.735999	0.097449	0.167947	9966.535156
3927.736875	0.097401	0.167947	10051.858398
3927.737774	0.097452	0.167947	10139.467773
3927.738861	0.097452	0.167947	10245.398437
3927.739753	0.097397	0.167947	10332.277344
3928.792537	1.012749	0.156358	457.762573
3928.793401	1.477544	0.156358	1734.360596
3928.794449	1.472963	0.156358	3278.025391
3928.795499	1.433298	0.156358	4782.988770
3928.796379	1.398186	0.156358	6013.392578
3928.797313	1.363246	0.156358	7286.664062
3928.798399	1.325479	0.156358	8726.133789
3928.799334	0.705970	0.156358	9386.215820
3928.800200	0.106135	0.156358	9478.128906
3928.801243	0.097489	0.156358	9579.809570
3928.802263	0.097372	0.156358	9679.128906
3928.803152	0.097445	0.156358	9765.757812
3928.804120	0.097456	0.156358	9860.095703
3928.805173	0.097540	0.156358	9962.805664
3928.806095	0.097449	0.156358	10052.653320
3928.806955	0.097427	0.156358	10136.440430
3928.808049	0.097104	0.156358	10242.672852
3928.809035	0.097013	0.156358	10338.327148
3929.791296	1.113567	0.168507	605.780396
3929.792300	1.487622	0.168507	2099.353027
3929.793186	1.470040	0.168507	3401.808594
3929.794197	1.431790	0.168507	4849.347656
3929.795250	1.391122	0.168507	6314.198730
3929.796144	1.357852	0.168507	7528.118164
3929.797005	1.325742	0.168507	8669.582031
3929.798126	0.577167	0.168507	9316.585937
3929.799091	0.099177	0.168507	9412.291992
3929.799946	0.097386	0.168507	9495.557617
3929.801013	0.097515	0.168507	9599.605469
3929.802060	0.097452	0.168507	9701.637695
3929.802944	0.097266	0.168507	9787.620117
3929.803884	0.097522	0.168507	9879.291016
3929.804944	0.097372	0.168507	9982.504883
3929.805884	0.097372	0.168507	10074.034180
3929.806754	0.097441	0.168507	10158.808594
3929.807806	0.097489	0.168507	10261.367187
3930.861338	1.078652	0.160241	549.034058
3930.862307	1.485494	0.160241	1988.478149
3930.863178	1.473234	0.160241	3271.664551
3930.864250	1.432408	0.160241	4807.206543
3930.865283	1.392872	0.160241	6246.043945
3930.866161	1.359580	0.160241	7439.755371
3930.867079	1.327028	0.160241	8657.966797
3930.868168	0.595609	0.160241	9306.584961
3930.869116	0.100005	0.160241	9401.389648
3930.869982	0.097456	0.160241	9485.786133
3930.871029	0.097701	0.160241	9588.079102
3930.872056	0.097423	0.160241	9688.132812
3930.872943	0.097449	0.160241	9774.570312
3930.873903	0.097562	0.160241	9868.230469
3930.874952	0.097566	0.160241	9970.577148
3930.875879	0.097467	0.160241	10060.928711
3930.876739	0.097405	0.160241	10144.697266
3930.877817	0.097526	0.160241	10249.830078
3931.859648	1.001744	0.171818	429.748352
3931.860625	1.478090	0.171818	1873.842041
3931.861690	1.469026	0.171818	3438.354492
3931.862596	1.433767	0.171818	4737.347656
3931.863461	1.398596	0.171818	5947.133301
3931.864584	1.358456	0.171818	7472.679199
3931.865566	1.324449	0.171818	8773.289062
3931.866443	0.744983	0.171818	9426.638672
3931.867512	0.101887	0.171818	9535.555664
3931.868539	0.097357	0.171818	9635.541016
3931.869433	0.097441	0.171818	9722.653320
3931.870379	0.097610	0.171818	9814.992187
3931.871435	0.097603	0.171818	9918.060547
3931.872379	0.097350	0.171818	10009.958984
3931.873241	0.097397	0.171818	10093.916016
3931.874305	0.097522	0.171818	10197.679687
3931.875311	0.097368	0.171818	10295.631836
3931.876192	0.097394	0.171818	10381.435547
3932.930487	0.989147	0.162126	416.430786
3932.931497	1.479598	0.162126	1910.825195
3932.932419	1.473051	0.162126	3268.977783
3932.933350	1.437583	0.162126	4607.367676
3932.934218	1.402690	0.162126	5824.902832
3932.935274	1.364703	0.162126	7266.029785
3932.936159	1.333641	0.162126	8446.302734
3932.937020	1.013972	0.162126	9319.333008
3932.938126	0.120238	0.162126	9452.316406
3932.939022	0.097288	0.162126	9539.486328
3932.939898	0.097434	0.162126	9624.838867
3932.940882	0.097632	0.162126	9720.908203
3932.941891	0.097467	0.162126	9819.252930
3932.942783	0.097416	0.162126	9906.147461
3932.943645	0.097427	0.162126	9990.128906
3932.944731	0.097471	0.162126	10095.982422
3932.945664	0.097412	0.162126	10186.868164
3932.946545	0.097460	0.162126	10272.730469
3933.928225	1.076656	0.169550	549.094788
3933.929112	1.482737	0.169550	1864.282471
3933.930009	1.473940	0.169550	3186.406982
3933.931113	1.432954	0.169550	4768.388184
3933.932066	1.395857	0.169550	6098.639648
3933.932930	1.364249	0.169550	7277.351074
3933.933980	1.326654	0.169550	8670.337891
3933.935021	0.630571	0.169550	9326.762695
3933.935906	0.102572	0.169550	9417.539062
3933.936865	0.097485	0.169550	9511.027344
3933.937921	0.097493	0.169550	9613.979492
3933.938848	0.097419	0.169550	9704.287109
3933.939751	0.097372	0.169550	9792.213867
3933.940626	0.097386	0.169550	9877.426758
3933.941648	0.097430	0.169550	9977.000977
3933.942546	0.097361	0.169550	10064.430664
3933.943421	0.097423	0.169550	10149.675781
3933.944366	0.097522	0.169550	10241.833984
3934.999738	1.010566	0.164104	428.480133
3935.000822	1.484352	0.164104	2037.517456
3935.001819	1.466858	0.164104	3499.974609
3935.002721	1.432533	0.164104	4792.119141
3935.003724	1.394257	0.164104	6190.558594
3935.004782	1.355339	0.164104	7624.507812
3935.005674	1.323523	0.164104	8805.089844
3935.006571	0.688345	0.164104	9422.535156
3935.007681	0.099657	0.164104	9533.154297
3935.008634	0.097449	0.164104	9626.022461
3935.009506	0.097504	0.164104	9711.045898
3935.010554	0.097559	0.164104	9813.287109
3935.011584	0.097449	0.164104	9913.659180
3935.012477	0.097478	0.164104	10000.707031
3935.013434	0.097522	0.164104	10094.035156
3935.014476	0.097515	0.164104	10195.645508
3935.015410	0.097474	0.164104	10286.686523
3935.016272	0.097551	0.164104	10370.775391
3935.997773	1.109985	0.169478	636.021606
3935.998695	1.485886	0.169478	2006.008667
3935.999613	1.470784	0.169478	3356.187988
3936.000495	1.436140	0.169478	4622.863281
3936.001525	1.397047	0.169478	6061.821777
3936.002429	1.363704	0.169478	7294.609863
3936.003311	1.332594	0.169478	8469.958008
3936.004288	0.896887	0.169478	9346.216797
3936.005250	0.113199	0.169478	9455.114258
3936.006128	0.097346	0.169478	9540.583984
3936.007074	0.097511	0.169478	9632.829102
3936.008113	0.097471	0.169478	9734.101562
3936.008995	0.097493	0.169478	9820.089844
3936.009858	0.097489	0.169478	9904.222656
3936.010920	0.097456	0.169478	10007.720703
3936.011872	0.097412	0.169478	10100.457031
3936.012742	0.097434	0.169478	10185.224609
3936.013648	0.097478	0.169478	10273.540039
3937.070164	1.120719	0.162384	651.137695
3937.071231	1.487270	0.162384	2238.055176
3937.072119	1.466378	0.162384	3540.198975
3937.072993	1.430684	0.162384	4790.616211
3937.074112	1.389723	0.162384	6345.716309
