time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4382.337957	248.951920	0.874391	0.100000	169
4384.414941	246.978821	0.870624	0.100000	171
4386.509806	254.178299	0.875145	0.100000	173
4388.614642	252.130768	0.919063	0.100000	175
4390.709407	246.745544	0.979354	0.076418	177
4392.813304	245.840805	1.022645	0.077348	179
4394.906866	245.817535	1.062162	0.080702	181
4396.995749	246.962326	1.085642	0.082204	183
4399.081431	248.083466	1.100525	0.081822	185
4401.166906	248.821564	1.112380	0.081522	187
4403.253197	249.201401	1.125243	0.082084	189
4405.339553	249.040680	1.142839	0.082770	191
4407.427185	248.574524	1.163162	0.083526	193
4409.513792	248.105469	1.182215	0.084662	195
4411.597357	247.707809	1.195732	0.083099	197
4413.682652	247.779999	1.205742	0.079739	199
4415.767137	247.910965	1.210476	0.077427	201
4417.845703	252.188904	1.183661	0.100000	203
4419.923739	252.600235	1.167389	0.100000	205
4422.003268	253.237900	1.158520	0.100000	207
4424.088795	253.937653	1.165209	0.100000	209
4426.179034	254.093948	1.185419	0.100000	211
4428.268347	253.706848	1.221280	0.100000	213
4430.358228	249.135101	1.297423	0.080482	215
4432.454674	247.940231	1.326604	0.081832	217
4434.545925	247.522659	1.332990	0.079102	219
4436.628140	247.335648	1.334247	0.077627	221
4438.708753	247.289413	1.336571	0.076853	223
4440.791888	247.275986	1.339777	0.076907	225
4442.876329	247.260788	1.345051	0.076570	227
4444.961869	247.075668	1.353175	0.076858	229
4447.047672	246.819031	1.366477	0.077151	231
4449.133868	246.435959	1.385093	0.078590	233
4451.219573	246.323532	1.405081	0.080467	235
4453.304221	246.469193	1.425911	0.082298	237
4455.385174	247.821777	1.420729	0.081172	239
4457.464281	249.895096	1.400097	0.080903	241
4459.543728	254.976074	1.316366	0.100000	243
4461.626044	236.885635	1.199485	0.100000	245
4463.711031	235.093277	1.211432	0.100000	247
4465.797521	254.315674	1.293673	0.100000	249
4467.884095	253.330215	1.316996	0.100000	251
4469.971527	252.403488	1.342965	0.100000	253
4472.059543	248.212387	1.414915	0.078721	255
4474.147423	247.576324	1.432189	0.078893	1
4476.234163	247.324997	1.446584	0.079227	3
4478.320097	247.110733	1.457122	0.079621	5
4480.405777	247.110535	1.468410	0.079761	7
4482.491246	247.109741	1.476681	0.080350	9
4484.576025	247.265884	1.482050	0.080611	11
4486.660571	247.498871	1.483103	0.080689	13
4488.743959	247.659561	1.481840	0.079916	15
4490.826657	247.929321	1.479659	0.079638	17
4492.908743	248.314972	1.476133	0.080134	19
4494.990674	248.684814	1.470686	0.080905	21
4497.072118	252.494720	1.404527	0.100000	23
4499.153666	252.813477	1.383722	0.100000	25
4501.236392	253.305588	1.367039	0.100000	27
4503.319894	253.908234	1.358063	0.100000	29
4505.404478	254.492523	1.360341	0.100000	31
4507.489724	254.603638	1.374652	0.100000	33
4509.576520	254.482315	1.402139	0.100000	35
4511.666041	253.917282	1.432789	0.100000	37
4513.755712	249.778107	1.520476	0.087088	39
4515.842950	248.801270	1.537192	0.088381	41
4517.927944	248.197220	1.550064	0.088946	43
4520.012665	247.710892	1.555047	0.089009	45
4522.097172	247.619125	1.551790	0.088557	47
4524.181652	247.486206	1.552196	0.088649	49
4526.266247	247.500397	1.555245	0.089032	51
4528.350430	247.373459	1.559561	0.090213	53
4530.433972	247.448929	1.568704	0.091544	55
4532.517459	247.817978	1.567925	0.091862	57
4534.600055	248.662094	1.563136	0.091646	59
4536.681871	249.857452	1.552323	0.091210	61
4538.762685	254.191788	1.468486	0.100000	63
4540.842794	255.640594	1.443958	0.100000	65
4542.924761	235.906342	1.352971	0.100000	67
4545.008063	235.172653	1.347345	0.100000	69
4547.092239	235.672195	1.341333	0.100000	71
4549.176802	233.547363	1.352655	0.100000	73
4551.261896	230.423248	1.375030	0.100000	75
4553.347431	254.366791	1.427896	0.100000	77
4555.433574	253.770859	1.443681	0.100000	79
4557.519639	253.467133	1.460127	0.100000	81
4559.605308	253.139908	1.475545	0.100000	83
4561.690724	253.010345	1.484852	0.100000	85
4563.775570	252.934937	1.492435	0.100000	87
4565.860232	252.908264	1.497083	0.100000	89
4567.944420	252.947128	1.498859	0.100000	91
4570.028440	253.046738	1.498120	0.100000	93
4572.111699	253.378098	1.489444	0.100000	95
4574.194528	253.635590	1.483368	0.100000	97
4576.277323	253.808868	1.467451	0.100000	99
4578.360162	254.158554	1.456297	0.100000	101
4580.443550	254.610611	1.445034	0.100000	103
4582.527093	230.276459	1.397235	0.100000	105
4584.610808	231.552383	1.384898	0.100000	107
4586.694939	232.996780	1.380752	0.100000	109
4588.780034	233.635925	1.388880	0.100000	111
4590.865656	233.429108	1.403595	0.100000	113
4592.952668	255.607574	1.479981	0.100000	115
4595.039728	255.038788	1.503174	0.100000	117
4597.127372	254.503967	1.526572	0.100000	119
4599.213880	250.884125	1.599329	0.100000	121
4601.299641	250.320282	1.607102	0.100000	123
