time (s)	coil I (A)	last det (V)	int current (uC)
4402.429710	0.098060	0.693007	19590.808594
4403.416071	1.064169	0.466373	531.020203
4403.416946	1.468608	0.466373	1816.052490
4403.417908	1.460892	0.466373	3221.430908
4403.418978	1.420822	0.466373	4741.709961
4403.419905	1.385691	0.466373	6026.245605
4403.420776	1.353354	0.466373	7205.017578
4403.421872	1.316071	0.466373	8647.430664
4403.422875	1.282537	0.466373	9933.814453
4403.423763	1.254199	0.466373	11047.542969
4403.424755	1.223877	0.466373	12261.628906
4403.425817	1.192665	0.466373	13528.239258
4403.426719	1.165968	0.466373	14579.942383
4403.427586	1.140253	0.466373	15568.541016
4403.428712	1.116390	0.466373	16825.595703
4403.429676	1.091913	0.466373	17878.199219
4403.430547	0.854059	0.466373	18622.083984
4403.431592	0.117528	0.466373	18744.900391
4403.432623	0.098024	0.466373	18845.962891
4403.433508	0.097998	0.466373	18932.691406
4403.434431	0.098075	0.466373	19023.214844
4403.435491	0.098163	0.466373	19127.267578
4403.436430	0.097991	0.466373	19219.281250
4403.437289	0.098049	0.466373	19303.505859
4403.438341	0.098287	0.466373	19406.904297
4403.439368	0.098035	0.466373	19507.585937
4403.440247	0.097980	0.466373	19593.710937
4404.492762	1.027991	0.673046	459.511841
4404.493644	1.464767	0.673046	1751.436157
4404.494657	1.460482	0.673046	3230.904785
4404.495709	1.421656	0.673046	4726.487305
4404.496606	1.386661	0.673046	5970.322754
4404.497526	1.353662	0.673046	7215.691895
4404.498390	1.322117	0.673046	8358.000977
4404.499446	1.287920	0.673046	9718.043945
4404.500326	1.259264	0.673046	10826.196289
4404.501205	1.232593	0.673046	11909.645508
4404.502207	1.202798	0.673046	13114.848633
4404.503136	1.174633	0.673046	14206.082031
4404.504067	1.148555	0.673046	15275.386719
4404.504935	1.126461	0.673046	16253.155273
4404.505981	1.103203	0.673046	17407.105469
4404.506876	1.079941	0.673046	18373.652344
4404.507762	0.354873	0.673046	18688.070312
4404.508749	0.099258	0.673046	18786.037109
4404.509699	0.098060	0.673046	18879.195312
4404.510615	0.098108	0.673046	18969.062500
4404.511479	0.098115	0.673046	19053.833984
4404.512531	0.098104	0.673046	19157.039062
4404.513401	0.098101	0.673046	19242.386719
4404.514267	0.098229	0.673046	19327.453125
4404.515294	0.098152	0.673046	19428.255859
4404.516246	0.098049	0.673046	19521.599609
4405.501469	1.076268	0.475187	546.744324
4405.502490	1.473395	0.475187	2051.080322
4405.503386	1.457585	0.475187	3357.076904
4405.504342	1.422037	0.475187	4716.544922
4405.505396	1.382021	0.475187	6173.195312
4405.506317	1.348209	0.475187	7414.895996
4405.507181	1.318103	0.475187	8553.737305
4405.508246	1.283533	0.475187	9920.699219
4405.509265	1.250900	0.475187	11195.366211
4405.510145	1.223950	0.475187	12272.442383
4405.511149	1.194423	0.475187	13471.642578
4405.512203	1.163778	0.475187	14698.264648
4405.513098	1.137766	0.475187	15716.565430
4405.513969	1.118423	0.475187	16690.710937
4405.515061	1.091444	0.475187	17882.568359
4405.516049	0.726724	0.475187	18600.570312
4405.516932	0.112328	0.475187	18699.755859
4405.517929	0.098104	0.475187	18797.566406
4405.518991	0.098057	0.475187	18901.703125
4405.519877	0.098042	0.475187	18988.568359
4405.520738	0.098145	0.475187	19073.070312
4405.521856	0.098188	0.475187	19182.845703
4405.522812	0.098020	0.475187	19276.552734
4405.523728	0.098024	0.475187	19366.341797
4405.524603	0.098031	0.475187	19452.119141
4405.525662	0.098152	0.475187	19556.062500
4406.576077	1.001243	0.656337	434.539368
4406.576948	1.463221	0.656337	1709.005127
4406.577973	1.459999	0.656337	3205.503906
4406.579014	1.421708	0.656337	4685.501953
4406.579908	1.387701	0.656337	5926.106934
4406.580871	1.353351	0.656337	7229.383789
4406.581937	1.315767	0.656337	8631.991211
4406.582876	1.284441	0.656337	9838.081055
4406.583746	1.256375	0.656337	10931.126953
4406.584826	1.223346	0.656337	12252.340820
4406.585827	1.193405	0.656337	13446.938477
4406.586726	1.167491	0.656337	14496.513672
4406.587714	1.140062	0.656337	15622.895508
4406.588768	1.116786	0.656337	16799.988281
4406.589677	1.093297	0.656337	17793.794922
4406.590540	0.870212	0.656337	18544.789062
4406.591638	0.119139	0.656337	18675.603516
4406.592623	0.097896	0.656337	18772.031250
4406.593496	0.098097	0.656337	18857.669922
4406.594504	0.098185	0.656337	18956.640625
4406.595547	0.098009	0.656337	19058.863281
4406.596426	0.098013	0.656337	19145.015625
4406.597280	0.098126	0.656337	19228.814453
4406.598383	0.098123	0.656337	19337.042969
4406.599345	0.098057	0.656337	19431.373047
4406.600210	0.098068	0.656337	19516.201172
4407.590966	1.088225	0.439879	596.347351
4407.592026	1.473830	0.439879	2158.607666
4407.592932	1.454341	0.439879	3476.240479
4407.593805	1.419576	0.439879	4715.530762
4407.594911	1.379374	0.439879	6241.118164
4407.595892	1.344441	0.439879	7560.014648
4407.596762	1.314287	0.439879	8703.444336
4407.597810	1.279698	0.439879	10044.568359
4407.598866	1.246329	0.439879	11360.692383
4407.599755	1.218988	0.439879	12444.373047
4407.600683	1.191574	0.439879	13550.153320
4407.601753	1.160691	0.439879	14792.092773
4407.602698	1.134342	0.439879	15864.045898
4407.603565	1.116259	0.439879	16831.841797
4407.604630	1.089093	0.439879	17991.726562
4407.605647	0.596796	0.439879	18598.667969
4407.606540	0.103396	0.439879	18691.000000
4407.607491	0.098148	0.439879	18784.339844
4407.608538	0.098126	0.439879	18887.078125
4407.609451	0.097987	0.439879	18976.541016
4407.610313	0.098064	0.439879	19061.072266
4407.611366	0.098210	0.439879	19164.488281
4407.612371	0.098101	0.439879	19263.080078
4407.613245	0.098097	0.439879	19348.816406
4407.614213	0.098156	0.439879	19443.830078
4407.615287	0.098027	0.439879	19549.111328
4408.659394	0.996270	0.667306	432.380981
4408.660260	1.461892	0.667306	1698.379517
4408.661350	1.458684	0.667306	3288.345215
4408.662349	1.420979	0.667306	4707.903320
4408.663228	1.387610	0.667306	5927.612305
4408.664236	1.351956	0.667306	7290.383301
4408.665303	1.314844	0.667306	8693.321289
4408.666186	1.284785	0.667306	9827.787109
4408.667059	1.255565	0.667306	10923.895508
4408.668157	1.222775	0.667306	12266.501953
4408.669132	1.194188	0.667306	13430.835937
4408.670005	1.168641	0.667306	14451.059570
4408.671055	1.138975	0.667306	15646.982422
4408.672099	1.116537	0.667306	16812.646484
4408.672991	1.093568	0.667306	17788.109375
4408.673939	0.810736	0.667306	18556.687500
4408.675014	0.110596	0.667306	18675.578125
4408.675944	0.097833	0.667306	18766.562500
4408.676869	0.097972	0.667306	18857.187500
4408.677736	0.098020	0.667306	18942.169922
4408.678777	0.097950	0.667306	19044.136719
4408.679660	0.098005	0.667306	19130.675781
4408.680534	0.097991	0.667306	19216.320312
4408.681484	0.098112	0.667306	19309.525391
4408.682477	0.097958	0.667306	19406.796875
4408.683403	0.098013	0.667306	19497.556641
4409.677837	1.062480	0.411983	525.927795
4409.678845	1.473116	0.411983	2010.829102
4409.679744	1.458157	0.411983	3321.711914
4409.680724	1.421635	0.411983	4714.914062
4409.681785	1.381282	0.411983	6180.454102
4409.682703	1.347960	0.411983	7417.881836
4409.683575	1.316484	0.411983	8565.856445
4409.684682	1.280779	0.411983	9983.678711
4409.685668	1.249955	0.411983	11216.133789
4409.686535	1.223368	0.411983	12276.793945
4409.687630	1.190914	0.411983	13580.845703
4409.688664	1.160845	0.411983	14781.159180
4409.689568	1.135547	0.411983	15807.693359
4409.690443	1.117211	0.411983	16785.251953
4409.691388	1.093264	0.411983	17818.386719
4409.692387	0.786302	0.411983	18603.902344
4409.693301	0.116605	0.411983	18710.480469
4409.694159	0.097870	0.411983	18794.453125
4409.695253	0.098016	0.411983	18901.683594
4409.696132	0.098126	0.411983	18987.937500
4409.696993	0.097991	0.411983	19072.306641
4409.697850	0.098104	0.411983	19156.382812
4409.698908	0.097972	0.411983	19260.037109
4409.699803	0.097965	0.411983	19347.716797
4409.700674	0.097939	0.411983	19433.021484
4409.701663	0.098137	0.411983	19530.080078
4410.744347	1.071079	0.657706	545.179260
4410.745375	1.472747	0.657706	2059.162842
4410.746255	1.457271	0.657706	3341.561035
4410.747236	1.421049	0.657706	4735.609375
4410.748284	1.381256	0.657706	6183.166016
4410.749199	1.348198	0.657706	7416.767578
4410.750062	1.316770	0.657706	8553.139648
4410.751128	1.282079	0.657706	9919.835937
4410.752140	1.249644	0.657706	11184.475586
4410.753038	1.222603	0.657706	12282.373047
