time (s)	coil I (A)	last det (V)	int current (uC)
8394.101201	1.192701	0.148192	13425.456055
8394.102182	1.164606	0.148192	14567.934570
8394.103234	1.135089	0.148192	15762.047852
8394.104152	1.115878	0.148192	16786.423828
8394.105018	1.092795	0.148192	17732.785156
8394.106105	0.735802	0.148192	18532.601562
8394.107101	0.106520	0.148192	18638.695312
8394.107973	0.098031	0.148192	18724.177734
8394.108941	0.098082	0.148192	18819.121094
8394.109998	0.098152	0.148192	18922.867187
8394.110884	0.097994	0.148192	19009.689453
8394.111748	0.098071	0.148192	19094.423828
8394.112837	0.098170	0.148192	19201.332031
8394.113808	0.097947	0.148192	19296.437500
8394.114689	0.097892	0.148192	19382.679687
8394.115683	0.098163	0.148192	19480.253906
8395.134390	0.984569	0.221725	414.503601
8395.135353	1.460999	0.221725	1821.445312
8395.136410	1.454601	0.221725	3358.958496
8395.137336	1.419756	0.221725	4673.652344
8395.138205	1.386138	0.221725	5878.206055
8395.139274	1.348466	0.221725	7319.715820
8395.140274	1.313925	0.221725	8633.640625
8395.141164	1.284016	0.221725	9776.415039
8395.142163	1.252749	0.221725	11027.911133
8395.143199	1.221042	0.221725	12292.911133
8395.144101	1.193917	0.221725	13369.824219
8395.144966	1.167795	0.221725	14379.966797
8395.146067	1.138092	0.221725	15633.005859
8395.147067	1.116500	0.221725	16749.505859
8395.147950	1.093846	0.221725	17715.373047
8395.148962	0.810546	0.221725	18535.644531
8395.150018	0.112137	0.221725	18654.062500
8395.150889	0.097885	0.221725	18739.320312
8395.151786	0.098013	0.221725	18827.238281
8395.152880	0.098049	0.221725	18934.503906
8395.153836	0.097899	0.221725	19028.095703
8395.154703	0.098035	0.221725	19113.091797
8395.155706	0.098053	0.221725	19211.439453
8395.156742	0.098042	0.221725	19313.011719
8395.157635	0.097998	0.221725	19400.523437
8395.158561	0.098049	0.221725	19491.316406
8396.178392	1.010969	0.159766	459.991028
8396.179489	1.470227	0.159766	2072.830078
8396.180443	1.452250	0.159766	3458.276367
8396.181312	1.418990	0.159766	4691.378906
8396.182366	1.379791	0.159766	6145.678711
8396.183392	1.343002	0.159766	7523.598633
8396.184294	1.312185	0.159766	8707.189453
8396.185246	1.280706	0.159766	9926.420898
8396.186282	1.247820	0.159766	11219.162109
8396.187211	1.219479	0.159766	12352.057617
8396.188081	1.192903	0.159766	13389.882812
8396.189156	1.162441	0.159766	14639.507812
8396.190157	1.134477	0.159766	15775.120117
8396.191041	1.116174	0.159766	16761.818359
8396.191968	1.092645	0.159766	17774.701172
8396.192831	0.886857	0.159766	18540.058594
8396.193813	0.132612	0.159766	18670.283203
8396.194748	0.097855	0.159766	18761.777344
8396.195627	0.098024	0.159766	18847.939453
8396.196643	0.098060	0.159766	18947.568359
8396.197543	0.098024	0.159766	19035.789062
8396.198417	0.097932	0.159766	19121.380859
8396.199352	0.098188	0.159766	19213.187500
8396.200341	0.098035	0.159766	19310.144531
8396.201264	0.098079	0.159766	19400.671875
8396.202125	0.098016	0.159766	19485.064453
8397.220301	0.999104	0.194647	440.604889
8397.221171	1.461552	0.194647	1712.154663
8397.222035	1.463152	0.194647	2976.317871
8397.223100	1.425509	0.194647	4494.484863
8397.223988	1.390946	0.194647	5729.645020
8397.224860	1.359141	0.194647	6914.815430
8397.225728	1.326976	0.194647	8066.630859
8397.226805	1.292314	0.194647	9458.453125
8397.227688	1.263497	0.194647	10574.121094
8397.228567	1.236500	0.194647	11661.004883
8397.229565	1.206797	0.194647	12865.387695
8397.230505	1.178818	0.194647	13973.476562
8397.231391	1.153517	0.194647	14995.492187
8397.232380	1.128486	0.194647	16111.565430
8397.233406	1.105137	0.194647	17245.435547
8397.234299	1.082021	0.194647	18211.681641
8397.235169	0.498245	0.194647	18645.154297
8397.236259	0.099012	0.194647	18753.078125
8397.237169	0.098060	0.194647	18842.312500
8397.238042	0.097987	0.194647	18927.855469
8397.239040	0.097987	0.194647	19025.646484
8397.240049	0.097954	0.194647	19124.482422
8397.240933	0.098068	0.194647	19211.173828
8397.241788	0.098068	0.194647	19295.021484
8397.242845	0.098112	0.194647	19398.724609
8397.243777	0.097936	0.194647	19490.000000
8397.244640	0.097994	0.194647	19574.568359
8398.263271	1.030334	0.174779	474.984192
8398.264154	1.463547	0.174779	1767.296387
8398.265022	1.461101	0.174779	3035.532227
8398.266110	1.422440	0.174779	4583.146973
8398.267030	1.387192	0.174779	5859.363770
8398.267907	1.355713	0.174779	7048.324219
8398.268902	1.321695	0.174779	8363.411133
8398.269917	1.286957	0.174779	9669.671875
8398.270792	1.258407	0.174779	10770.778320
8398.271776	1.228568	0.174779	11979.689453
8398.272833	1.196924	0.174779	13244.837891
8398.273747	1.170267	0.174779	14314.461914
8398.274618	1.144830	0.174779	15311.609375
8398.275706	1.120137	0.174779	16530.318359
8398.276708	1.095568	0.174779	17628.076172
8398.277608	0.991084	0.174779	18520.050781
8398.278615	0.167329	0.174779	18688.550781
8398.279672	0.097917	0.174779	18792.048828
8398.280562	0.097896	0.174779	18879.175781
8398.281449	0.097980	0.174779	18966.083984
8398.282543	0.098053	0.174779	19073.353516
8398.283502	0.097906	0.174779	19167.246094
8398.284368	0.097983	0.174779	19252.099609
8398.285413	0.098134	0.174779	19354.648437
8398.286451	0.097866	0.174779	19456.234375
8398.287341	0.097939	0.174779	19543.400391
8399.304638	1.016781	0.184411	432.131927
8399.305744	1.469751	0.184411	2057.676514
8399.306716	1.452242	0.184411	3469.256348
8399.307585	1.419327	0.184411	4702.651855
8399.308619	1.380571	0.184411	6130.162598
8399.309666	1.343038	0.184411	7536.323730
8399.310561	1.312141	0.184411	8710.689453
8399.311506	1.281112	0.184411	9921.339844
8399.312590	1.246578	0.184411	11272.630859
8399.313527	1.218098	0.184411	12413.989258
8399.314401	1.191962	0.184411	13455.763672
8399.315463	1.161350	0.184411	14689.117187
8399.316471	1.133489	0.184411	15831.673828
8399.317365	1.115284	0.184411	16828.738281
8399.318335	1.090602	0.184411	17886.621094
8399.319383	0.658169	0.184411	18576.382812
8399.320306	0.104626	0.184411	18672.953125
8399.321165	0.097950	0.184411	18757.091797
8399.322242	0.098145	0.184411	18862.792969
8399.323234	0.097899	0.184411	18959.908203
8399.324108	0.098013	0.184411	19045.572266
8399.325097	0.098152	0.184411	19142.644531
8399.326140	0.098049	0.184411	19244.910156
8399.327036	0.097976	0.184411	19332.697266
8399.327892	0.098148	0.184411	19416.712891
8399.328974	0.098101	0.184411	19522.857422
8400.347077	0.991963	0.176959	423.568176
8400.348008	1.460599	0.176959	1783.386230
8400.349071	1.454982	0.176959	3330.031738
8400.350019	1.419620	0.176959	4675.832031
8400.350883	1.386427	0.176959	5873.705078
8400.351942	1.348828	0.176959	7302.114258
8400.352966	1.313632	0.176959	8647.273437
8400.353848	1.283906	0.176959	9779.678711
8400.354779	1.254386	0.176959	10947.511719
