time (s)	coil I (A)	last det (V)	int current (uC)
9470.819063	0.107747	1.000609	18623.994141
9470.819952	0.098119	1.000609	18711.222656
9470.820827	0.098163	1.000609	18797.115234
9470.821932	0.098276	1.000609	18905.710937
9470.822881	0.098119	1.000609	18998.826172
9470.823748	0.098174	1.000609	19083.943359
9470.824785	0.098342	1.000609	19185.923828
9470.825827	0.098203	1.000609	19288.251953
9470.826717	0.098137	1.000609	19375.593750
9470.827643	0.098298	1.000609	19466.617187
9471.774194	1.020527	0.977350	490.873657
9471.775285	1.467810	0.977350	2092.254395
9471.776233	1.449822	0.977350	3466.685547
9471.777103	1.416716	0.977350	4699.228516
9471.778161	1.377400	0.977350	6156.517578
9471.779189	1.340467	0.977350	7534.518066
9471.780085	1.309940	0.977350	8708.224609
9471.781044	1.278761	0.977350	9934.556641
9471.782112	1.244912	0.977350	11264.123047
9471.783031	1.216443	0.977350	12382.034180
9471.783901	1.190142	0.977350	13417.457031
9471.785011	1.158911	0.977350	14703.848633
9471.786009	1.131584	0.977350	15833.169922
9471.786906	1.113201	0.977350	16831.710937
9471.787906	1.087588	0.977350	17919.298828
9471.788952	0.598682	0.977350	18545.519531
9471.789837	0.103403	0.977350	18637.031250
9471.790692	0.098258	0.977350	18721.041016
9471.791813	0.098265	0.977350	18831.197266
9471.792765	0.098167	0.977350	18924.652344
9471.793626	0.098262	0.977350	19009.255859
9471.794667	0.098324	0.977350	19111.611328
9471.795707	0.098361	0.977350	19213.906250
9471.796587	0.098247	0.977350	19300.363281
9471.797490	0.098232	0.977350	19389.066406
9471.798365	0.098331	0.977350	19475.105469
9472.889299	1.020710	1.049577	449.112610
9472.890174	1.459592	1.049577	1726.255859
9472.891184	1.456062	1.049577	3196.878418
9472.892238	1.417815	1.049577	4691.255371
9472.893118	1.383933	1.049577	5909.116211
9472.894007	1.350754	1.049577	7109.937012
9472.895098	1.314360	1.049577	8543.904297
9472.896055	1.282658	1.049577	9771.407227
9472.896918	1.254529	1.049577	10854.065430
9472.897969	1.222906	1.049577	12139.339844
9472.899025	1.191914	1.049577	13398.000977
9472.899909	1.165594	1.049577	14428.386719
9472.900859	1.139106	1.049577	15510.538086
9472.901934	1.115592	1.049577	16709.798828
9472.902871	1.091858	1.049577	17732.869141
9472.903742	0.892884	1.049577	18510.572266
9472.904813	0.121685	1.049577	18640.896484
9472.905814	0.098145	1.049577	18739.138672
9472.906710	0.098181	1.049577	18827.109375
9472.907680	0.098427	1.049577	18922.583984
9472.908730	0.098218	1.049577	19025.712891
9472.909642	0.098104	1.049577	19115.183594
9472.910504	0.098280	1.049577	19199.900391
9472.911601	0.098372	1.049577	19307.814453
9472.912594	0.098126	1.049577	19405.253906
9472.913480	0.098049	1.049577	19492.125000
9473.867193	0.983174	1.006184	416.865723
9473.868211	1.462408	1.006184	1905.597534
9473.869191	1.452799	1.006184	3329.340576
9473.870074	1.419946	1.006184	4583.153320
9473.870948	1.385361	1.006184	5793.958984
9473.872073	1.346664	1.006184	7308.956055
9473.872981	1.315349	1.006184	8503.292969
9473.873852	1.286122	1.006184	9623.504883
9473.874922	1.252141	1.006184	10963.295898
9473.875900	1.222288	1.006184	12158.693359
9473.876767	1.196140	1.006184	13195.747070
9473.877850	1.164891	1.006184	14457.324219
9473.878876	1.136547	1.006184	15623.420898
9473.879766	1.117610	1.006184	16618.093750
9473.880696	1.093901	1.006184	17635.421875
9473.881763	0.810190	1.006184	18499.894531
9473.882696	0.120516	1.006184	18612.335937
9473.883556	0.098090	1.006184	18696.693359
9473.884629	0.098265	1.006184	18802.132812
9473.885640	0.098152	1.006184	18901.365234
9473.886511	0.098196	1.006184	18986.894531
9473.887471	0.098372	1.006184	19081.332031
9473.888539	0.098240	1.006184	19186.251953
9473.889443	0.098112	1.006184	19274.945312
9473.890311	0.098167	1.006184	19360.154297
9473.891356	0.098309	1.006184	19462.886719
9474.975288	1.090195	1.047849	583.254456
9474.976192	1.465587	1.047849	1908.145264
9474.977068	1.456198	1.047849	3183.774414
9474.977943	1.422528	1.047849	4428.486328
9474.979002	1.384336	1.047849	5894.498047
9474.979898	1.351941	1.047849	7105.836914
9474.980767	1.322102	1.047849	8254.743164
9474.981754	1.289030	1.047849	9527.015625
9474.982676	1.258271	1.047849	10687.141602
9474.983603	1.230417	1.047849	11827.738281
9474.984478	1.203556	1.047849	12880.849609
9474.985540	1.173149	1.047849	14126.734375
9474.986433	1.147775	1.047849	15151.697266
9474.987301	1.125952	1.047849	16129.023437
9474.988396	1.101449	1.047849	17335.109375
9474.989325	1.076909	1.047849	18335.558594
9474.990201	0.350288	1.047849	18642.410156
9474.991176	0.099196	1.047849	18739.125000
9474.992198	0.098115	1.047849	18839.398437
9474.993078	0.098185	1.047849	18925.800781
9474.993933	0.098203	1.047849	19009.763672
9474.994955	0.098185	1.047849	19110.109375
9474.995899	0.098167	1.047849	19202.779297
9474.996772	0.098152	1.047849	19288.466797
9474.997697	0.098207	1.047849	19379.308594
9474.998753	0.098243	1.047849	19483.052734
9475.959237	0.995306	1.020167	427.981781
9475.960108	1.457816	1.020167	1697.739624
9475.961187	1.453773	1.020167	3266.360840
9475.962203	1.415973	1.020167	4704.989258
9475.963096	1.382468	1.020167	5939.533203
9475.964086	1.347352	1.020167	7273.412109
9475.965141	1.310878	1.020167	8656.387695
9475.966057	1.279973	1.020167	9828.842773
9475.966925	1.251585	1.020167	10915.217773
9475.968032	1.218999	1.020167	12264.649414
9475.969002	1.190588	1.020167	13419.520508
9475.969874	1.165027	1.020167	14435.423828
9475.970951	1.135386	1.020167	15658.234375
9475.971991	1.113420	1.020167	16816.191406
9475.972893	1.089642	1.020167	17799.048828
9475.973839	0.770383	1.020167	18527.832031
9475.974894	0.108677	1.020167	18642.486328
9475.975821	0.098214	1.020167	18733.531250
9475.976681	0.098185	1.020167	18817.970703
9475.977729	0.098236	1.020167	18920.921875
9475.978743	0.098247	1.020167	19020.544922
9475.979614	0.098188	1.020167	19106.066406
9475.980582	0.098185	1.020167	19201.109375
9475.981644	0.098284	1.020167	19305.486328
9475.982563	0.098104	1.020167	19395.644531
9475.983418	0.098214	1.020167	19479.617187
9477.061156	1.079564	1.014011	557.055115
9477.062154	1.468444	1.014011	2022.561768
9477.063051	1.452949	1.014011	3325.857422
9477.064066	1.415607	1.014011	4762.698242
9477.065123	1.376367	1.014011	6217.518555
9477.066008	1.343892	1.014011	7406.862793
9477.066893	1.312555	1.014011	8568.473633
9477.068005	1.277062	1.014011	9988.566406
9477.068955	1.246714	1.014011	11172.944336
9477.069826	1.220160	1.014011	12235.703125
9477.070873	1.189830	1.014011	13481.455078
9477.071921	1.159475	1.014011	14696.584961
