crossing time (s)	slope (V/s)	crossing number
6873.251308	7.838025	5355
6874.316664	8.694207	5356
6875.338527	7.849264	5357
6876.400525	8.193725	5358
6877.420656	7.908378	5359
6878.486434	8.682237	5360
6879.498288	8.569785	5361
6880.575542	7.984354	5362
6881.574328	8.564525	5363
6882.675411	7.722100	5364
6883.650437	8.275778	5365
6884.764916	10.198473	5366
6885.731764	8.230791	5367
6886.844773	9.048248	5368
6887.818711	7.243665	5369
6888.924726	7.969156	5370
6889.910568	7.094218	5371
6891.006285	7.978664	5372
6892.001345	7.394731	5373
6893.086696	8.774781	5374
6894.089782	7.409570	5375
6895.166161	9.163037	5376
6896.176464	7.576107	5377
6897.246426	9.370131	5378
6898.262091	7.559759	5379
6899.329225	9.059892	5380
6900.345832	7.423154	5381
6901.414489	8.528364	5382
6902.428734	7.746322	5383
6903.503963	8.371924	5384
6904.508343	7.794482	5385
6905.592063	8.630719	5386
6906.589558	7.711117	5387
6907.680539	8.765416	5388
6908.669257	7.815037	5389
6909.768241	9.375423	5390
6910.746159	8.000837	5391
6911.854184	10.095667	5392
6912.829644	7.380901	5393
6913.937984	10.446035	5394
6914.917492	7.207611	5395
6916.015452	10.326356	5396
6917.010321	8.456166	5397
6918.092079	9.974472	5398
6919.098032	8.271613	5399
6920.169733	10.138051	5400
6921.189627	7.803474	5401
6922.252222	10.050893	5402
6923.277356	7.612286	5403
6924.337581	9.628371	5404
6925.359895	7.945741	5405
6926.425818	8.836521	5406
6927.439816	7.944486	5407
6928.515443	8.241508	5408
6929.518061	7.629366	5409
6930.605250	8.598645	5410
6931.596939	7.572929	5411
6932.693584	9.194266	5412
6933.677716	7.882344	5413
6934.778186	9.497978	5414
6935.758364	7.930002	5415
6936.863841	9.443134	5416
6937.842618	7.550242	5417
6938.949576	9.004840	5418
6939.926567	7.424420	5419
6941.036071	8.318274	5420
6942.012301	7.272920	5421
6943.118823	8.859909	5422
6944.097494	7.356685	5423
6945.199131	9.251226	5424
6946.184098	7.780996	5425
6947.277958	9.546846	5426
6948.270243	7.748779	5427
6949.355198	9.378690	5428
6950.359355	7.609972	5429
6951.435093	8.845853	5430
6952.448466	7.719660	5431
6953.515811	8.765165	5432
6954.534549	7.733098	5433
6955.599192	9.255269	5434
6956.618001	7.434289	5435
6957.682132	9.459937	5436
6958.698296	7.580472	5437
6959.772047	8.797191	5438
6960.776377	7.759684	5439
6961.864187	9.269293	5440
6962.854436	7.518357	5441
6963.952539	9.882850	5442
6964.932474	7.470232	5443
6966.039038	9.166232	5444
6967.013215	7.587665	5445
6968.124349	8.803310	5446
6969.096597	7.420668	5447
6970.208237	8.948266	5448
6971.181509	7.456069	5449
6972.290996	9.217318	5450
6973.267205	7.610943	5451
6974.370627	8.998984	5452
6975.352931	7.429868	5453
6976.451549	8.514713	5454
6977.439280	7.336308	5455
6978.536221	8.489904	5456
6979.523680	7.298900	5457
6980.619372	8.763189	5458
6981.606521	7.229970	5459
6982.704726	8.716445	5460
6983.688442	7.291012	5461
6984.791157	8.984491	5462
6985.769140	7.422551	5463
6986.877138	8.973654	5464
6987.848343	7.497659	5465
6988.961269	8.836901	5466
6989.930761	7.317900	5467
6991.045997	8.829613	5468
6992.015793	7.371875	5469
6993.127290	8.682753	5470
6994.103980	7.615990	5471
6995.207260	8.706918	5472
6996.192090	7.825083	5473
6997.285752	8.782914	5474
6998.281700	7.551968	5475
6999.363701	8.894245	5476
7000.371423	7.583501	5477
7001.442635	8.946721	5478
7002.459160	7.552621	5479
7003.525086	8.765938	5480
7004.541630	7.287314	5481
7005.607225	8.738370	5482
7006.625958	7.122123	5483
7007.693850	8.689331	5484
7008.706563	7.164395	5485
7009.778775	8.637388	5486
7010.787696	7.439060	5487
7011.865472	8.411302	5488
7012.870690	7.074037	5489
7013.951852	8.364428	5490
7014.951329	7.093617	5491
7016.038234	8.207474	5492
7017.033185	6.907596	5493
7018.122740	8.247929	5494
7019.117438	6.869693	5495
7020.205810	8.515895	5496
7021.200642	6.912899	5497
7022.288042	8.523788	5498
7023.285907	6.989119	5499
7024.370002	8.388013	5500
7025.371994	7.065827	5501
7026.450962	8.314537	5502
7027.457046	7.047329	5503
7028.532489	8.139721	5504
7029.544428	6.971193	5505
7030.612811	8.425634	5506
7031.630882	7.019600	5507
7032.695414	8.551829	5508
7033.715320	7.107994	5509
7034.779873	8.579102	5510
7035.797295	7.239722	5511
7036.866455	8.464815	5512
7037.877093	7.324401	5513
7038.954932	8.647366	5514
7039.955529	7.366665	5515
7041.042672	8.873583	5516
7042.033538	7.431761	5517
7043.132743	8.500416	5518
7044.111365	7.380300	5519
7045.221330	8.376438	5520
7046.190605	7.269785	5521
7047.308160	8.203449	5522
7048.272980	7.110945	5523
7049.391908	8.371121	5524
7050.355490	6.880842	5525
7051.474323	8.217980	5526
7052.439809	6.879150	5527
7053.556854	8.031036	5528
7054.526023	6.690953	5529
7055.639946	8.174024	5530
7056.609421	6.700745	5531
7057.725224	8.194241	5532
7058.693746	6.813142	5533
7059.806157	8.039571	5534
7060.777584	6.870122	5535
7061.890791	8.006887	5536
7062.859792	6.867905	5537
7063.974547	8.009231	5538
7064.941778	6.770101	5539
7066.060160	8.150346	5540
7067.024798	6.777223	5541
7068.145142	7.943097	5542
7069.107930	6.980927	5543
7070.226534	8.045236	5544
7071.193725	6.922696	5545
7072.308224	8.382676	5546
7073.282252	6.939106	5547
7074.389257	8.249254	5548
7075.371390	6.915655	5549
7076.467701	8.431857	5550
7077.458377	7.181532	5551
7078.545284	8.457041	5552
7079.548607	7.002308	5553
7080.624117	8.217498	5554
7081.635048	6.916674	5555
7082.705736	8.191531	5556
7083.721192	6.842537	5557
7084.788821	8.113681	5558
7085.806031	6.922276	5559
7086.871695	8.021373	5560
7087.889654	6.819119	5561
7088.956716	7.924512	5562
7089.970576	6.813445	5563
7091.041173	7.759798	5564
