time (s)	coil I (A)	last det (V)	int current (uC)
6734.917286	0.097917	0.138025	13411.777344
6734.918291	0.098013	0.138025	13510.280273
6734.919335	0.097950	0.138025	13612.541016
6734.920218	0.097917	0.138025	13699.001953
6734.921074	0.098134	0.138025	13783.003906
6734.922203	0.098145	0.138025	13893.808594
6734.923151	0.097998	0.138025	13986.710937
6735.918613	1.070416	0.234749	543.771484
6735.919607	1.473040	0.234749	2007.972778
6735.920501	1.457922	0.234749	3311.355469
6735.921492	1.420972	0.234749	4719.538574
6735.922557	1.381099	0.234749	6190.408691
6735.923457	1.348099	0.234749	7403.698242
6735.924329	1.316609	0.234749	8551.781250
6735.925461	1.280442	0.234749	10001.241211
6735.926420	1.249889	0.234749	11199.884766
6735.927294	1.223093	0.234749	12268.868164
6735.928345	0.659711	0.234749	12962.224609
6735.929371	0.100957	0.234749	13065.806641
6735.930262	0.097928	0.234749	13153.060547
6735.931186	0.098013	0.234749	13243.624023
6735.932245	0.098079	0.234749	13347.489258
6735.933181	0.097943	0.234749	13439.164062
6735.934039	0.097888	0.234749	13523.152344
6735.935094	0.098170	0.234749	13626.721680
6735.936119	0.098093	0.234749	13727.267578
6735.936994	0.098038	0.234749	13813.050781
6735.937956	0.098123	0.234749	13907.444336
6736.991271	1.055387	0.147403	561.465820
6736.992337	1.473314	0.147403	2132.018555
6736.993245	1.454161	0.147403	3452.396973
6736.994109	1.420576	0.147403	4679.774414
6736.995216	1.380421	0.147403	6207.900391
6736.996212	1.344214	0.147403	7546.737305
6736.997098	1.313723	0.147403	8710.696289
6736.998107	1.279860	0.147403	10002.074219
6736.999189	1.246721	0.147403	11351.026367
6737.000071	1.218937	0.147403	12426.128906
6737.000960	0.684174	0.147403	13034.359375
6737.001842	0.106963	0.147403	13128.700195
6737.002871	0.097852	0.147403	13229.389648
6737.003791	0.097859	0.147403	13319.419922
6737.004665	0.098020	0.147403	13405.089844
6737.005667	0.098064	0.147403	13503.349609
6737.006590	0.098068	0.147403	13593.866211
6737.007516	0.098196	0.147403	13684.795898
6737.008377	0.098060	0.147403	13769.225586
6737.009416	0.097844	0.147403	13870.885742
6737.010303	0.098060	0.147403	13957.865234
6737.995276	1.065604	0.256373	533.867737
6737.996223	1.471340	0.256373	1927.227051
6737.997090	1.460486	0.256373	3193.468262
6737.998145	1.421173	0.256373	4692.805664
6737.999184	1.382293	0.256373	6129.007812
6738.000073	1.350092	0.256373	7329.239258
6738.001024	1.317748	0.256373	8582.417969
6738.002093	1.281943	0.256373	9952.815430
6738.003030	1.251914	0.256373	11125.859375
6738.003897	1.224719	0.256373	12187.691406
6738.004964	0.714833	0.256373	12950.417969
6738.005977	0.102579	0.256373	13054.331055
6738.006865	0.097841	0.256373	13141.213867
6738.007767	0.097859	0.256373	13229.482422
6738.008640	0.097866	0.256373	13314.919922
6738.009618	0.097936	0.256373	13410.701172
6738.010545	0.097906	0.256373	13501.460937
6738.011423	0.097958	0.256373	13587.467773
6738.012443	0.097910	0.256373	13687.335937
6738.013342	0.097910	0.256373	13775.357422
6738.014218	0.097888	0.256373	13861.107422
6739.085334	1.061342	0.160628	541.284180
6739.086252	1.470560	0.160628	1891.258545
6739.087116	1.461039	0.160628	3153.596191
6739.088163	1.422224	0.160628	4642.665039
6739.089186	1.383428	0.160628	6057.911621
6739.090081	1.351586	0.160628	7267.581055
6739.091067	1.317521	0.160628	8566.656250
6739.092124	1.282302	0.160628	9922.049805
6739.093045	1.252709	0.160628	11075.794922
6739.093911	1.225331	0.160628	12136.931641
6739.095014	0.710240	0.160628	12920.327148
6739.096003	0.102550	0.160628	13021.749023
6739.096899	0.097837	0.160628	13109.411133
6739.097886	0.098038	0.160628	13206.174805
6739.098945	0.097998	0.160628	13309.955078
6739.099836	0.097921	0.160628	13397.203125
6739.100694	0.098042	0.160628	13481.323242
6739.101806	0.097976	0.160628	13590.272461
6739.102761	0.097954	0.160628	13683.818359
6739.103620	0.098002	0.160628	13768.001953
6739.104650	0.098156	0.160628	13869.102539
6740.065757	1.030419	0.285981	469.870911
6740.066638	1.465624	0.285981	1761.085449
6740.067504	1.462917	0.285981	3027.971924
6740.068598	1.423839	0.285981	4585.651855
6740.069537	1.388199	0.285981	5889.170898
6740.070421	1.356233	0.285981	7088.081055
6740.071397	1.323102	0.285981	8379.428711
6740.072413	1.288425	0.285981	9688.468750
6740.073307	1.259333	0.285981	10814.312500
6740.074173	1.231952	0.285981	11881.182617
6740.075259	0.951984	0.285981	12915.037109
6740.076175	0.137318	0.285981	13040.820312
6740.077034	0.097841	0.285981	13124.865234
6740.078106	0.098075	0.285981	13230.001953
6740.079121	0.097925	0.285981	13329.395508
6740.079996	0.097906	0.285981	13415.063477
6740.080977	0.097980	0.285981	13511.181641
6740.082024	0.098071	0.285981	13613.862305
6740.082914	0.097811	0.285981	13700.914062
6740.083778	0.097961	0.285981	13785.552734
6740.084842	0.098057	0.285981	13889.884766
6741.188653	1.081271	0.138073	566.585815
6741.189557	1.470802	0.138073	1896.190918
6741.190433	1.461152	0.138073	3176.160400
6741.191439	1.424099	0.138073	4608.804199
6741.192421	1.386042	0.138073	5969.897949
6741.193316	1.353842	0.138073	7181.585937
6741.194183	1.322267	0.138073	8327.991211
6741.195294	1.286796	0.138073	9757.621094
6741.196211	1.256946	0.138073	10910.240234
6741.197077	1.229088	0.138073	11974.630859
6741.198194	0.832115	0.138073	12904.103516
6741.199170	0.110343	0.138073	13011.797852
6741.200036	0.097943	0.138073	13096.616211
6741.201130	0.098130	0.138073	13203.970703
6741.202167	0.098027	0.138073	13305.625000
6741.203054	0.098027	0.138073	13392.575195
6741.203989	0.098031	0.138073	13484.234375
6741.205058	0.098097	0.138073	13589.099609
6741.206000	0.097983	0.138073	13681.400391
6741.206864	0.098093	0.138073	13766.153320
6741.207921	0.098185	0.138073	13869.934570
6742.135755	1.000997	0.309567	432.430847
6742.136632	1.463390	0.309567	1715.823975
6742.137640	1.459929	0.309567	3187.432617
6742.138689	1.421422	0.309567	4678.504395
6742.139588	1.387247	0.309567	5925.639648
6742.140493	1.353607	0.309567	7150.654297
6742.141595	1.316114	0.309567	8601.012695
6742.142549	1.284045	0.309567	9825.992187
6742.143420	1.256191	0.309567	10920.134766
6742.144487	1.223591	0.309567	12225.707031
6742.145521	0.702810	0.309567	12952.412109
6742.146413	0.106069	0.309567	13047.026367
6742.147372	0.097991	0.309567	13140.999023
6742.148438	0.098046	0.309567	13245.515625
6742.149365	0.097892	0.309567	13336.261719
6742.150225	0.098079	0.309567	13420.609375
6742.151297	0.098115	0.309567	13525.789062
6742.152286	0.097991	0.309567	13622.702148
6742.153164	0.097998	0.309567	13708.744141
6742.154158	0.098042	0.309567	13806.198242
6742.155219	0.098024	0.309567	13910.201172
6743.278085	1.056907	0.121473	528.453369
6743.279036	1.471527	0.121473	1927.875610
6743.279900	1.460977	0.121473	3190.159424
6743.280950	1.421902	0.121473	4683.156250
6743.281978	1.383204	0.121473	6105.090332
6743.282862	1.351157	0.121473	7299.513184
6743.283793	1.318813	0.121473	8527.328125
6743.284851	1.283807	0.121473	9885.595703
6743.285787	1.253555	0.121473	11058.922852
6743.286653	1.226656	0.121473	12121.207031
6743.287704	0.791686	0.121473	12953.268555
6743.288725	0.106150	0.121473	13061.647461
6743.289593	0.097932	0.121473	13146.652344
6743.290555	0.098174	0.121473	13241.095703
6743.291607	0.098137	0.121473	13344.335937
6743.292527	0.098027	0.121473	13434.521484
6743.293395	0.097980	0.121473	13519.568359
6743.294459	0.098053	0.121473	13623.896484
6743.295463	0.098082	0.121473	13722.371094
6743.296354	0.098112	0.121473	13809.788086
6743.297316	0.098152	0.121473	13904.209961
6744.228381	1.069222	0.271785	547.441833
6744.229274	1.469484	0.271785	1859.690674
6744.230210	1.459435	0.271785	3225.721680
6744.231082	1.425267	0.271785	4468.554687
6744.232139	1.386822	0.271785	5934.425781
6744.233026	1.354772	0.271785	7136.108398
6744.233897	1.324164	0.271785	8289.455078
6744.234895	1.291106	0.271785	9577.978516
6744.235817	1.260425	0.271785	10740.089844
6744.236730	1.232780	0.271785	11865.617187
6744.237613	1.099464	0.271785	12836.444336
6744.238650	0.165245	0.271785	13007.803711
6744.239540	0.097833	0.271785	13094.875000
6744.240414	0.097965	0.271785	13180.496094
6744.241374	0.098119	0.271785	13274.690430
6744.242346	0.098002	0.271785	13369.948242
6744.243228	0.097972	0.271785	13456.360352
6744.244165	0.098097	0.271785	13548.277344
6744.245205	0.098071	0.271785	13650.271484
6744.246088	0.098079	0.271785	13736.875000
6744.246944	0.097958	0.271785	13820.726562
6745.350089	1.014657	0.112755	448.478394
6745.350958	1.463749	0.112755	1720.476074
6745.352030	1.458376	0.112755	3283.855469
6745.352930	1.424744	0.112755	4566.125000
6745.353808	1.391609	0.112755	5787.957520
6745.354828	1.355292	0.112755	7170.354980
6745.355755	1.322161	0.112755	8395.998047
6745.356685	1.291007	0.112755	9596.634766
6745.357550	1.261750	0.112755	10688.048828
6745.358580	1.230655	0.112755	11955.624023
6745.359480	1.075177	0.112755	12923.283203
6745.360362	0.188617	0.112755	13089.643555
6745.361339	0.097906	0.112755	13185.297852
6745.362284	0.097896	0.112755	13277.809570
6745.363166	0.097994	0.112755	13364.240234
6745.364116	0.098090	0.112755	13457.425781
6745.365140	0.097983	0.112755	13557.760742
6745.366026	0.097958	0.112755	13644.551758
6745.366886	0.097939	0.112755	13728.779297
6745.367963	0.098119	0.112755	13834.453125
6745.368893	0.097906	0.112755	13925.505859
6746.335679	0.999232	0.249960	428.670624
6746.336550	1.462672	0.249960	1702.658081
6746.337658	1.457157	0.249960	3317.187988
6746.338636	1.420730	0.249960	4706.662109
6746.339508	1.387343	0.249960	5916.424805
6746.340609	1.347766	0.249960	7400.315430
6746.341648	1.312416	0.249960	8763.916016
6746.342542	1.282061	0.249960	9910.078125
6746.343465	1.252800	0.249960	11066.413086
6746.344537	1.220303	0.249960	12374.578125
6746.345471	0.685071	0.249960	13014.434570
6746.346331	0.106959	0.249960	13106.419922
6746.347385	0.097980	0.249960	13209.690430
6746.348411	0.097987	0.249960	13310.225586
6746.349290	0.097998	0.249960	13396.366211
6746.350268	0.097943	0.249960	13492.154297
6746.351332	0.098064	0.249960	13596.494141
6746.352234	0.098027	0.249960	13684.915039
6746.353100	0.098009	0.249960	13769.791016
6746.354140	0.098082	0.249960	13871.796875
6746.355155	0.097965	0.249960	13971.231445
6747.412920	0.991175	0.139370	419.267212
6747.413988	1.469908	0.139370	1989.129395
6747.415010	1.453575	0.139370	3474.683594
6747.415905	1.419855	0.139370	4745.453613
6747.416871	1.384036	0.139370	6082.432129
6747.417918	1.346210	0.139370	7491.913574
6747.418837	1.314133	0.139370	8699.601562
6747.419703	1.284514	0.139370	9811.990234
6747.420797	1.250698	0.139370	11180.253906
6747.421794	1.219651	0.139370	12396.246094
6747.422679	0.733597	0.139370	13045.479492
6747.423687	0.107743	0.139370	13154.083984
6747.424732	0.097936	0.139370	13256.426758
6747.425617	0.097925	0.139370	13343.089844
6747.426472	0.097969	0.139370	13426.853516
6747.427567	0.098181	0.139370	13534.362305
6747.428533	0.097965	0.139370	13628.996094
6747.429397	0.097936	0.139370	13713.612305
6747.430487	0.097961	0.139370	13820.390625
6747.431538	0.097987	0.139370	13923.375000
6747.432418	0.098035	0.139370	14009.645508
6748.432318	0.989158	0.220134	421.381195
6748.433264	1.462401	0.220134	1804.812744
6748.434331	1.456296	0.220134	3358.680908
6748.435279	1.420715	0.220134	4705.519043
6748.436141	1.387214	0.220134	5901.297852
6748.437192	1.349334	0.220134	7319.447266
6748.438221	1.314023	0.220134	8671.577148
6748.439116	1.283892	0.220134	9820.660156
6748.440092	1.253485	0.220134	11044.061523
6748.441158	1.220581	0.220134	12345.201172
6748.442076	0.728331	0.220134	13013.809570
6748.442939	0.109402	0.220134	13108.223633
6748.444035	0.098090	0.220134	13215.729492
6748.445033	0.097921	0.220134	13313.455078
6748.445922	0.098035	0.220134	13400.607422
6748.446915	0.098104	0.220134	13498.025391
6748.447966	0.098016	0.220134	13601.041016
6748.448864	0.097921	0.220134	13688.974609
6748.449726	0.098013	0.220134	13773.461914
6748.450816	0.098170	0.220134	13880.467773
6748.451784	0.097958	0.220134	13975.291016
6749.508081	1.047030	0.146960	498.386322
6749.508960	1.466759	0.146960	1787.667480
6749.509927	1.460493	0.146960	3199.964355
6749.510976	1.421228	0.146960	4690.832520
6749.511912	1.385852	0.146960	5987.990234
6749.512777	1.353622	0.146960	7158.873047
6749.513854	1.316957	0.146960	8577.235352
6749.514847	1.283826	0.146960	9852.074219
6749.515731	1.255268	0.146960	10961.731445
6749.516609	1.228601	0.146960	12040.443359
6749.517611	0.903336	0.146960	12945.585937
6749.518538	0.126024	0.146960	13062.410156
6749.519446	0.097778	0.146960	13151.193359
6749.520319	0.098031	0.146960	13236.774414
6749.521344	0.097954	0.146960	13337.177734
6749.522239	0.097852	0.146960	13424.754883
6749.523112	0.097980	0.146960	13510.291016
6749.524043	0.097910	0.146960	13601.445312
6749.525018	0.097921	0.146960	13696.917969
6749.525941	0.097921	0.146960	13787.298828
6749.526802	0.097896	0.146960	13871.586914
6750.495185	1.011288	0.265622	443.955353
6750.496053	1.463027	0.265622	1713.863037
6750.497147	1.456937	0.265622	3307.752441
6750.498150	1.419466	0.265622	4731.477539
6750.499028	1.386119	0.265622	5948.490234
6750.500039	1.350282	0.265622	7313.625000
6750.501101	1.314009	0.265622	8709.102539
6750.501993	1.283254	0.265622	9853.765625
6750.502857	1.254053	0.265622	10937.267578
6750.503953	1.221790	0.265622	12276.348633
6750.504946	0.705099	0.265622	12976.511719
6750.505816	0.107388	0.265622	13069.939453
6750.506827	0.098082	0.265622	13169.100586
6750.507874	0.098024	0.265622	13271.731445
6750.508768	0.098060	0.265622	13359.397461
6750.509698	0.098163	0.265622	13450.688477
6750.510761	0.098145	0.265622	13555.015625
6750.511702	0.098071	0.265622	13647.300781
6750.512568	0.098046	0.265622	13732.208008
6750.513628	0.098123	0.265622	13836.217773
6750.514652	0.097939	0.265622	13936.507812
6751.613983	1.075188	0.148994	550.496277
6751.614924	1.471564	0.148994	1935.237793
6751.615789	1.459980	0.148994	3198.121094
6751.616852	1.420470	0.148994	4708.080566
6751.617883	1.381772	0.148994	6132.687988
6751.618769	1.349564	0.148994	7328.401855
6751.619737	1.316689	0.148994	8602.957031
6751.620783	1.281647	0.148994	9943.559570
6751.621708	1.252101	0.148994	11101.752930
6751.622574	1.224694	0.148994	12162.337891
6751.623671	0.704279	0.148994	12934.931641
6751.624666	0.102407	0.148994	13036.827148
6751.625533	0.097925	0.148994	13121.727539
6751.626516	0.098254	0.148994	13218.311523
6751.627564	0.098156	0.148994	13321.178711
6751.628471	0.097987	0.148994	13410.052734
6751.629339	0.097983	0.148994	13495.102539
6751.630427	0.098064	0.148994	13601.795898
6751.631404	0.097848	0.148994	13697.393555
6751.632281	0.097910	0.148994	13783.260742
6751.633277	0.098049	0.148994	13880.917969
6752.561608	0.997507	0.297466	430.923157
6752.562477	1.462053	0.297466	1701.447266
6752.563556	1.457710	0.297466	3274.316406
6752.564556	1.419950	0.297466	4694.266602
6752.565458	1.386042	0.297466	5944.477051
6752.566442	1.350721	0.297466	7273.586914
6752.567513	1.314412	0.297466	8681.322266
6752.568413	1.283588	0.297466	9836.550781
6752.569283	1.254653	0.297466	10928.099609
6752.570391	1.221870	0.297466	12281.931641
6752.571367	0.727332	0.297466	12991.807617
6752.572271	0.106476	0.297466	13088.061523
6752.573160	0.097888	0.297466	13175.083984
6752.574175	0.098009	0.297466	13274.563477
6752.575075	0.097980	0.297466	13362.745117
6752.575997	0.097965	0.297466	13453.069336
6752.576859	0.098126	0.297466	13537.654297
6752.577912	0.097914	0.297466	13640.757812
6752.578788	0.098024	0.297466	13726.626953
6752.579657	0.098075	0.297466	13811.854492
6752.580644	0.098137	0.297466	13908.715820
6753.702844	0.989663	0.110004	417.637817
6753.703844	1.464331	0.110004	1881.968872
6753.704792	1.458636	0.110004	3264.756348
6753.705674	1.425634	0.110004	4522.165039
6753.706659	1.389064	0.110004	5890.392578
6753.707682	1.351487	0.110004	7272.963867
6753.708574	1.320092	0.110004	8450.485352
6753.709437	1.290769	0.110004	9564.418945
6753.710485	1.256917	0.110004	10881.667969
6753.711435	1.227810	0.110004	12048.087891
6753.712327	1.024310	0.110004	12961.772461
6753.713298	0.159016	0.110004	13116.176758
6753.714331	0.097841	0.110004	13217.246094
6753.715222	0.097958	0.110004	13304.526367
6753.716083	0.098090	0.110004	13388.981445
6753.717150	0.098101	0.110004	13493.654297
6753.718099	0.097965	0.110004	13586.623047
6753.718962	0.098024	0.110004	13671.217773
6753.720022	0.098177	0.110004	13775.286133
6753.721031	0.097965	0.110004	13874.132812
6753.721911	0.097932	0.110004	13960.313477
6754.669622	1.095330	0.240441	602.431274
6754.670689	1.472922	0.240441	2174.039551
6754.671591	1.453008	0.240441	3484.652588
6754.672462	1.418159	0.240441	4719.869141
6754.673592	1.377389	0.240441	6276.318359
6754.674561	1.342994	0.240441	7577.679687
6754.675434	1.312668	0.240441	8723.639648
6754.676484	1.278300	0.240441	10065.854492
6754.677517	1.245560	0.240441	11352.518555
6754.678407	1.218245	0.240441	12436.755859
6754.679380	0.618721	0.240441	13038.771484
6754.680430	0.099928	0.240441	13143.696289
6754.681347	0.097910	0.240441	13233.479492
6754.682202	0.098035	0.240441	13317.298828
6754.683253	0.098020	0.240441	13420.318359
6754.684269	0.097910	0.240441	13519.794922
6754.685145	0.097914	0.240441	13605.567383
6754.686103	0.098020	0.240441	13699.470703
6754.687156	0.097969	0.240441	13802.631836
6754.688056	0.097983	0.240441	13890.816406
6754.688925	0.098038	0.240441	13976.011719
6755.759686	1.097845	0.108590	597.227905
6755.760722	1.473080	0.108590	2123.338623
6755.761611	1.454898	0.108590	3416.742676
6755.762554	1.419587	0.108590	4755.413574
6755.763612	1.379564	0.108590	6214.992676
6755.764551	1.345796	0.108590	7478.695312
6755.765417	1.315316	0.108590	8617.758789
6755.766485	1.280665	0.108590	9985.509766
6755.767510	1.248124	0.108590	11264.836914
6755.768384	1.221149	0.108590	12332.121094
6755.769366	0.676099	0.108590	12996.049805
6755.770427	0.101177	0.108590	13103.398437
6755.771342	0.097837	0.108590	13192.918945
6755.772206	0.098027	0.108590	13277.614258
6755.773284	0.098130	0.108590	13383.398437
6755.774279	0.097943	0.108590	13480.851562
6755.775165	0.097976	0.108590	13567.658203
6755.776146	0.098060	0.108590	13663.855469
6755.777207	0.098075	0.108590	13767.913086
6755.778104	0.097947	0.108590	13855.771484
6755.778963	0.097969	0.108590	13939.926758
6756.771770	0.988169	0.240542	419.971802
6756.772758	1.465426	0.240542	1867.812744
6756.773819	1.455278	0.240542	3411.863037
6756.774713	1.420972	0.240542	4682.211914
6756.775584	1.385804	0.240542	5889.247559
6756.776712	1.347154	0.240542	7408.837891
6756.777669	1.314067	0.240542	8666.400391
6756.778533	1.285104	0.240542	9776.730469
6756.779572	1.252489	0.240542	11078.066406
6756.780617	1.220640	0.240542	12353.634766
6756.781508	0.756995	0.240542	13028.117187
6756.782460	0.111123	0.240542	13133.906250
6756.783501	0.097954	0.240542	13235.876953
6756.784445	0.097947	0.240542	13328.338867
6756.785306	0.097972	0.240542	13412.693359
6756.786356	0.098090	0.240542	13515.687500
6756.787378	0.097983	0.240542	13615.826172
6756.788244	0.098016	0.240542	13700.708008
6756.789204	0.098159	0.240542	13794.940430
6756.790249	0.097972	0.240542	13897.321289
6756.791168	0.098005	0.240542	13987.388672
6757.847491	1.002913	0.111527	432.255341
6757.848376	1.463588	0.111527	1727.530396
6757.849238	1.464760	0.111527	2990.153320
6757.850328	1.425033	0.111527	4543.439453
6757.851242	1.389386	0.111527	5813.338379
6757.852175	1.356083	0.111527	7078.563477
6757.853044	1.324193	0.111527	8229.287109
6757.854105	1.290015	0.111527	9597.992187
6757.855009	1.261128	0.111527	10738.051758
6757.855892	1.233439	0.111527	11827.177734
6757.856907	1.059595	0.111527	12902.666016
6757.857820	0.174661	0.111527	13062.130859
6757.858688	0.098053	0.111527	13147.241211
6757.859678	0.098082	0.111527	13244.342773
6757.860687	0.098013	0.111527	13343.237305
6757.861564	0.097914	0.111527	13429.107422
6757.862429	0.098042	0.111527	13513.914062
6757.863502	0.097965	0.111527	13619.030273
6757.864421	0.097899	0.111527	13709.000000
6757.865300	0.097943	0.111527	13795.091797
6757.866274	0.098093	0.111527	13890.634766
6758.847926	0.985829	0.224106	414.048126
6758.848848	1.461775	0.224106	1761.804443
6758.849918	1.456457	0.224106	3320.213867
6758.850870	1.420964	0.224106	4672.971680
6758.851740	1.387540	0.224106	5880.131836
