time (s)	coil I (A)	last det (V)	int current (uC)
7966.983396	1.396029	0.140913	6019.845215
7966.984473	1.356632	0.140913	7480.937988
7966.985421	1.322889	0.140913	8735.037109
7966.986286	1.293450	0.140913	9853.871094
7966.987325	1.260242	0.140913	11163.262695
7966.988361	1.227894	0.140913	12435.361328
7966.989247	1.200674	0.140913	13499.158203
7966.990213	1.172172	0.140913	14631.475586
7966.991294	1.141443	0.140913	15865.375000
7966.992208	1.120225	0.140913	16889.259766
7966.993078	1.098278	0.140913	17844.761719
7966.994148	0.756412	0.140913	18654.123047
7966.995161	0.106315	0.140913	18761.820312
7966.996043	0.097394	0.140913	18847.720703
7966.997037	0.097526	0.140913	18944.662109
7966.998093	0.097584	0.140913	19047.710937
7966.998998	0.097496	0.140913	19135.945312
7966.999862	0.097489	0.140913	19220.175781
7967.000973	0.097562	0.140913	19328.568359
7967.001948	0.097430	0.140913	19423.562500
7967.002813	0.097445	0.140913	19507.851562
7967.003907	0.097628	0.140913	19614.656250
7967.970857	1.086390	0.178969	563.836609
7967.971825	1.483656	0.178969	2000.015625
7967.972697	1.469875	0.178969	3281.747070
7967.973706	1.431127	0.178969	4725.753906
7967.974770	1.391268	0.178969	6206.063477
7967.975665	1.357386	0.178969	7420.924316
7967.976562	1.324611	0.178969	8609.099609
7967.977670	1.288356	0.178969	10036.597656
7967.978628	1.257422	0.178969	11241.208008
7967.979503	1.230220	0.178969	12317.650391
7967.980544	1.198641	0.178969	13565.436523
7967.981567	1.168572	0.178969	14760.885742
7967.982461	1.142842	0.178969	15782.585937
7967.983401	1.120822	0.178969	16836.158203
7967.984479	1.094447	0.178969	18015.972656
7967.985428	0.743654	0.178969	18721.699219
7967.986287	0.114514	0.178969	18820.066406
7967.987359	0.097474	0.178969	18924.558594
7967.988352	0.097390	0.178969	19021.267578
7967.989234	0.097423	0.178969	19107.195312
7967.990212	0.097639	0.178969	19202.685547
7967.991251	0.097570	0.178969	19304.060547
7967.992157	0.097430	0.178969	19392.332031
7967.993016	0.097537	0.178969	19476.115234
7967.994100	0.097584	0.178969	19581.896484
7967.995096	0.097434	0.178969	19678.941406
7969.044489	1.061928	0.146923	534.149536
7969.045396	1.480521	0.146923	1876.982300
7969.046274	1.472692	0.146923	3170.005615
7969.047269	1.435507	0.146923	4598.334961
7969.048278	1.395989	0.146923	6006.887695
7969.049166	1.363191	0.146923	7217.401367
7969.050027	1.331741	0.146923	8364.030273
7969.051120	1.295841	0.146923	9780.384766
7969.052035	1.265288	0.146923	10938.123047
7969.052907	1.237928	0.146923	12017.596680
7969.053874	1.208485	0.146923	13186.202148
7969.054896	1.177819	0.146923	14389.932617
7969.055793	1.152041	0.146923	15423.313477
7969.056787	1.127051	0.146923	16543.601562
7969.057852	1.101980	0.146923	17717.210937
7969.058774	1.003627	0.146923	18642.554687
7969.059639	0.198695	0.146923	18814.425781
7969.060740	0.097529	0.146923	18921.804687
7969.061734	0.097397	0.146923	19018.617187
7969.062631	0.097452	0.146923	19106.031250
7969.063627	0.097562	0.146923	19203.203125
7969.064676	0.097412	0.146923	19305.388672
7969.065566	0.097467	0.146923	19392.134766
7969.066429	0.097456	0.146923	19476.240234
7969.067531	0.097548	0.146923	19583.738281
7969.068487	0.097434	0.146923	19676.884766
7970.045384	1.016971	0.183923	444.416534
7970.046259	1.474592	0.183923	1734.684692
7970.047122	1.474578	0.183923	3007.245117
7970.048196	1.436140	0.183923	4549.659668
7970.049092	1.401083	0.183923	5805.029785
7970.049960	1.367670	0.183923	6992.166992
7970.051065	1.330415	0.183923	8462.275391
7970.051981	1.298357	0.183923	9651.570312
7970.052862	1.270210	0.183923	10770.625000
7970.053873	1.238650	0.183923	12022.900391
7970.054889	1.206962	0.183923	13249.173828
7970.055777	1.180250	0.183923	14297.236328
7970.056639	1.154224	0.183923	15292.176758
7970.057743	1.127377	0.183923	16536.800781
7970.058635	1.106184	0.183923	17523.517578
7970.059516	1.083314	0.183923	18477.917969
7970.060515	0.311569	0.183923	18789.175781
7970.061517	0.097317	0.183923	18886.687500
7970.062405	0.097515	0.183923	18973.281250
7970.063376	0.097566	0.183923	19068.017578
7970.064443	0.097467	0.183923	19172.015625
7970.065349	0.097489	0.183923	19260.339844
7970.066212	0.097559	0.183923	19344.533203
7970.067310	0.097577	0.183923	19451.671875
7970.068280	0.097449	0.183923	19546.197266
7970.069162	0.097365	0.183923	19632.072266
7971.107857	1.066853	0.149795	534.493347
7971.108734	1.479232	0.149795	1831.780029
7971.109663	1.471230	0.149795	3198.553223
7971.110750	1.430636	0.149795	4753.654785
7971.111686	1.394282	0.149795	6058.703125
7971.112550	1.362154	0.149795	7235.604492
7971.113594	1.325251	0.149795	8619.166992
7971.114638	1.289861	0.149795	9965.781250
7971.115534	1.260828	0.149795	11095.482422
7971.116507	1.230853	0.149795	12293.102539
7971.117578	1.198121	0.149795	13576.290039
7971.118501	1.170817	0.149795	14656.954102
7971.119368	1.145013	0.149795	15649.680664
7971.120472	1.119972	0.149795	16886.128906
7971.121471	1.094923	0.149795	17979.957031
7971.122373	0.816456	0.149795	18716.400391
7971.123364	0.118993	0.149795	18834.322266
7971.124413	0.097401	0.149795	18936.496094
7971.125307	0.097438	0.149795	19023.605469
7971.126168	0.097533	0.149795	19107.582031
7971.127259	0.097610	0.149795	19214.074219
7971.128217	0.097482	0.149795	19307.460937
7971.129076	0.097559	0.149795	19391.263672
7971.130158	0.097614	0.149795	19496.880859
7971.131189	0.097463	0.149795	19597.365234
7971.132066	0.097463	0.149795	19682.839844
7972.121081	1.047535	0.179516	512.244812
7972.121965	1.478533	0.179516	1819.267578
7972.122896	1.472106	0.179516	3189.797852
7972.123951	1.431753	0.179516	4700.297363
7972.124908	1.395117	0.179516	6035.424316
7972.125777	1.362616	0.179516	7219.537598
7972.126854	1.324962	0.179516	8646.521484
7972.127868	1.290721	0.179516	9955.312500
7972.128748	1.261802	0.179516	11065.698242
7972.129727	1.231963	0.179516	12271.790039
7972.130795	1.199348	0.179516	13552.694336
7972.131711	1.171919	0.179516	14626.171875
7972.132575	1.146284	0.179516	15616.561523
7972.133649	1.121441	0.179516	16820.988281
7972.134651	1.096882	0.179516	17920.064453
7972.135526	0.888867	0.179516	18697.822266
7972.136519	0.135403	0.179516	18832.277344
7972.137564	0.097500	0.179516	18934.164062
7972.138463	0.097467	0.179516	19021.787109
7972.139329	0.097452	0.179516	19106.181641
7972.140430	0.097533	0.179516	19213.566406
7972.141398	0.097471	0.179516	19307.917969
7972.142278	0.097489	0.179516	19393.708984
7972.143278	0.097646	0.179516	19491.355469
7972.144327	0.097463	0.179516	19593.593750
7972.145217	0.097430	0.179516	19680.306641
7973.176246	0.990073	0.148982	415.830780
7973.177234	1.474354	0.148982	1872.492798
7973.178197	1.469344	0.148982	3287.471680
7973.179129	1.434097	0.148982	4624.049805
7973.179997	1.400167	0.148982	5839.395020
7973.181040	1.361748	0.148982	7259.698242
7973.181922	1.330023	0.148982	8432.778320
7973.182800	1.300342	0.148982	9574.478516
7973.183766	1.269060	0.148982	10800.390625
7973.184760	1.237606	0.148982	12030.571289
7973.185687	1.209514	0.148982	13151.791016
7973.186552	1.183026	0.148982	14175.108398
7973.187573	1.153737	0.148982	15353.073242
7973.188477	1.129391	0.148982	16374.042969
7973.189349	1.110765	0.148982	17342.630859
7973.190386	1.069600	0.148982	18451.804687
7973.191372	0.276244	0.148982	18724.181641
7973.192246	0.097595	0.148982	18809.480469
7973.193123	0.097482	0.148982	18894.972656
7973.194241	0.097445	0.148982	19003.916016
7973.195126	0.097368	0.148982	19090.085937
7973.195984	0.097452	0.148982	19173.699219
7973.197035	0.097529	0.148982	19276.203125
7973.198011	0.097408	0.148982	19371.273437
7973.198884	0.097350	0.148982	19456.259766
7973.199740	0.097386	0.148982	19539.623047
7974.190094	1.067399	0.175198	540.103699
7974.191094	1.482737	0.175198	2022.840576
7974.191995	1.467334	0.175198	3344.908447
7974.192973	1.430131	0.175198	4743.576172
7974.194031	1.389888	0.175198	6214.077148
7974.194949	1.355438	0.175198	7458.369141
7974.195818	1.324208	0.175198	8609.105469
7974.196927	1.287711	0.175198	10037.177734
7974.197901	1.255902	0.175198	11260.426758
7974.198832	1.227166	0.175198	12402.917969
7974.199711	1.200659	0.175198	13458.296875
7974.200743	1.170608	0.175198	14666.364258
7974.201650	1.143538	0.175198	15703.552734
7974.202577	1.122301	0.175198	16743.925781
7974.203439	1.100380	0.175198	17692.453125
7974.204465	0.911572	0.175198	18627.726562
7974.205365	0.149956	0.175198	18762.687500
7974.206243	0.097324	0.175198	18848.138672
7974.207235	0.097383	0.175198	18944.742187
7974.208178	0.097438	0.175198	19036.626953
7974.209098	0.097379	0.175198	19126.214844
7974.209959	0.097375	0.175198	19210.054687
7974.210994	0.097412	0.175198	19310.876953
7974.211883	0.097299	0.175198	19397.375000
7974.212757	0.097401	0.175198	19482.503906
7974.213734	0.097573	0.175198	19577.832031
7975.249447	1.067303	0.146130	571.007324
7975.250534	1.483953	0.146130	2184.063965
7975.251438	1.463522	0.146130	3507.087646
7975.252311	1.428834	0.146130	4754.459961
7975.253392	1.388207	0.146130	6255.111328
7975.254399	1.350989	0.146130	7615.557129
7975.255303	1.320190	0.146130	8809.009766
7975.256308	1.285975	0.146130	10101.415039
7975.257369	1.252291	0.146130	11430.095703
7975.258266	1.224313	0.146130	12528.304687
7975.259154	1.196594	0.146130	13590.880859
7975.260261	1.164804	0.146130	14880.318359
7975.261212	1.137854	0.146130	15962.417969
7975.262083	1.119005	0.146130	16937.072266
7975.263139	1.092198	0.146130	18090.433594
7975.264173	0.570293	0.146130	18680.117187
7975.265068	0.101616	0.146130	18771.064453
7975.266028	0.097445	0.146130	18864.611328
7975.267067	0.097610	0.146130	18966.027344
7975.267998	0.097416	0.146130	19056.720703
7975.268860	0.097386	0.146130	19140.667969
7975.269915	0.097485	0.146130	19243.515625
7975.270928	0.097555	0.146130	19342.337891
7975.271805	0.097412	0.146130	19427.767578
7975.272779	0.097584	0.146130	19522.814453
7975.273832	0.097573	0.146130	19625.558594
7976.255424	0.995072	0.178666	420.915466
7976.256394	1.473208	0.178666	1849.927246
7976.257408	1.468261	0.178666	3338.743408
7976.258295	1.434181	0.178666	4610.861816
7976.259157	1.400270	0.178666	5817.894531
7976.260200	1.361653	0.178666	7238.098633
7976.261152	1.328357	0.178666	8502.694336
7976.262027	1.298723	0.178666	9639.077148
7976.263062	1.264149	0.178666	10947.471680
7976.264099	1.231860	0.178666	12224.911133
7976.264998	1.204592	0.178666	13307.839844
7976.265944	1.176910	0.178666	14421.197266
7976.267006	1.146130	0.178666	15638.387695
7976.267945	1.123502	0.178666	16693.355469
7976.268813	1.102540	0.178666	17650.361328
7976.269897	0.887161	0.178666	18612.042969
7976.270903	0.123732	0.178666	18736.517578
7976.271795	0.097346	0.178666	18823.349609
7976.272781	0.097482	0.178666	18919.466797
7976.273830	0.097482	0.178666	19021.724609
7976.274740	0.097401	0.178666	19110.359375
7976.275600	0.097478	0.178666	19194.191406
7976.276699	0.097474	0.178666	19301.316406
7976.277693	0.097386	0.178666	19398.119141
7976.278563	0.097438	0.178666	19482.890625
7976.279583	0.097515	0.178666	19582.355469
7977.323543	1.073932	0.146968	545.557434
7977.324479	1.481506	0.146968	1932.247314
7977.325343	1.470641	0.146968	3202.881104
7977.326424	1.430006	0.146968	4748.717773
7977.327451	1.390587	0.146968	6176.850586
7977.328329	1.357775	0.146968	7368.976562
7977.329305	1.324182	0.146968	8661.377930
7977.330358	1.288348	0.146968	10018.008789
7977.331274	1.258418	0.146968	11170.719727
7977.332144	1.230465	0.146968	12241.224609
7977.333249	1.197858	0.146968	13564.857422
7977.334225	1.168854	0.146968	14705.658203
7977.335111	1.143838	0.146968	15719.098633
7977.336122	1.120452	0.146968	16851.875000
7977.337180	1.094634	0.146968	18009.998047
7977.338077	0.792356	0.146968	18720.742187
7977.338973	0.120300	0.146968	18828.531250
7977.340062	0.097504	0.146968	18934.712891
7977.341013	0.097419	0.146968	19027.359375
7977.341875	0.097478	0.146968	19111.384766
7977.342906	0.097533	0.146968	19211.941406
7977.343929	0.097430	0.146968	19311.613281
7977.344804	0.097489	0.146968	19396.916016
7977.345727	0.097485	0.146968	19486.894531
7977.346803	0.097511	0.146968	19591.816406
7977.347740	0.097405	0.146968	19683.083984
7978.321348	1.000876	0.186099	432.378601
7978.322271	1.472626	0.186099	1791.612061
7978.323354	1.466444	0.186099	3379.770996
7978.324294	1.430522	0.186099	4724.461914
7978.325161	1.396450	0.186099	5935.184570
7978.326225	1.358361	0.186099	7380.480469
7978.327255	1.322113	0.186099	8742.256836
7978.328130	1.291791	0.186099	9872.574219
7978.329087	1.260941	0.186099	11079.294922
7978.330172	1.227356	0.186099	12410.976562
7978.331090	1.198843	0.186099	13511.513672
7978.331963	1.172509	0.186099	14535.113281
7978.333032	1.142238	0.186099	15756.165039
7978.334037	1.119452	0.186099	16881.214844
7978.334932	1.097424	0.186099	17863.410156
7978.335922	0.801299	0.186099	18656.695312
7978.336986	0.109633	0.186099	18773.343750
7978.337884	0.097372	0.186099	18860.783203
7978.338749	0.097460	0.186099	18945.085937
7978.339869	0.097548	0.186099	19054.339844
7978.340838	0.097379	0.186099	19148.701172
7978.341703	0.097456	0.186099	19233.000000
7978.342777	0.097478	0.186099	19337.691406
7978.343814	0.097540	0.186099	19438.839844
7978.344708	0.097405	0.186099	19525.919922
7978.345638	0.097632	0.186099	19616.716797
7979.397108	1.053380	0.147491	499.302185
7979.397992	1.477694	0.147491	1805.583740
7979.398858	1.473417	0.147491	3081.562500
7979.399953	1.432859	0.147491	4650.542969
7979.400907	1.396003	0.147491	5982.330078
7979.401786	1.363484	0.147491	7180.832520
7979.402749	1.329426	0.147491	8461.070312
7979.403781	1.294479	0.147491	9796.972656
7979.404667	1.265321	0.147491	10918.046875
7979.405530	1.237694	0.147491	11986.176758
7979.406592	1.206064	0.147491	13267.017578
7979.407527	1.178108	0.147491	14368.548828
7979.408395	1.152766	0.147491	15369.149414
7979.409349	1.128450	0.147491	16445.691406
7979.410396	1.104313	0.147491	17601.906250
7979.411288	1.065487	0.147491	18552.320312
7979.412247	0.264628	0.147491	18806.097656
7979.413310	0.097478	0.147491	18909.716797
7979.414243	0.097496	0.147491	19000.681641
7979.415104	0.097559	0.147491	19084.679687
7979.416177	0.097584	0.147491	19189.386719
7979.417193	0.097441	0.147491	19288.386719
7979.418081	0.097493	0.147491	19374.960937
7979.419056	0.097544	0.147491	19470.066406
7979.420104	0.097507	0.147491	19572.253906
7979.421017	0.097408	0.147491	19661.187500
7980.388880	1.050201	0.186812	536.652954
7980.389941	1.482978	0.186812	2110.093262
7980.390874	1.464016	0.186812	3476.020264
7980.391746	1.429673	0.186812	4722.694824
7980.392818	1.389448	0.186812	6212.183105
7980.393825	1.352439	0.186812	7574.088867
7980.394717	1.320831	0.186812	8752.270508
7980.395644	1.289817	0.186812	9947.930664
7980.396513	1.260659	0.186812	11043.443359
7980.397530	1.230091	0.186812	12294.446289
7980.398452	1.202289	0.186812	13402.957031
7980.399321	1.176042	0.186812	14424.937500
7980.400354	1.146951	0.186812	15609.737305
7980.401236	1.125022	0.186812	16602.005859
7980.402104	1.104902	0.186812	17561.060547
7980.403070	1.010211	0.186812	18536.923828
7980.404040	0.197380	0.186812	18728.382812
7980.404952	0.097401	0.186812	18817.212891
7980.405827	0.097482	0.186812	18902.509766
7980.406852	0.097416	0.186812	19002.361328
7980.407753	0.097507	0.186812	19090.214844
7980.408625	0.097379	0.186812	19175.128906
7980.409502	0.097489	0.186812	19260.626953
7980.410551	0.097463	0.186812	19362.865234
7980.411442	0.097452	0.186812	19449.695312
7980.412300	0.097504	0.186812	19533.353516
7981.467610	1.035011	0.146009	462.649933
7981.468475	1.474515	0.146009	1738.105713
7981.469587	1.467147	0.146009	3369.573486
7981.470553	1.430105	0.146009	4751.054687
7981.471416	1.396853	0.146009	5956.539062
7981.472456	1.358899	0.146009	7369.793945
7981.473497	1.322179	0.146009	8746.182617
7981.474378	1.292271	0.146009	9884.672852
7981.475310	1.261351	0.146009	11060.251953
7981.476400	1.227898	0.146009	12398.661133
7981.477327	1.199374	0.146009	13510.480469
7981.478206	1.172952	0.146009	14541.504883
7981.479256	1.143179	0.146009	15741.842773
7981.480290	1.119565	0.146009	16899.472656
7981.481180	1.097307	0.146009	17876.076172
7981.482165	0.802002	0.146009	18666.048828
7981.483228	0.109475	0.146009	18782.419922
7981.484145	0.097335	0.146009	18871.675781
7981.485007	0.097460	0.146009	18955.685547
7981.486083	0.097522	0.146009	19060.619141
7981.487078	0.097441	0.146009	19157.574219
7981.487968	0.097537	0.146009	19244.380859
7981.488945	0.097581	0.146009	19339.716797
7981.489988	0.097478	0.146009	19441.386719
7981.490893	0.097383	0.146009	19529.517578
7981.491755	0.097603	0.146009	19613.650391
7982.461376	0.996365	0.186312	422.458649
7982.462437	1.480063	0.186312	1992.805908
7982.463463	1.463954	0.186312	3494.822510
7982.464352	1.429596	0.186312	4765.733398
7982.465313	1.393367	0.186312	6104.758789
7982.466364	1.354266	0.186312	7528.092773
7982.467296	1.321827	0.186312	8760.036133
7982.468158	1.291681	0.186312	9873.464844
7982.469235	1.257733	0.186312	11228.042969
7982.470251	1.225924	0.186312	12473.582031
7982.471132	1.199095	0.186312	13529.985352
7982.472137	1.170194	0.186312	14706.030273
7982.473193	1.139725	0.186312	15909.580078
7982.474098	1.119346	0.186312	16922.587891
7982.474961	1.096846	0.186312	17869.166016
7982.476066	0.709252	0.186312	18652.888672
7982.477044	0.104279	0.186312	18754.873047
7982.477933	0.097394	0.186312	18841.457031
7982.478917	0.097588	0.186312	18937.484375
7982.479975	0.097460	0.186312	19040.597656
7982.480859	0.097474	0.186312	19126.765625
7982.481720	0.097496	0.186312	19210.710937
7982.482825	0.097529	0.186312	19318.480469
7982.483786	0.097489	0.186312	19412.167969
7982.484657	0.097474	0.186312	19497.068359
7982.485715	0.097661	0.186312	19600.394531
7983.534524	0.995032	0.150871	424.878540
7983.535557	1.477423	0.150871	1951.056519
7983.536606	1.464547	0.150871	3487.366455
7983.537498	1.429717	0.150871	4762.673828
7983.538433	1.394143	0.150871	6066.197754
7983.539507	1.354731	0.150871	7521.179199
7983.540439	1.322205	0.150871	8753.473633
7983.541304	1.292040	0.150871	9871.087891
7983.542365	1.258033	0.150871	11205.861328
7983.543407	1.225862	0.150871	12483.208984
7983.544296	1.198502	0.150871	13548.677734
7983.545208	1.171414	0.150871	14617.006836
7983.546090	1.145867	0.150871	15627.661133
7983.547053	1.123136	0.150871	16709.240234
7983.547978	1.101292	0.150871	17727.935547
7983.548865	1.017396	0.150871	18630.365234
7983.549923	0.155204	0.150871	18794.570312
7983.550816	0.097386	0.150871	18881.537109
7983.551688	0.097394	0.150871	18966.464844
7983.552598	0.097544	0.150871	19055.230469
7983.553606	0.097482	0.150871	19153.492187
7983.554491	0.097559	0.150871	19239.832031
7983.555356	0.097467	0.150871	19324.140625
7983.556360	0.097533	0.150871	19422.064453
7983.557279	0.097551	0.150871	19511.714844
7983.558185	0.097405	0.150871	19599.962891
7984.533960	1.011826	0.190550	443.179871
7984.534827	1.473204	0.190550	1720.447998
7984.535937	1.467330	0.190550	3349.184570
7984.536907	1.430585	0.190550	4736.851562
7984.537772	1.396912	0.190550	5945.180176
7984.538817	1.358075	0.190550	7364.368164
7984.539857	1.321937	0.190550	8739.182617
7984.540751	1.291564	0.190550	9893.840820
7984.541693	1.260857	0.190550	11081.568359
7984.542769	1.227089	0.190550	12401.916016
7984.543712	1.198788	0.190550	13532.373047
7984.544587	1.172479	0.190550	14558.291992
7984.545657	1.142197	0.190550	15780.443359
7984.546674	1.119100	0.190550	16918.568359
7984.547565	1.096732	0.190550	17895.755859
7984.548538	0.793755	0.190550	18668.080078
7984.549608	0.107889	0.190550	18783.521484
7984.550520	0.097438	0.190550	18872.384766
7984.551385	0.097478	0.190550	18956.703125
7984.552481	0.097562	0.190550	19063.630859
7984.553475	0.097357	0.190550	19160.404297
7984.554363	0.097471	0.190550	19246.958984
7984.555370	0.097529	0.190550	19345.171875
7984.556422	0.097452	0.190550	19447.691406
7984.557300	0.097365	0.190550	19533.177734
7984.558158	0.097471	0.190550	19616.806641
7985.601465	0.990319	0.154545	417.914459
7985.602495	1.478921	0.154545	1941.202881
7985.603471	1.467180	0.154545	3373.170654
7985.604346	1.433170	0.154545	4627.194336
7985.605212	1.398109	0.154545	5837.957031
7985.606331	1.359444	0.154545	7359.175293
7985.607209	1.327613	0.154545	8524.820312
7985.608080	1.296687	0.154545	9654.234375
7985.609189	1.261948	0.154545	11053.735352
7985.610157	1.231864	0.154545	12246.179687
7985.611026	1.205006	0.154545	13293.330078
