time (s)	magX	magY	magZ
8008.655293	178.024536	-86.849800	162.770309
8008.658199	177.615433	-86.557564	162.711853
8008.661549	177.440094	-86.206894	162.711853
8008.664874	177.147858	-86.090004	161.835175
8008.668232	176.797195	-85.505554	162.127411
8008.671098	177.089417	-85.680893	162.244293
8008.674430	176.680298	-85.973114	162.185852
8008.677761	176.972534	-85.388657	161.893631
8008.681111	176.095856	-85.447105	161.075394
8008.684431	175.862076	-85.739334	160.549393
8008.687759	175.745178	-85.388657	161.601395
8008.691099	175.803619	-85.037987	160.958511
8008.694426	175.745178	-85.213326	160.666275
8008.697759	175.803619	-85.037987	161.075394
8008.701094	176.154297	-84.745766	160.257156
8008.704421	175.862076	-85.154877	160.432495
8008.707758	175.569839	-84.687317	160.841614
8008.711110	175.803619	-84.804207	161.192291
8008.714429	176.212738	-84.921097	161.309174
8008.717760	176.095856	-84.453537	161.075394
8008.721092	176.037415	-83.927528	161.893631
8008.724428	176.680298	-84.921097	161.016953
8008.727764	176.738754	-84.395096	161.250732
8008.731095	176.972534	-84.278198	161.776733
8008.734430	177.147858	-83.693748	161.601395
8008.737761	176.855637	-84.395096	161.893631
8008.741086	177.498550	-84.395096	162.711853
8008.745714	178.082993	-84.278198	162.419647
8008.748636	178.492111	-84.336647	163.763885
8008.751957	178.375214	-84.336647	163.939209
8008.755369	179.251892	-84.570427	164.406769
8008.758705	179.836349	-83.869080	164.348343
8008.761541	180.596130	-84.102859	164.231445
8008.764845	180.888367	-84.395096	165.341904
8008.768203	180.946808	-84.219757	164.757462
8008.771504	180.654587	-85.330215	166.218597
8008.774421	181.414383	-84.921097	167.036819
8008.777755	181.297485	-85.213326	167.971939
8008.781082	181.648163	-85.213326	168.381058
8008.784419	183.167740	-85.096436	169.783752
8008.787754	182.817062	-85.797783	170.952652
8008.791083	183.635300	-85.797783	172.296906
8008.794421	184.804214	-86.440674	173.056702
8008.797770	184.862656	-86.791351	174.868500
8008.801082	185.622437	-87.025131	175.160736
8008.804419	186.440689	-86.966690	176.563416
8008.807751	186.440689	-87.434250	178.901230
8008.811093	187.609589	-87.726471	180.479248
8008.814420	188.310928	-88.720047	181.940384
8008.817751	188.836929	-89.129166	183.576859
8008.821079	189.070709	-89.246056	184.628876
8008.824419	190.239624	-89.947395	186.440689
8008.827753	190.531845	-90.531853	188.135590
8008.831079	191.934540	-90.707191	190.414963
8008.834411	192.285217	-91.466980	191.700760
8008.837749	193.161896	-91.992989	193.921692
8008.841099	193.571014	-91.876099	195.149048
8008.844417	194.623032	-93.161896	198.071304
8008.848611	195.791931	-93.921684	201.344254
8008.851997	196.668610	-93.804794	204.383392
8008.855343	197.662186	-94.564583	206.428986
8008.858662	198.305084	-94.915253	208.883698
8008.861927	200.058441	-96.142609	210.870834
8008.864843	200.292236	-95.616600	211.689072
8008.868164	201.285797	-96.610168	214.786667
8008.871500	201.344254	-96.785507	217.007584
8008.874835	202.630035	-97.545296	219.462296
8008.877743	203.272934	-98.012856	221.391006
8008.881077	204.324966	-98.655754	224.137924
8008.884414	204.500290	-99.123314	225.832840
8008.887742	205.786087	-99.824661	228.462891
8008.891073	206.428986	-100.409111	230.917603
8008.894429	207.773239	-100.292229	234.190536
8008.897741	208.766800	-101.052025	237.229675
8008.901071	209.643478	-101.519585	239.099930
8008.904403	210.169479	-102.104034	241.905304
8008.907740	211.104614	-103.156052	244.944473
8008.911068	212.331970	-103.857399	248.275848
8008.914404	213.033325	-104.558739	251.724152
8008.917741	213.851547	-105.961433	254.646393
8008.921072	214.728241	-106.487427	257.860901
8008.924405	215.195801	-107.364120	262.419617
8008.927757	216.481598	-108.123901	265.751038
8008.931074	217.299820	-108.357681	269.316193
8008.934408	218.410278	-109.994164	273.232025
8008.937730	218.760971	-110.637054	278.199890
8008.941074	219.228531	-111.455284	281.355927
8008.944403	219.929855	-112.507309	286.323792
8008.947737	220.280533	-113.325539	290.414948
8008.952009	221.332550	-115.604912	299.590881
8008.955255	221.800110	-116.773819	304.149628
8008.958608	222.267670	-118.001160	309.643494
8008.961923	223.670364	-118.410286	314.026886
8008.964867	223.845703	-119.929863	319.286957
8008.968162	224.137924	-120.748100	323.144379
8008.971498	224.488586	-121.975456	328.521332
8008.974850	224.313263	-122.618355	333.781403
8008.977735	225.657516	-123.670364	337.755707
8008.981068	225.599075	-124.137924	343.834015
8008.984395	225.540619	-125.365280	348.743408
8008.987733	225.891281	-127.293983	353.886597
8008.991067	225.599075	-127.527763	360.140289
8008.994397	225.949738	-128.521332	365.283478
8008.997729	225.657516	-129.748688	370.426666
8009.001062	225.073059	-130.566925	375.862061
8009.004395	225.131516	-131.502045	381.472839
8009.007750	225.423721	-131.794281	387.960266
8009.011066	224.663956	-132.904739	393.161896
8009.014395	224.547058	-133.839859	399.006439
8009.017735	224.488586	-134.190536	405.143219
8009.021066	223.495026	-135.359436	411.104645
8009.024391	223.436600	-136.177673	417.767395
8009.027728	222.793701	-137.346573	423.787262
8009.031058	221.858566	-137.755707	429.164215
8009.034391	220.631226	-138.866165	436.177673
8009.037731	219.988327	-139.099945	442.898895
8009.041061	217.825836	-139.918167	449.386322
8009.044393	217.767380	-141.320862	455.113983
8009.047731	216.481598	-141.437759	462.361206
8009.051952	212.682648	-143.308014	475.862061
8009.055244	211.221497	-144.301575	483.226196
8009.058571	208.474564	-145.295135	489.947418
8009.061906	206.838104	-146.171829	497.311493
8009.065267	204.675629	-146.814728	504.324951
8009.068145	201.402695	-147.574524	511.338379
8009.071506	198.831100	-148.158966	519.053162
8009.074849	196.376389	-149.327881	525.423706
8009.078205	193.161896	-149.970779	533.372314
8009.081059	189.655167	-151.315018	540.093506
8009.084390	186.791351	-151.899475	546.580933
8009.087723	182.875519	-152.367035	554.178833
8009.091057	179.193451	-153.594391	561.659851
8009.094421	175.336060	-153.068375	568.088806
8009.097724	170.718872	-154.295731	576.446533
8009.101056	167.153717	-154.938644	582.349487
8009.104391	163.004089	-154.529510	589.129150
8009.107719	157.802444	-155.289307	595.149048
8009.111047	153.594391	-155.873764	602.396240
8009.114389	148.684982	-155.639984	608.825256
8009.117715	144.476913	-156.165985	615.312683
8009.121055	138.573929	-156.165985	622.267700
8009.124391	133.839859	-156.458206	627.001770
8009.127722	128.871994	-155.873764	633.664490
8009.131053	123.787262	-156.049103	640.093506
8009.134386	117.124489	-156.224426	645.236694
8009.137729	111.279953	-156.224426	650.087708
8009.141046	105.493866	-155.464630	655.815308
8009.144435	99.883110	-154.821747	660.783142
8009.147725	94.155464	-154.529510	665.049683
8009.151050	88.018707	-153.828171	670.777344
8009.155224	75.219170	-153.477509	678.901245
8009.158571	68.556396	-152.191696	684.570435
8009.161898	62.361191	-152.016373	688.427856
8009.165257	55.347752	-151.198120	691.350098
8009.168209	47.749855	-150.146118	696.084167
8009.171496	41.087086	-149.853882	699.123352
8009.174824	33.956753	-148.568100	701.578064
8009.178164	27.060200	-147.574524	704.617187
8009.181042	18.994740	-147.691406	707.305664
8009.184378	11.630626	-146.171829	709.701904
8009.187712	4.266511	-145.236710	712.098145
8009.191047	-4.617183	-143.892456	713.500854
8009.194375	-12.273524	-142.665115	714.026855
8009.197713	-20.280537	-141.671539	715.312683
8009.201049	-28.053770	-140.268845	716.013977
8009.204380	-36.294563	-139.450607	716.890747
8009.207712	-44.593803	-138.749268	717.358276
8009.211062	-52.776154	-136.995911	717.358276
8009.214380	-60.958504	-135.768555	717.650513
8009.217714	-69.316193	-133.781403	716.949158
8009.221040	-77.264755	-132.729401	716.715393
8009.224373	-85.154877	-130.859146	715.371155
8009.227702	-92.928108	-129.281128	713.851562
8009.231039	-100.642899	-127.352432	712.624207
8009.234374	-108.942139	-126.125076	710.403259
8009.237728	-117.007599	-124.079491	708.240784
8009.241087	-125.365280	-122.443024	705.493896
8009.244377	-132.378723	-120.981888	703.331360
8009.247705	-140.327301	-119.111633	699.240234
8009.251043	-147.106964	-116.773819	696.902405
8009.255268	-161.075394	-112.331978	688.836975
8009.258547	-168.381058	-110.753944	685.914673
8009.261906	-174.342484	-108.591461	681.823486
8009.265266	-181.239044	-106.662773	678.199890
8009.268175	-188.194031	-104.909409	672.881348
8009.271479	-194.330795	-102.630043	669.023926
8009.274826	-200.701355	-100.409111	663.939209
8009.278131	-205.493851	-97.954407	658.620667
8009.281462	-211.513733	-96.025719	653.535950
8009.284362	-217.299820	-94.155464	648.918762
8009.287707	-223.085907	-92.226768	642.665100
8009.291040	-227.586197	-89.479836	637.112793
8009.294369	-232.554047	-87.843361	631.969604
8009.297703	-238.164810	-85.388657	625.540649
8009.301036	-241.496201	-83.752190	619.812988
8009.304369	-246.814728	-81.355927	614.085327
8009.307704	-251.373459	-79.602570	607.890137
8009.311057	-254.237289	-77.790764	600.409119
8009.314367	-259.380493	-75.394508	593.921631
8009.317701	-262.653412	-73.290474	587.317383
8009.321039	-268.088837	-71.244881	581.239014
8009.324367	-270.894226	-69.140854	574.284058
8009.327700	-274.985382	-67.913506	567.562805
8009.331026	-277.206299	-65.458801	559.672668
8009.334413	-281.472839	-63.997662	552.717712
8009.337695	-284.453522	-62.536526	546.230286
8009.341035	-287.375793	-61.309177	538.983032
8009.344364	-290.064301	-58.036240	532.670959
8009.347695	-292.460571	-56.633549	525.248413
8009.351031	-295.090576	-54.704849	517.767395
8009.354402	-297.077728	-53.360603	496.201050
8009.358545	-301.694916	-50.146114	496.317963
8009.361910	-303.272949	-48.568089	488.427826
8009.365243	-305.143188	-46.756283	481.355957
8009.368611	-306.662781	-45.821156	472.472229
8009.371465	-308.123901	-44.593803	-112.331978
8009.374794	-321.624786	-79.135010	-1697.077759
8009.378159	-321.391022	-74.693161	-1526.358887
8009.381449	-321.683228	-71.303329	-1375.862061
8009.384358	-321.274109	-67.504379	-1243.600220
8009.387694	-321.274109	-61.309177	308.182373
8009.391028	-313.325562	-35.534775	423.261261
8009.394354	-313.150208	-34.307423	418.118042
8009.397732	-313.442413	-32.670956	410.520172
8009.401020	-313.793121	-31.677380	403.974304
8009.404364	-314.611328	-30.157801	397.720612
8009.407697	-314.669769	-28.930450	392.460571
8009.411027	-313.559326	-27.352425	385.622467
8009.414356	-313.968445	-26.475746	380.011688
8009.417688	-313.442413	-25.365284	376.797211
8009.421024	-313.559326	-24.547049	371.361786
8009.424356	-313.383972	-23.436586	364.173004
8009.427692	-312.682648	-22.150789	358.971344
8009.431020	-311.864410	-20.981882	353.243713
8009.434350	-310.286377	-20.572765	348.392761
8009.437695	-310.753937	-19.403856	343.658691
8009.441021	-309.818817	-17.942724	337.989471
8009.444355	-309.468140	-18.001169	333.196960
8009.447698	-308.240784	-16.773817	329.047333
8009.451014	-307.948578	-16.189363	322.969025
8009.454350	-307.247223	-15.078900	318.994751
8009.458604	-304.324951	-13.325541	309.059021
8009.461882	-303.915833	-12.857978	304.266510
8009.465195	-302.746948	-11.572180	300.526001
8009.468533	-302.104034	-10.753945	295.382812
8009.471887	-300.935120	-10.286383	290.064301
8009.474773	-299.824677	-10.111046	286.148437
8009.478144	-298.188171	-9.351256	281.940399
8009.481463	-296.960815	-9.059030	277.790771
8009.484407	-296.142609	-8.065459	272.238434
8009.487682	-295.090576	-8.240795	268.790161
8009.491046	-293.103455	-7.422560	265.049683
8009.494353	-291.817627	-7.013443	260.490936
8009.497679	-291.233215	-6.078317	255.873749
8009.501013	-289.772064	-5.026300	252.425476
8009.504354	-288.661591	-4.792519	248.217422
8009.507683	-287.784912	-4.558738	245.061371
8009.511015	-285.622467	-4.208066	241.788437
8009.514351	-285.622467	-3.974284	237.989471
8009.517678	-283.810638	-3.623612	233.722977
8009.521015	-282.641724	-3.272940	231.502060
