time (s)	magX	magY	magZ
7353.000000	216.306259	-103.565170	263.763885
7353.003334	216.890717	-104.383400	266.393921
7353.007523	217.650482	-106.312096	271.303314
7353.010879	218.468735	-106.195213	272.764465
7353.014245	218.702515	-107.714783	275.803619
7353.017612	218.351837	-107.948563	280.888367
7353.020445	218.994736	-109.000587	282.992401
7353.023791	219.579193	-109.935715	285.388672
7353.027106	219.520752	-110.929283	287.726471
7353.030422	219.637634	-111.572182	290.882507
7353.033337	220.222092	-112.098190	293.687897
7353.036672	220.748093	-112.974869	297.311523
7353.039996	220.864990	-113.325539	299.707764
7353.043333	221.858566	-114.436005	302.805389
7353.046664	221.683212	-115.020454	305.610748
7353.049997	222.326141	-115.838692	308.708344
7353.053334	222.443008	-116.364693	311.805969
7353.056682	222.735245	-117.825829	313.968445
7353.059999	221.566345	-118.877853	317.124481
7353.063329	222.443008	-120.338989	321.507874
7353.066662	222.618347	-121.274117	324.021027
7353.069998	223.261261	-123.027466	327.410858
7353.073324	223.378128	-123.144363	330.099365
7353.076666	222.735245	-124.196373	333.255402
7353.079994	222.676804	-124.956169	338.223267
7353.083326	222.969025	-126.066628	340.736420
7353.086675	222.384567	-127.293983	345.295135
7353.089998	223.261261	-128.053772	348.801880
7353.093327	222.735245	-129.222687	351.957916
7353.096656	222.326141	-130.683823	355.873749
7353.100017	222.150772	-131.969604	360.958496
7353.103327	221.507889	-132.846283	363.997681
7353.107954	220.748093	-134.950317	373.582703
7353.110869	219.929855	-136.528351	377.907654
7353.114204	218.994736	-138.457047	383.518402
7353.117607	219.053192	-139.567505	387.434235
7353.120442	218.468735	-140.677963	392.518982
7353.123786	216.832260	-142.781998	396.727051
7353.127090	216.890717	-143.366455	401.928711
7353.130418	215.137344	-145.119812	407.305664
7353.133758	213.617783	-145.762711	412.565765
7353.136656	213.383987	-147.106964	417.592041
7353.139990	212.273529	-148.626526	423.611938
7353.143339	210.753937	-150.204559	428.813538
7353.146658	209.175919	-151.315018	433.606110
7353.149991	208.065460	-152.600815	439.041504
7353.153325	206.955002	-153.477509	445.528931
7353.156655	205.318527	-154.295731	450.438354
7353.159985	203.798935	-155.581528	454.821716
7353.163323	201.928680	-157.159561	461.601410
7353.166657	200.759796	-157.919342	466.861481
7353.169982	198.947983	-159.146698	471.712433
7353.173316	197.603745	-159.964935	477.790771
7353.176651	195.382828	-160.958511	484.395081
7353.180026	193.337219	-162.478073	488.369385
7353.183316	190.999420	-163.413208	494.097046
7353.186674	189.012283	-164.465225	498.831085
7353.189990	186.206894	-165.341904	504.149628
7353.193323	184.278198	-166.861481	509.877258
7353.196649	181.765045	-167.504379	513.208618
7353.199982	179.076569	-168.614838	518.819458
7353.203322	176.154297	-169.433075	524.605530
7353.206653	174.108704	-169.725311	529.281128
7353.210861	168.205719	-172.355347	540.794861
7353.214186	164.991241	-173.641144	545.295166
7353.217604	161.192291	-174.868500	549.620117
7353.220942	157.744019	-175.336060	554.529541
7353.223814	154.412628	-176.797195	559.438965
7353.227072	150.555237	-178.842789	564.757446
7353.230448	146.873169	-179.777908	570.017517
7353.233745	143.074219	-180.771484	575.686768
7353.236646	138.749268	-181.765045	580.303894
7353.239977	134.482758	-182.758621	586.615967
7353.243325	130.391586	-183.050842	591.350098
7353.246650	124.897720	-184.453537	595.616577
7353.249975	120.397423	-185.447113	600.350647
7353.253317	114.611343	-186.499115	605.026306
7353.256641	110.286377	-186.732895	610.286377
7353.259974	104.441849	-188.077148	613.500854
7353.263316	99.123314	-188.018707	619.520752
7353.266649	93.512566	-189.129166	622.384521
7353.269978	87.784920	-189.362946	627.761536
7353.273336	82.349503	-189.713623	632.378723
7353.276698	76.680305	-189.888947	637.112793
7353.279982	70.485100	-190.707184	640.093506
7353.283310	64.582115	-190.181183	644.593811
7353.286660	58.562244	-191.057861	648.801880
7353.289975	52.600819	-190.940979	651.198120
7353.293305	46.931618	-190.882523	654.412598
7353.296646	40.502628	-190.824081	657.568665
7353.299982	34.658096	-190.648743	660.666260
7353.303312	27.936878	-190.414963	663.646973
7353.306638	22.384571	-190.414963	666.043213
7353.311325	10.227938	-189.596725	671.829346
7353.314184	3.214494	-189.421387	672.472229
7353.317608	-3.389831	-189.012283	675.043823
7353.320896	-9.175920	-188.427811	675.336060
7353.324178	-15.488018	-188.018707	676.797180
7353.327064	-21.917007	-187.492691	678.784302
7353.330401	-28.229105	-187.258911	680.128601
7353.333727	-34.424313	-186.674469	681.063721
7353.337059	-40.970196	-185.447113	681.765015
7353.339968	-46.931618	-185.037994	681.239014
7353.343311	-53.068382	-184.979553	681.005249
7353.346639	-60.140270	-184.687317	681.940369
7353.349973	-66.043251	-182.933960	680.888367
7353.353302	-72.589127	-183.284622	680.888367
7353.356634	-78.258331	-181.648163	679.953247
7353.359969	-85.739334	-180.537704	679.602600
7353.363330	-92.051437	-180.420807	679.135010
7353.366636	-98.305084	-179.310349	678.024536
7353.369970	-105.318520	-177.615433	676.446533
7353.373336	-111.104622	-177.673874	674.868469
7353.376638	-118.293396	-176.095856	672.881348
7353.379967	-125.131500	-175.745178	670.777344
7353.383299	-131.385162	-173.991821	669.549988
7353.386653	-138.281708	-172.706024	666.393921
7353.389965	-144.184692	-171.478668	664.582092
7353.393297	-150.613678	-169.900650	661.367615
7353.396636	-156.458206	-168.907074	657.977783
7353.399966	-163.471649	-167.153717	654.704834
7353.403295	-169.433075	-165.575684	650.730591
7353.406630	-174.751602	-163.705429	648.042053
7353.409962	-181.180603	-162.594971	643.950867
7353.414208	-192.635880	-158.503799	636.879028
7353.417550	-197.779068	-156.867325	633.722961
7353.420847	-202.863815	-154.763290	628.813538
7353.424176	-208.474564	-152.308594	623.611938
7353.427057	-212.682648	-150.379898	621.449402
7353.430390	-218.001175	-148.918762	616.540039
7353.433719	-222.384567	-146.639389	611.513733
7353.437083	-226.943298	-144.886032	606.896545
7353.439957	-230.333130	-143.132675	603.214478
7353.443290	-235.242554	-140.619522	598.947998
7353.446626	-240.035065	-138.807709	594.213928
7353.449960	-243.191116	-136.820572	588.661621
7353.453291	-246.873169	-134.833435	584.570435
7353.456624	-249.970764	-132.554062	578.959656
7353.459961	-253.419037	-131.092926	573.348877
7353.463289	-257.568665	-129.222687	569.257751
7353.466628	-259.964935	-126.943298	565.049683
7353.469961	-263.646973	-124.956169	559.672668
7353.473295	-266.393921	-123.319695	554.178833
7353.476621	-268.381073	-121.624779	549.620117
7353.479978	-271.361786	-119.520744	543.600220
7353.483290	-274.167145	-117.533600	538.924622
7353.486624	-277.030975	-115.955582	532.086487
7353.489958	-278.901215	-114.260658	527.819946
7353.493292	-281.531250	-111.981293	523.202820
7353.496619	-284.161316	-111.455284	517.708923
7353.499953	-286.148437	-109.234367	510.461700
7353.503283	-288.427826	-107.597900	506.721222
7353.506618	-289.479828	-105.610748	500.350677
7353.509953	-291.583862	-103.740501	494.097046
7353.514261	-307.539429	-135.593231	-1601.110474
7353.517490	-308.240784	-130.976028	-1438.632446
7353.520872	-308.591461	-115.488014	434.248962
7353.524194	-299.532440	-95.791939	463.763916
7353.527577	-301.461121	-94.272354	458.854492
7353.530395	-303.272949	-92.109879	452.308594
7353.533723	-304.500305	-91.057861	446.931610
7353.537083	-305.376984	-88.135597	441.203979
7353.540374	-305.902985	-86.849800	434.774963
7353.543279	-307.247223	-85.154877	430.742249
7353.546621	-307.948578	-83.459969	424.079468
7353.549966	-307.948578	-81.414375	419.111633
7353.553281	-308.649933	-80.128578	413.091766
7353.556615	-310.169495	-77.849213	408.474579
7353.559953	-309.701904	-75.628288	403.974304
7353.563280	-310.578613	-74.810051	398.714203
7353.566611	-310.578613	-73.348923	393.687897
7353.569950	-310.987732	-70.835770	388.720032
7353.573281	-311.104614	-69.725304	384.570435
7353.576612	-310.812408	-68.088837	380.829926
7353.579966	-310.987732	-66.569260	375.978973
7353.583283	-310.461700	-65.225014	371.654022
7353.586611	-310.870850	-63.646992	367.621277
7353.589958	-310.227936	-62.068962	363.997681
7353.593297	-310.461700	-60.724724	359.731140
7353.596610	-309.643494	-59.672707	355.230865
7353.599944	-310.403290	-57.919346	351.490356
7353.603278	-309.409729	-56.165989	347.749847
7353.606611	-309.117493	-55.230862	342.372864
7353.609945	-308.357697	-53.945057	339.041504
7353.613279	-307.948578	-52.951492	334.950317
7353.617497	-307.013428	-50.789009	329.047333
7353.620823	-306.195221	-50.321449	324.780823
7353.624191	-306.019867	-48.918758	320.689667
7353.627515	-305.493866	-48.392754	317.241394
7353.630381	-304.617187	-47.340736	313.793121
7353.633705	-304.617187	-46.113384	309.877289
7353.637081	-303.565155	-46.054939	306.078308
7353.640366	-302.396240	-44.769142	301.636475
7353.643281	-302.454712	-43.892460	298.421967
7353.646608	-301.110474	-43.424900	294.038574
7353.649945	-300.292236	-42.080654	291.174744
7353.653269	-299.532440	-41.379311	286.966675
7353.656608	-297.603760	-40.561073	283.985962
7353.659940	-297.253052	-39.333721	279.777893
7353.663272	-297.253052	-39.041496	276.914093
7353.666607	-296.376404	-38.340153	273.348938
7353.669937	-295.908844	-37.346581	271.303314
7353.673269	-294.330811	-35.768555	268.147278
7353.676605	-293.746338	-35.593220	264.932800
7353.679964	-293.278778	-34.891876	261.893616
7353.683277	-292.518982	-34.424313	259.789581
7353.686614	-290.707184	-33.372299	256.341309
7353.689936	-290.648743	-31.735825	254.587967
7353.693271	-289.187592	-31.034481	251.490356
7353.696603	-288.603149	-30.742254	249.444763
7353.699937	-288.018707	-29.456457	246.931625
7353.703259	-288.018707	-28.930450	244.360016
7353.706605	-286.616028	-28.229105	243.015793
7353.709933	-285.680878	-27.527761	240.561081
7353.713267	-284.804199	-26.767973	239.684387
7353.717462	-283.635315	-25.014612	235.534760
7353.720798	-282.758606	-24.780828	233.664520
7353.724201	-282.407959	-24.021040	231.911163
7353.727533	-281.706604	-23.845703	230.157806
7353.730404	-280.888367	-23.144360	229.281113
7353.733701	-280.362366	-22.559906	227.936890
7353.737026	-279.602570	-21.917007	226.475739
7353.740353	-278.550568	-21.449446	225.482178
7353.743287	-277.615417	-20.806547	223.319702
7353.746596	-277.615417	-21.098774	220.631226
7353.749926	-276.914093	-20.572765	219.871429
7353.753262	-276.797211	-20.163647	218.702515
7353.756602	-276.212738	-19.929865	217.416718
7353.759933	-275.219177	-19.579193	216.072464
7353.763258	-274.459381	-19.170076	214.845108
7353.766591	-273.699585	-19.520748	213.851547
7353.769928	-273.348938	-18.877850	211.747528
7353.773282	-272.647583	-19.170076	211.513733
7353.776613	-272.180023	-18.644068	209.643478
7353.779928	-271.595551	-18.118059	207.364105
7353.783262	-270.835754	-18.293396	206.428986
7353.786621	-270.894226	-18.118059	204.850952
7353.789926	-269.374634	-17.767387	203.857391
7353.793261	-269.023956	-17.475161	201.694916
7353.796590	-268.731750	-16.949154	200.175339
7353.799939	-268.205750	-17.241379	200.058441
7353.803260	-267.562805	-16.306253	198.889542
7353.806594	-266.919922	-16.715372	197.486847
7353.809919	-266.744598	-15.780245	196.551727
7353.813256	-266.335480	-15.838690	196.025711
7353.817466	-266.218597	-15.488018	194.097015
7353.820868	-265.049683	-14.669784	193.746353
7353.824189	-264.640564	-14.377557	192.694336
7353.827447	-264.523682	-14.377557	193.103439
7353.830374	-264.582123	-14.026885	192.226761
7353.833677	-264.231445	-13.734658	191.466980
7353.837013	-263.880768	-13.617767	191.116302
7353.840352	-262.770325	-12.624197	191.291641
7353.843682	-262.185852	-12.390414	190.824081
7353.846584	-263.120972	-11.981297	191.466980
7353.849919	-262.594971	-11.805962	190.414963
7353.853256	-263.354767	-11.981297	191.525421
7353.856586	-262.653412	-11.747516	190.765625
7353.859936	-262.185852	-11.747516	190.356522
7353.863262	-262.478088	-11.689071	191.116302
7353.866584	-262.653412	-11.689071	190.707184
7353.869922	-262.419617	-10.870836	191.233200
7353.873264	-262.945648	-10.695500	190.882523
7353.876583	-263.062531	-10.870836	191.233200
7353.879916	-264.114532	-10.987726	191.350098
7353.883253	-262.945648	-10.578609	191.233200
7353.886584	-264.114532	-10.403274	191.057861
7353.889916	-262.945648	-10.929281	192.109879
7353.893252	-263.296326	-10.753945	192.518997
7353.896584	-263.939209	-10.695500	192.869659
7353.899919	-263.880768	-11.104617	192.811234
7353.903272	-264.348328	-10.929281	193.337219
7353.906584	-264.114532	-10.870836	193.804794
7353.909911	-264.348328	-11.163063	193.629456
7353.913244	-263.120972	-11.513735	193.687897
7353.916579	-264.406769	-11.279953	193.045013
7353.920827	-263.939209	-10.812390	194.389252
7353.924093	-264.523682	-11.455289	194.213913
7353.927433	-264.874329	-11.572180	194.213913
7353.930775	-265.341888	-11.279953	194.155472
7353.933694	-265.926361	-11.221508	194.739914
7353.937005	-265.692566	-11.689071	195.441254
7353.940359	-265.517242	-11.338399	196.259491
7353.943689	-266.452362	-11.046172	196.843948
7353.946598	-266.861481	-11.864407	197.194626
7353.949923	-266.744598	-11.338399	198.246628
7353.953240	-267.504395	-11.338399	199.240204
7353.956576	-268.088837	-11.221508	200.116898
7353.959914	-268.088837	-11.455289	200.584457
7353.963243	-268.907074	-11.396844	202.162476
7353.966573	-269.316193	-11.455289	203.272934
7353.969909	-269.666870	-10.929281	203.506729
7353.973241	-270.075989	-11.104617	205.435425
7353.976576	-270.718872	-10.461719	206.019882
7353.979913	-271.303314	-10.637054	207.948563
7353.983239	-271.654022	-10.403274	210.227936
7353.986575	-272.822906	-10.987726	211.046173
7353.989932	-273.407349	-10.987726	212.215088
7353.993244	-274.108734	-10.637054	214.026886
7353.996573	-275.277618	-10.812390	216.072464
7353.999904	-275.336060	-10.929281	218.118042
7354.003241	-276.388062	-11.046172	219.403870
7354.006574	-276.855621	-10.987726	220.631226
7354.009909	-276.972534	-11.046172	222.793701
7354.013240	-278.784332	-12.098188	224.839279
7354.016571	-279.193451	-11.689071	226.417297
7354.020771	-280.654602	-11.747516	230.859131
7354.024086	-281.180603	-12.448860	233.196945
7354.027451	-282.291046	-12.916424	234.833435
7354.030765	-283.050842	-12.916424	237.171249
7354.034147	-283.869080	-13.909994	238.866165
7354.037021	-284.219757	-13.909994	240.502625
7354.040356	-285.213318	-14.436002	242.489761
7354.043657	-286.148437	-14.786674	244.126251
7354.046991	-286.791351	-15.488018	245.879608
7354.049895	-286.966675	-15.955583	248.392746
7354.053236	-288.895386	-16.014027	250.087662
7354.056562	-289.362946	-16.598480	252.717712
7354.059898	-289.421387	-16.949154	254.471069
7354.063233	-290.940979	-17.124489	256.750427
7354.066568	-291.233215	-17.416716	259.146698
7354.069915	-292.226776	-17.708942	261.133850
7354.073235	-292.577423	-18.585623	264.114532
7354.076563	-293.395691	-18.585623	266.393921
7354.079900	-294.739929	-19.228521	269.199310
7354.083232	-295.324371	-19.871420	270.777313
7354.086565	-296.201050	-19.754528	274.167145
7354.089900	-297.019287	-20.105202	278.375214
7354.093234	-298.714203	-20.280537	280.420807
7354.096565	-298.714203	-20.572765	283.576843
7354.099899	-300.233795	-20.923437	286.849792
7354.103229	-300.467560	-21.624781	291.233215
7354.106561	-301.694916	-21.274109	294.681488
7354.109893	-301.987152	-21.917007	298.071320
7354.113265	-302.980713	-21.975452	303.272949
7354.116563	-304.734070	-22.501461	306.195221
7354.119895	-304.734070	-22.267679	310.052612
7354.124122	-306.604309	-23.845703	317.942719
7354.127425	-306.428986	-24.079485	322.676788
7354.130847	-308.591461	-24.547049	325.891266
7354.134162	-308.240784	-24.722383	330.625366
7354.137031	-309.234344	-25.365284	335.008759
7354.140316	-309.117493	-25.657511	340.385742
7354.143650	-309.877289	-26.651081	343.717133
7354.146976	-310.578613	-27.118645	348.100525
7354.149894	-310.403290	-27.995323	352.425476
7354.153224	-311.279968	-28.579777	357.451782
7354.156590	-311.455292	-29.748684	362.010529
7354.159892	-311.513733	-30.976036	366.803040
7354.163226	-312.215088	-31.151373	371.420227
7354.166556	-312.682648	-32.203392	376.037415
7354.169885	-312.624207	-33.196960	381.297485
7354.173219	-312.682648	-34.132088	385.388672
7354.176548	-312.974854	-35.008766	389.479828
7354.179884	-313.091766	-36.294563	394.272339
7354.183219	-312.741089	-37.054356	398.129761
7354.186572	-313.383972	-38.690823	403.857361
7354.189896	-313.325562	-39.567505	408.474579
7354.193222	-313.617767	-40.327293	412.974884
7354.196556	-313.325562	-41.963764	419.111633
7354.199918	-312.448853	-42.606663	424.254791
7354.203217	-311.630615	-43.775570	429.573334
7354.206557	-312.273529	-45.178257	433.956757
7354.209886	-311.689056	-45.938049	438.924591
7354.213215	-310.812408	-47.691406	443.775574
7354.216550	-310.695496	-48.568089	450.263031
7354.219881	-309.935699	-49.094097	454.763306
7354.224112	-307.481018	-51.431911	466.393890
7354.227479	-306.721222	-52.250145	472.939819
7354.230823	-305.552307	-53.360603	480.537689
7354.234139	-304.149628	-54.471069	485.973114
7354.237003	-302.571594	-55.055523	492.343658
7354.240311	-302.220917	-56.399769	498.188202
7354.243669	-299.824677	-57.568676	504.500305
7354.246969	-297.779083	-58.386909	510.520172
7354.250315	-296.025696	-59.906490	516.013977
7354.253211	-294.739929	-60.724724	523.027466
7354.256544	-291.993011	-61.659847	529.690247
7354.259874	-289.479828	-62.653416	535.827026
7354.263214	-286.557587	-64.173004	541.320862
7354.266547	-284.804199	-64.932785	547.983643
7354.269871	-281.998840	-66.101692	554.938660
7354.273210	-278.550568	-66.803040	562.361206
7354.276539	-275.686737	-68.556396	567.855103
7354.279889	-273.699585	-70.075974	573.348877
7354.283212	-269.959106	-71.420219	579.719421
7354.286572	-267.095245	-73.232033	585.563965
7354.289877	-263.588562	-74.400940	592.051392
7354.293209	-259.964935	-75.920517	597.779053
7354.296544	-256.458221	-77.907654	603.448303
7354.299876	-253.243713	-79.193459	609.059021
7354.303205	-249.269440	-80.771477	613.734680
7354.306542	-244.710678	-82.933960	618.936279
7354.309871	-241.028641	-84.219757	624.313232
7354.313206	-237.463470	-85.973114	629.105835
7354.316540	-233.313843	-87.200470	634.541199
7354.319871	-229.047348	-89.362946	639.918213
7354.324589	-219.579193	-92.635887	647.866699
7354.327475	-215.078903	-94.739922	652.542358
7354.330853	-210.987732	-96.201050	655.172424
7354.334054	-205.493851	-97.954407	661.192261
7354.337406	-200.642899	-99.707771	664.523621
7354.340302	-195.324371	-100.993576	668.731750
7354.343624	-190.473404	-102.162483	674.108704
7354.346961	-184.921097	-103.740501	677.440063
7354.350298	-179.485672	-105.786087	681.414368
7354.353199	-172.998245	-106.604324	685.330200
7354.356532	-167.095261	-107.422554	688.720032
7354.359867	-161.250732	-109.000587	692.226807
7354.363197	-154.938644	-109.994164	696.317932
7354.366536	-148.977203	-111.279953	698.889526
7354.369873	-142.255981	-112.098190	702.104065
7354.373243	-135.476334	-112.916420	705.084778
7354.376532	-129.105789	-114.202225	706.429016
7354.379874	-123.027466	-115.195786	709.234375
7354.383204	-115.254234	-115.897133	711.104614
7354.386531	-108.182350	-116.540039	713.617737
7354.389867	-100.876678	-117.299820	715.721802
7354.393196	-93.161896	-118.118057	716.598450
7354.396529	-85.739334	-119.520744	718.410278
7354.399860	-78.550552	-119.929863	719.812988
7354.403197	-71.654007	-120.689651	721.332520
7354.406531	-63.822330	-121.390999	721.274109
7354.409860	-57.101112	-122.910583	721.449402
7354.413197	-49.152542	-123.261246	720.514282
7354.416554	-42.022209	-124.488602	720.397400
7354.419869	-35.359440	-125.365280	720.397400
7354.423199	-27.995323	-126.417305	719.754578
7354.427455	-13.734658	-127.469315	718.059631
7354.430763	-7.247224	-128.988892	716.715393
7354.434049	1.110462	-129.398010	714.202209
7354.437371	7.364114	-130.333130	712.039734
7354.440760	13.793103	-131.326706	710.987732
7354.443616	19.696083	-133.021622	708.883728
7354.446952	26.475746	-132.963181	706.662720
7354.450300	32.554062	-133.430740	704.441833
7354.453631	38.749268	-134.950317	701.928711
7354.456531	44.710697	-134.833435	698.772644
7354.459908	51.139683	-136.586792	695.733521
7354.463189	56.984222	-137.054367	693.103455
7354.466535	63.120979	-137.112793	688.252502
7354.469859	68.673286	-137.814148	685.505554
7354.473188	74.517830	-137.989487	681.706604
7354.476527	80.888367	-138.983047	677.440063
7354.479855	86.323784	-139.216827	673.582703
7354.483190	92.226768	-139.099945	669.257751
7354.486519	97.895966	-138.573929	665.225037
7354.489859	103.214493	-138.632385	661.776733
7354.493191	108.649910	-138.632385	655.230835
7354.496521	114.552895	-138.281708	652.893066
7354.499856	119.929863	-138.281708	647.516052
7354.503186	125.657509	-138.164825	642.548218
7354.506519	130.742249	-137.580353	636.762146
7354.509866	136.645233	-136.528351	631.852722
7354.513188	141.671539	-136.645233	627.060181
7354.516516	146.113388	-136.177673	622.384521
7354.519848	150.964340	-135.359436	617.358276
7354.523185	155.406204	-134.424316	611.221497
7354.526520	160.490936	-133.606079	606.019897
7354.530716	168.907074	-133.255417	592.811218
7354.534037	172.706024	-131.969604	586.732910
7354.537360	176.797195	-131.034485	582.057312
7354.540739	180.479248	-130.333130	575.452942
7354.543616	184.161301	-130.040909	570.426636
7354.546997	187.258911	-130.040909	562.887207
7354.550291	190.531845	-128.988892	557.334900
7354.553638	194.038574	-128.404434	551.139709
7354.556516	197.779068	-127.761543	545.178284
7354.559855	200.467560	-127.586212	539.392212
7354.563181	202.513153	-127.469315	533.196960
7354.566520	205.143188	-126.709518	527.703125
7354.569846	207.305664	-126.826416	520.514282
7354.573184	209.935715	-126.475739	515.897156
7354.576517	211.163071	-126.300407	510.227905
7354.579844	212.741089	-125.949738	503.974304
7354.583181	215.429565	-126.417305	-1542.080688
7354.586518	203.156036	-157.101105	-1671.420288
7354.589860	205.669189	-154.821747	-1500.876709
7354.593178	207.890137	-152.367035	-80.479256
7354.596532	220.222092	-124.254822	473.407349
7354.599848	221.566345	-123.553482	468.848602
7354.603175	223.378128	-122.501457	462.478058
7354.606509	224.839279	-122.384575	457.159576
7354.609857	226.300400	-121.624779	452.074829
7354.613180	227.235535	-121.566330	446.580933
7354.616508	227.527756	-120.105209	440.561066
7354.619843	229.281113	-119.520744	436.294556
7354.623176	230.157806	-118.702522	431.794250
7354.626507	231.151367	-118.234955	425.248383
7354.631226	232.904739	-116.598473	414.026886
7354.634049	233.196945	-115.546463	409.935699
7354.637427	233.372314	-114.494446	404.675629
7354.640789	233.956741	-113.500885	399.298645
7354.643649	234.950333	-112.565758	394.739929
7354.646937	235.184097	-111.572182	390.414948
7354.650264	235.476334	-110.227943	385.154877
7354.653629	236.177689	-109.234367	381.005249
7354.656928	236.469910	-108.416130	375.862061
7354.659838	236.645248	-107.597900	371.186462
7354.663169	236.645248	-106.954994	366.277039
7354.666506	236.703674	-106.312096	362.185852
7354.669833	236.469910	-104.617180	357.334900
7354.673174	236.762115	-104.266510	353.185272
7354.676503	237.054352	-103.097603	348.860321
7354.679834	236.995911	-102.220932	345.061371
7354.683167	236.703674	-101.753365	340.677979
7354.686507	236.294556	-101.753365	335.826996
7354.689845	236.703674	-100.759796	332.028046
7354.693167	236.177689	-100.058449	328.813538
7354.696532	234.950333	-99.883110	324.663940
7354.699834	234.950333	-99.357101	321.507874
7354.703168	234.424301	-98.831093	317.182922
7354.706502	234.658096	-98.188194	314.728241
7354.709860	233.489182	-97.954407	311.221497
7354.713169	233.489182	-97.428406	307.831665
7354.716501	232.261826	-97.369957	304.792511
7354.719834	231.911163	-96.668610	300.935120
7354.723165	231.502060	-96.843948	297.311523
7354.726500	230.917603	-96.376389	295.265930
7354.729830	230.216248	-96.259499	292.402100
7354.734049	228.404449	-95.967270	285.680878
7354.737415	228.287552	-95.558151	282.875519
7354.740752	227.703094	-94.623032	280.888367
7354.744107	226.475739	-93.980125	277.790771
7354.746937	226.241974	-93.863235	275.219177
7354.750258	225.949738	-94.097015	272.822906
7354.753629	225.131516	-93.687904	270.017517
7354.756921	224.722382	-92.752777	267.329041
7354.760248	223.611923	-92.402107	265.458801
7354.763159	223.611923	-91.525421	262.419617
7354.766499	223.261261	-91.700760	260.374054
7354.769823	222.852142	-90.707191	258.620697
7354.773161	221.858566	-90.648743	256.165985
7354.776497	221.858566	-89.187607	254.003494
7354.779828	220.981888	-89.362946	251.957916
7354.783166	220.046753	-88.427818	249.737000
7354.786499	219.929855	-87.317360	248.743408
7354.789828	220.046753	-87.142021	246.054932
7354.793156	219.170074	-86.382233	245.353607
7354.796526	218.877838	-86.323784	242.840439
7354.799823	218.468735	-85.505554	240.677979
7354.803166	217.825836	-85.271767	239.041489
7354.806492	217.124481	-84.628876	237.638809
7354.809827	216.656921	-84.336647	235.943893
7354.813149	216.364700	-84.044418	235.184097
7354.816487	215.604904	-83.810638	233.021622
7354.819820	215.546463	-83.401520	231.677383
7354.823152	214.845108	-83.226189	230.450027
7354.826487	215.137344	-82.700172	229.690247
7354.829825	214.143784	-82.992401	227.644653
7354.834086	212.682648	-82.758621	225.189941
7354.837395	212.916428	-82.349503	225.073059
7354.840721	211.922867	-82.583282	223.495026
7354.844004	211.630630	-82.466393	222.852142
7354.847378	211.163071	-82.524841	221.449448
7354.850248	211.046173	-82.349503	220.923447
7354.853577	210.052612	-82.115723	219.520752
7354.856909	210.169479	-82.817062	218.702515
7354.860266	209.643478	-83.343079	218.702515
7354.863144	209.292816	-83.167740	217.767380
7354.866487	208.883698	-83.284630	217.650482
7354.869860	208.416122	-83.518410	216.773819
7354.873149	208.883698	-83.459969	216.949158
7354.876485	208.357697	-83.869080	216.306259
7354.879824	207.656342	-83.810638	215.955597
7354.883152	206.896545	-84.219757	214.903564
7354.886480	206.604309	-84.102859	215.254242
7354.889851	206.662781	-83.752190	214.436005
7354.893150	206.136749	-83.635300	213.150208
7354.896481	206.428986	-83.927528	213.559311
7354.899812	206.662781	-83.635300	212.682648
7354.903145	205.844543	-83.459969	213.267090
7354.906478	205.786087	-82.758621	212.974854
7354.909815	206.545883	-83.167740	212.098190
7354.913145	206.195206	-83.635300	212.331970
7354.916478	206.662781	-83.343079	212.857986
7354.919817	206.019882	-82.875511	212.799530
7354.923144	206.662781	-82.933960	212.448853
7354.926478	206.604309	-82.407951	212.273529
7354.929812	207.013443	-82.758621	212.448853
7354.933167	206.838104	-82.700172	212.507294
7354.937768	206.662781	-82.992401	213.442413
7354.940664	207.188766	-82.641731	213.559311
7354.944008	207.422562	-82.875511	214.319107
7354.947353	206.428986	-83.050850	214.494446
7354.950250	207.481003	-83.343079	214.436005
7354.953587	207.422562	-83.343079	215.488022
7354.956943	207.422562	-84.511986	215.897125
7354.960230	207.305664	-84.102859	216.598480
7354.963602	208.007004	-84.395096	215.897125
7354.966476	207.539444	-85.096436	216.540024
7354.969841	207.247238	-85.388657	218.059616
7354.973142	208.065460	-86.031563	219.170074
7354.976479	208.591461	-86.206894	219.228531
7354.979804	208.474564	-86.616013	220.981888
7354.983140	208.591461	-87.200470	221.624786
7354.986474	208.766800	-87.726471	221.683212
7354.989799	209.468155	-88.252487	223.378128
7354.993135	209.409714	-89.012268	223.962585
7354.996468	209.175919	-89.830505	225.131516
7354.999804	208.883698	-90.765633	226.534195
7355.003140	208.942123	-91.291641	227.527756
7355.006470	209.760376	-91.350090	229.339569
7355.009808	209.585052	-91.759201	230.333130
7355.013171	209.935715	-92.752777	230.742264
7355.016468	210.520172	-93.454124	232.086487
7355.019811	210.286377	-93.804794	234.307434
7355.023140	210.929276	-94.506142	235.417892
7355.026468	210.987732	-95.382812	236.002319
7355.029802	211.689072	-95.382812	238.164810
7355.033136	211.922867	-96.201050	239.918182
7355.036463	211.922867	-96.610168	240.970184
7355.040670	212.741089	-97.369957	243.717117
7355.044001	213.968445	-97.486847	246.054932
7355.047383	213.676208	-98.363533	247.691422
7355.050733	213.793106	-98.597313	249.561661
7355.053568	215.078903	-98.421974	251.665680
7355.056899	215.078903	-99.064873	253.419037
7355.060222	215.838699	-100.116898	255.347748
