crossing time (s)	slope (V/s)	crossing number
7336.906300	9.931532	5786
7337.994319	10.459155	5787
7338.981368	9.899904	5788
7340.094177	9.778413	5789
7341.057446	7.914272	5790
7342.169414	10.252071	5791
7343.155921	9.079760	5792
7344.235421	8.289553	5793
7345.250657	9.127802	5794
7346.323343	8.221807	5795
7347.328929	10.485737	5796
7348.412360	8.679328	5797
7349.403959	10.118486	5798
7350.502055	6.501136	5799
7351.479461	9.596084	5800
7352.602212	8.973962	5801
7353.560633	9.243971	5802
7354.682212	9.679791	5803
7355.641426	9.749011	5804
7356.762052	9.579590	5805
7357.724759	8.632822	5806
7358.845314	9.608313	5807
7359.812668	7.152022	5808
7360.927725	9.869123	5809
7361.904693	8.022424	5810
7363.007948	9.519496	5811
7363.991839	9.146048	5812
7365.085365	9.064452	5813
7366.082930	8.704570	5814
7367.160828	9.285629	5815
7368.175939	8.528110	5816
7369.245133	9.445084	5817
7370.257520	8.767735	5818
7371.339589	8.641301	5819
7372.327616	8.412960	5820
7373.435623	8.430488	5821
7374.402820	8.792414	5822
7375.517387	9.860939	5823
7376.497107	9.234213	5824
7377.591667	9.690797	5825
7378.593623	9.316450	5826
7379.666784	10.413384	5827
7380.679920	9.202207	5828
7381.759674	9.418747	5829
7382.756621	9.298089	5830
7383.854894	9.295011	5831
7384.827161	9.665368	5832
7385.941394	10.638775	5833
7386.914751	7.905541	5834
7388.021022	11.003550	5835
7389.009881	9.492879	5836
7390.096343	10.805087	5837
7391.097606	10.021251	5838
7392.174148	11.549559	5839
7393.187876	8.633768	5840
7394.257009	10.593372	5841
7395.274019	8.366286	5842
7396.342312	9.487883	5843
7397.356716	8.310000	5844
7398.426963	9.140723	5845
7399.439782	8.705358	5846
7400.511452	9.014985	5847
7401.525495	9.433713	5848
7402.598118	9.226024	5849
7403.607797	9.145970	5850
7404.682218	10.522360	5851
7405.690019	8.656707	5852
7406.767766	9.870067	5853
7407.768643	9.322040	5854
7408.862220	8.224194	5855
7409.844589	9.838717	5856
7410.958586	10.784452	5857
7411.920684	9.547098	5858
7413.041365	10.131478	5859
7414.002854	8.876735	5860
7415.123551	8.943389	5861
7416.098675	8.226677	5862
7417.198893	9.153983	5863
7418.193703	8.090925	5864
7419.274020	9.682017	5865
7420.283881	7.999365	5866
7421.356458	9.326876	5867
7422.359944	8.919703	5868
7423.454845	9.047542	5869
7424.435652	9.273456	5870
7425.547068	10.560687	5871
7426.509675	8.776391	5872
7427.632302	9.533188	5873
7428.595518	8.568286	5874
7429.714008	8.877558	5875
7430.686041	8.305124	5876
7431.791299	9.117638	5877
7432.777422	8.237424	5878
7433.870371	9.025082	5879
7434.868554	8.593715	5880
7435.950264	8.969769	5881
7436.954463	8.909757	5882
7438.032612	8.985006	5883
7439.038061	8.875276	5884
7440.119268	9.029343	5885
7441.123714	8.858627	5886
7442.203263	9.265465	5887
7443.207269	8.770696	5888
7444.288952	9.320799	5889
7445.288903	8.632641	5890
7446.374391	9.138956	5891
7447.366116	8.558781	5892
7448.463378	9.321449	5893
7449.442790	8.668456	5894
7450.553844	9.229159	5895
7451.520804	8.397823	5896
7452.641022	9.146558	5897
7453.605277	8.564887	5898
7454.721599	9.084269	5899
7455.693439	9.223431	5900
7456.796216	9.847416	5901
7457.786691	9.152045	5902
7458.874149	9.161026	5903
7459.878634	8.890858	5904
7460.952164	9.082465	5905
7461.963706	8.979304	5906
7463.038262	8.882126	5907
7464.041967	8.706193	5908
7465.130180	8.827489	5909
7466.118048	8.449338	5910
7467.222606	8.869438	5911
7468.195351	8.594046	5912
7469.310590	9.135816	5913
7470.275585	8.924613	5914
7471.395856	9.580383	5915
7472.359233	8.542938	5916
7473.478049	9.783115	5917
7474.445799	8.455273	5918
7475.557917	9.662365	5919
7476.531895	8.603187	5920
7477.640293	9.398777	5921
7478.616431	8.996512	5922
7479.721824	9.199885	5923
7480.700353	9.155574	5924
7481.808220	9.283476	5925
7482.782491	9.020066	5926
7483.893948	9.466565	5927
7484.864653	8.653630	5928
7485.984867	9.230273	5929
7486.946519	8.610737	5930
7488.065177	9.078949	5931
7489.037040	8.820813	5932
7490.149895	8.671528	5933
7491.114289	8.259641	5934
7492.231342	8.850480	5935
7493.200880	8.030803	5936
7494.309031	8.880755	5937
7495.292311	8.222088	5938
7496.384279	8.716158	5939
7497.383670	8.239040	5940
7498.461324	8.800357	5941
7499.471443	8.541974	5942
7500.543118	8.984303	5943
7501.555436	8.690526	5944
7502.630577	9.354723	5945
7503.633853	8.850876	5946
7504.720244	9.182677	5947
7505.709315	8.914044	5948
7506.812321	9.017978	5949
7507.786866	8.641573	5950
7508.902476	9.115115	5951
7509.866760	8.274551	5952
7510.987103	8.844636	5953
7511.949106	8.018407	5954
7513.071528	8.678436	5955
7514.034795	8.083481	5956
7515.152671	8.567561	5957
7516.120132	8.030058	5958
7517.235616	8.609870	5959
7518.204954	8.165746	5960
7519.318129	8.471900	5961
7520.288819	8.084442	5962
7521.402082	8.459852	5963
7522.372391	8.018204	5964
7523.488222	8.361726	5965
7524.453451	8.046086	5966
7525.572301	8.267519	5967
7526.535356	7.873421	5968
7527.658519	8.446476	5969
7528.617270	8.023227	5970
7529.741633	8.719037	5971
7530.702690	8.257426	5972
7531.822547	8.796510	5973
7532.790662	8.300763	5974
7533.902027	9.030597	5975
7534.879859	8.355629	5976
7535.978968	8.999028	5977
7536.971581	8.302844	5978
7538.055871	9.021748	5979
7539.061023	8.293242	5980
7540.135119	8.816386	5981
7541.146853	8.181095	5982
7542.217512	8.622463	5983
7543.229248	8.026337	5984
7544.305428	8.268759	5985
7545.307551	7.886224	5986
7546.394014	8.112567	5987
7547.385395	7.931866	5988
7548.483948	8.098952	5989
7549.463265	7.681568	5990
7550.571902	8.103248	5991
7551.543053	7.759041	5992
7552.659580	8.216104	5993
7553.623750	7.770924	5994
7554.745239	8.200903	5995
7555.706289	7.898312	5996
7556.830600	8.367847	5997
7557.789677	7.935049	5998
7558.913826	8.313980	5999
7559.873191	7.874185	6000
7560.998447	8.151413	6001
7561.957443	7.860984	6002
7563.080807	8.193685	6003
7564.041473	7.844433	6004
7565.164313	8.230260	6005
7566.124774	7.870643	6006
7567.246908	8.109202	6007
7568.210238	7.803661	6008
7569.328578	8.052681	6009
7570.296951	7.593991	6010
7571.409389	8.045107	6011
7572.383378	7.427091	6012
7573.489230	7.915852	6013
7574.473591	7.521836	6014
7575.565728	7.950540	6015
7576.562166	7.551614	6016
7577.644270	8.026638	6017
7578.649551	7.660907	6018
7579.726142	8.099822	6019
7580.735728	7.602623	6020
7581.809522	8.137500	6021
7582.818724	7.909357	6022
7583.895015	8.427546	6023
7584.898991	7.983717	6024
7585.984267	8.371149	6025
7586.977610	8.123988	6026
7588.073656	8.321951	6027
7589.056231	8.021887	6028
7590.161155	8.267614	6029
7591.134118	8.008062	6030
7592.250741	8.058603	6031
7593.214437	7.906872	6032
7594.336178	8.191570	6033
