time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5072.162210	280.289032	1.559811	0.100000	55
5074.244836	280.622955	1.558654	0.100000	57
5076.328450	282.459198	1.485234	0.100000	59
5078.412614	283.681183	1.490072	0.100000	61
5080.497558	281.416504	1.491908	0.100000	63
5082.582306	279.698181	1.493852	0.100000	65
5084.666970	276.633362	1.492631	0.100000	67
5086.751465	277.487457	1.500246	0.100000	69
5088.836102	273.592651	1.496252	0.100000	71
5090.920737	274.507324	1.500810	0.100000	73
5093.005264	273.123047	1.498510	0.100000	75
5095.089623	276.186859	1.504385	0.100000	77
5097.174186	272.887024	1.497265	0.100000	79
5099.258740	275.291107	1.501874	0.100000	81
5101.343903	277.199432	1.508258	0.100000	83
5103.429567	274.484985	1.505945	0.100000	85
5105.515546	285.522430	1.555154	0.100000	87
5107.602057	280.569336	1.540352	0.100000	89
5109.688801	258.108154	1.493160	0.100000	91
5111.775302	278.521576	1.594286	0.100000	93
5113.861711	261.237946	1.490530	0.100000	95
5115.947718	259.598663	1.490298	0.100000	97
5118.033709	280.031982	1.579932	0.100000	99
5120.119422	279.751068	1.580230	0.100000	101
5122.204730	279.287628	1.584652	0.100000	103
5124.289579	277.895508	1.582528	0.100000	105
5126.374450	279.001068	1.541408	0.100000	107
5128.458713	294.031097	1.526636	0.100000	109
5130.542454	278.881836	1.589297	0.100000	111
5132.627247	302.023865	1.528233	0.100000	113
5134.710533	276.636078	1.599691	0.100000	115
5136.793402	279.879211	1.610009	0.100000	117
5138.876128	259.283142	1.520699	0.100000	119
5140.958531	284.190277	1.608915	0.100000	121
5143.041063	285.958649	1.612399	0.100000	123
5145.123327	280.751160	1.622461	0.100000	125
5147.205613	288.347992	1.546178	0.100000	127
5149.287558	283.099274	1.583412	0.100000	129
5151.370559	283.334137	1.580262	0.100000	131
5153.454390	283.415741	1.577522	0.100000	133
5155.538569	283.369568	1.576598	0.100000	135
5157.622545	283.337067	1.577693	0.100000	137
5159.706417	283.307343	1.574422	0.100000	139
5161.790363	283.286652	1.576667	0.100000	141
5163.875142	283.238129	1.574069	0.100000	143
5165.959061	291.890106	1.565864	0.100000	145
5168.042733	283.284454	1.570508	0.100000	147
5170.127013	283.482513	1.567756	0.100000	149
5172.210462	283.529968	1.562823	0.100000	151
5174.294498	283.692108	1.560267	0.100000	153
5176.379062	281.992889	1.591028	0.100000	155
5178.463933	293.205627	1.530892	0.100000	157
5180.549030	290.801544	1.501130	0.100000	159
5182.634845	261.614105	1.319065	0.100000	161
5184.720650	281.604279	1.578720	0.100000	163
5186.806939	282.445282	1.544907	0.100000	165
5188.893182	294.102692	1.355870	0.100000	167
5190.978844	281.330139	1.537831	0.100000	169
5193.064883	281.235107	1.532511	0.100000	171
5195.150068	280.886444	1.529508	0.100000	173
5197.235251	303.919861	1.363984	0.100000	175
5199.319955	294.139465	1.369026	0.100000	177
5201.404110	303.167542	1.365306	0.100000	179
5203.488267	299.483612	1.357531	0.100000	181
5205.572139	295.617462	1.367556	0.100000	183
5207.655998	278.806732	1.537190	0.100000	185
5209.739404	279.046448	1.539326	0.100000	187
5211.822540	299.120087	1.347272	0.100000	189
5213.905453	281.342651	1.518727	0.100000	191
5215.987969	281.945221	1.521106	0.100000	193
5218.070289	281.046326	1.545358	0.100000	195
5220.152388	281.763977	1.548071	0.100000	197
5222.234857	282.461121	1.549168	0.100000	199
5224.317093	102.195267	1.612340	-0.100000	201
5226.399732	283.398621	1.547369	0.100000	203
5228.482688	294.683533	1.505035	0.100000	205
5230.565985	283.786621	1.544183	0.100000	207
5232.649410	283.840485	1.543396	0.100000	209
5234.733333	283.907196	1.541105	0.100000	211
5236.817232	283.965118	1.539090	0.100000	213
5238.901049	283.951965	1.538137	0.100000	215
5240.985116	283.971100	1.536654	0.100000	217
5243.069159	283.909973	1.533352	0.100000	219
5245.153394	283.897095	1.531869	0.100000	221
5247.237458	283.962860	1.528902	0.100000	223
5249.321824	283.883057	1.527542	0.100000	225
5251.406364	283.801392	1.525225	0.100000	227
5253.490939	283.848602	1.523483	0.100000	229
5255.575987	283.695526	1.518130	0.100000	231
5257.661370	291.183655	1.491221	0.100000	233
5259.746902	283.298553	1.511498	0.100000	235
5261.832801	282.883331	1.507010	0.100000	237
5263.918664	282.440979	1.501490	0.100000	239
5266.004361	282.039703	1.497990	0.100000	241
5268.090106	283.172729	1.471703	0.100000	243
5270.175587	282.838165	1.467719	0.100000	245
5272.260697	304.980072	1.291229	0.100000	247
5274.345499	280.804626	1.480205	0.100000	249
5276.429799	306.095032	1.288202	0.100000	251
5278.514008	280.698059	1.474710	0.100000	253
5280.598119	280.678497	1.472774	0.100000	255
5282.682047	280.733276	1.473394	0.100000	1
5284.765710	280.838074	1.471182	0.100000	3
5286.849100	281.047089	1.471489	0.100000	5
5288.932314	281.349945	1.472840	0.100000	7
5291.014984	306.603363	1.282160	0.100000	9
5293.097803	283.792145	1.455074	0.100000	11
5295.180481	282.848053	1.476624	0.100000	13
