time (s)	coil I (A)	last det (V)	int current (uC)
4941.994013	1.032817	0.694799	542.229126
4941.995077	1.471454	0.694799	2107.855957
4941.996003	1.453850	0.694799	3454.121094
4941.996865	1.420232	0.694799	4678.361328
4941.997917	1.381124	0.694799	6131.304199
4941.998934	1.344503	0.694799	7498.664062
4941.999827	1.313936	0.694799	8672.008789
4942.000816	1.281138	0.694799	9939.053711
4942.001887	1.247377	0.694799	11274.994141
4942.002796	1.219087	0.694799	12383.144531
4942.003663	1.192376	0.694799	13416.933594
4942.004780	1.161042	0.694799	14713.818359
4942.005761	1.133958	0.694799	15826.230469
4942.006630	1.116215	0.694799	16796.220703
4942.007706	1.088240	0.694799	17967.166016
4942.008762	0.558007	0.694799	18556.421875
4942.009651	0.101876	0.694799	18646.990234
4942.010562	0.098174	0.694799	18736.425781
4942.011640	0.098324	0.694799	18842.419922
4942.012588	0.098013	0.694799	18935.335937
4942.013452	0.098090	0.694799	19020.085937
4942.014496	0.098152	0.694799	19122.556641
4942.015499	0.098108	0.694799	19220.958984
4942.016377	0.098141	0.694799	19307.126953
4942.017335	0.098104	0.694799	19401.111328
4942.018366	0.098262	0.694799	19502.419922
4943.022060	1.035264	0.600843	489.679718
4943.022941	1.465576	0.600843	1780.852295
4943.023898	1.460596	0.600843	3178.642578
4943.024976	1.420917	0.600843	4710.390625
4943.025898	1.385728	0.600843	5988.031250
4943.026769	1.353241	0.600843	7166.704102
4943.027841	1.316741	0.600843	8578.250000
4943.028846	1.282690	0.600843	9867.353516
4943.029740	1.254738	0.600843	10989.088867
4943.030730	1.224485	0.600843	12201.329102
4943.031802	1.192771	0.600843	13479.979492
4943.032710	1.165913	0.600843	14538.628906
4943.033577	1.140458	0.600843	15527.406250
4943.034692	1.116606	0.600843	16772.421875
4943.035667	1.092004	0.600843	17837.126953
4943.036547	0.867250	0.600843	18600.306641
4943.037621	0.113745	0.600843	18722.468750
4943.038659	0.098013	0.600843	18824.205078
4943.039551	0.098038	0.600843	18911.654297
4943.040481	0.098156	0.600843	19002.939453
4943.041543	0.098262	0.600843	19107.292969
4943.042488	0.098027	0.600843	19199.929687
4943.043350	0.098090	0.600843	19284.482422
4943.044400	0.098221	0.600843	19387.615234
4943.045414	0.098082	0.600843	19487.070312
4943.046291	0.098035	0.600843	19573.046875
4944.085064	1.104038	0.693832	617.157288
4944.085950	1.470190	0.693832	1919.746094
4944.086879	1.458310	0.693832	3274.516602
4944.087744	1.424641	0.693832	4506.831055
4944.088790	1.386200	0.693832	5956.795898
4944.089684	1.354171	0.693832	7167.424805
4944.090549	1.322721	0.693832	8311.578125
4944.091661	1.287144	0.693832	9742.881836
4944.092582	1.256810	0.693832	10900.404297
4944.093467	1.229919	0.693832	11988.882812
4944.094476	1.199791	0.693832	13199.472656
4944.095474	1.170260	0.693832	14367.392578
4944.096358	1.145270	0.693832	15379.810547
4944.097222	1.123722	0.693832	16350.706055
4944.098320	1.099050	0.693832	17557.462891
4944.099223	1.033685	0.693832	18490.880859
4944.100097	0.232328	0.693832	18693.935547
4944.101082	0.098309	0.693832	18790.769531
4944.102088	0.098071	0.693832	18889.429687
4944.102974	0.098038	0.693832	18976.291016
4944.103942	0.098236	0.693832	19071.382812
4944.104995	0.098126	0.693832	19174.708984
4944.105908	0.097958	0.693832	19264.144531
4944.106771	0.098064	0.693832	19348.773437
4944.107866	0.098152	0.693832	19456.250000
4944.108855	0.098123	0.693832	19553.292969
4945.114140	1.066937	0.596134	544.138000
4945.115176	1.472186	0.596134	2069.322998
4945.116067	1.456263	0.596134	3366.853760
4945.117042	1.420433	0.596134	4751.776367
4945.118100	1.379985	0.596134	6211.800781
4945.119031	1.346510	0.596134	7465.401367
4945.119893	1.316027	0.596134	8599.816406
4945.120951	1.280907	0.596134	9955.015625
4945.121970	1.248673	0.596134	11227.413086
4945.122862	1.221412	0.596134	12316.913086
4945.123833	1.192808	0.596134	13475.128906
4945.124902	1.161929	0.596134	14717.230469
4945.125815	1.136082	0.596134	15754.472656
4945.126680	1.117090	0.596134	16720.755859
4945.127787	1.089855	0.596134	17927.224609
4945.128754	0.695449	0.596134	18599.724609
4945.129639	0.109233	0.596134	18696.396484
4945.130647	0.098167	0.596134	18795.347656
4945.131699	0.098082	0.596134	18898.529297
4945.132585	0.098134	0.596134	18985.476562
4945.133451	0.098232	0.596134	19070.544922
4945.134552	0.098207	0.596134	19178.669922
4945.135504	0.098141	0.596134	19272.099609
4945.136363	0.098119	0.596134	19356.382812
4945.137400	0.098199	0.596134	19458.214844
4945.138430	0.098156	0.596134	19559.314453
4946.174510	1.087830	0.699653	573.286194
4946.175462	1.471476	0.699653	1974.131104
4946.176327	1.458885	0.699653	3236.066895
4946.177377	1.420023	0.699653	4727.091309
4946.178391	1.381769	0.699653	6128.205078
4946.179271	1.350015	0.699653	7316.217773
4946.180224	1.317224	0.699653	8571.532227
4946.181279	1.282053	0.699653	9924.098633
4946.182223	1.251764	0.699653	11105.763672
4946.183151	1.223698	0.699653	12241.355469
4946.184012	1.197191	0.699653	13272.136719
4946.185043	1.167594	0.699653	14475.925781
4946.185943	1.142043	0.699653	15503.764648
4946.186822	1.121851	0.699653	16489.871094
4946.187780	1.099237	0.699653	17542.939453
4946.188758	0.998595	0.699653	18519.564453
4946.189679	0.182637	0.699653	18687.773437
4946.190557	0.097910	0.699653	18773.738281
4946.191590	0.098174	0.699653	18875.152344
4946.192489	0.098082	0.699653	18963.328125
4946.193360	0.098101	0.699653	19048.773437
4946.194241	0.098156	0.699653	19135.248047
4946.195291	0.098046	0.699653	19238.195312
4946.196174	0.098071	0.699653	19324.792969
4946.197037	0.098071	0.699653	19409.427734
4946.198029	0.098038	0.699653	19506.681641
4947.207163	1.018824	0.574091	500.242798
4947.208215	1.471487	0.574091	2048.247070
4947.209101	1.455157	0.574091	3337.516602
4947.209963	1.423982	0.574091	4564.989258
4947.211020	1.384885	0.574091	6028.812988
4947.211970	1.350110	0.574091	7311.417480
4947.212838	1.319736	0.574091	8456.948242
4947.213720	1.288608	0.574091	9593.500977
4947.214832	1.254884	0.574091	10988.931641
4947.215733	1.226891	0.574091	12094.360352
4947.216606	1.200597	0.574091	13142.481445
4947.217637	1.170546	0.574091	14349.314453
4947.218623	1.142944	0.574091	15476.257812
4947.219491	1.122729	0.574091	16450.787109
4947.220580	1.096633	0.574091	17645.021484
4947.221613	0.878749	0.574091	18552.769531
4947.222508	0.135432	0.574091	18673.980469
4947.223451	0.098097	0.574091	18766.486328
4947.224501	0.098123	0.574091	18869.515625
4947.225434	0.098115	0.574091	18961.056641
4947.226295	0.098064	0.574091	19045.490234
4947.227350	0.098236	0.574091	19149.128906
4947.228352	0.098020	0.574091	19247.345703
4947.229229	0.097852	0.574091	19333.162109
4947.230198	0.098203	0.574091	19428.320312
4947.231250	0.098192	0.574091	19531.619141
4948.263969	1.068574	0.712411	547.109985
4948.264989	1.471688	0.712411	2048.231934
4948.265867	1.456483	0.712411	3327.024170
4948.266845	1.419778	0.712411	4715.566895
4948.267916	1.379678	0.712411	6193.201660
4948.268826	1.346558	0.712411	7418.569336
4948.269702	1.315228	0.712411	8570.708984
4948.270818	1.279376	0.712411	9998.493164
4948.271797	1.248314	0.712411	11220.592773
4948.272666	1.221713	0.712411	12282.260742
4948.273743	1.190013	0.712411	13563.905273
4948.274785	1.159717	0.712411	14772.330078
4948.275681	1.134822	0.712411	15789.130859
4948.276621	1.115233	0.712411	16837.449219
4948.277686	1.087683	0.712411	17995.832031
4948.278642	0.641287	0.712411	18608.902344
4948.279504	0.106216	0.712411	18700.460937
4948.280560	0.098126	0.712411	18804.082031
4948.281577	0.097954	0.712411	18903.701172
4948.282462	0.097925	0.712411	18990.365234
4948.283413	0.098101	0.712411	19083.658203
4948.284472	0.098009	0.712411	19187.449219
4948.285397	0.098024	0.712411	19278.121094
4948.286259	0.098177	0.712411	19362.750000
4948.287330	0.098082	0.712411	19467.796875
4948.288327	0.098079	0.712411	19565.582031
4949.294100	1.060638	0.547794	529.258545
4949.295057	1.470480	0.547794	1936.507690
4949.295924	1.460149	0.547794	3202.456787
4949.297002	1.419928	0.547794	4733.139160
4949.298034	1.381428	0.547794	6158.772949
4949.298918	1.349392	0.547794	7351.635742
4949.299854	1.317111	0.547794	8584.451172
4949.300722	1.287565	0.547794	9702.057617
4949.301680	1.256521	0.547794	10905.804687
4949.302615	1.227935	0.547794	12053.923828
4949.303496	1.201692	0.547794	13112.614258
4949.304490	1.172860	0.547794	14278.437500
4949.305416	1.145944	0.547794	15339.581055
4949.306337	1.124205	0.547794	16374.974609
4949.307205	1.103335	0.547794	17332.669922
4949.308253	1.061931	0.547794	18445.574219
4949.309140	0.271384	0.547794	18686.292969
4949.310006	0.098397	0.547794	18771.505859
4949.311007	0.098057	0.547794	18869.660156
4949.311915	0.098112	0.547794	18958.746094
4949.312835	0.098101	0.547794	19048.998047
4949.313710	0.098156	0.547794	19134.884766
4949.314746	0.098090	0.547794	19236.505859
4949.315645	0.098192	0.547794	19324.781250
4949.316510	0.098134	0.547794	19409.666016
4949.317575	0.098163	0.547794	19514.208984
4950.353942	1.061598	0.697841	533.983704
4950.354896	1.470586	0.697841	1936.922607
4950.355782	1.458867	0.697841	3229.479004
4950.356791	1.421367	0.697841	4663.638672
4950.357853	1.381406	0.697841	6130.691895
4950.358744	1.349147	0.697841	7332.781738
4950.359643	1.316854	0.697841	8516.633789
4950.360758	1.280669	0.697841	9944.580078
4950.361714	1.250226	0.697841	11139.795898
4950.362583	1.223606	0.697841	12203.109375
4950.363629	1.192657	0.697841	13450.628906
4950.364649	1.163038	0.697841	14636.927734
4950.365547	1.137792	0.697841	15658.665039
4950.366505	1.117258	0.697841	16728.998047
4950.367565	1.090411	0.697841	17884.833984
4950.368507	0.761118	0.697841	18601.806641
4950.369369	0.117327	0.697841	18702.941406
4950.370443	0.098060	0.697841	18808.257812
4950.371437	0.097998	0.697841	18905.667969
4950.372318	0.098093	0.697841	18992.087891
4950.373297	0.098064	0.697841	19088.091797
4950.374346	0.098049	0.697841	19190.945312
4950.375250	0.098038	0.697841	19279.572266
4950.376109	0.098115	0.697841	19363.853516
4950.377200	0.098086	0.697841	19470.865234
4950.378199	0.098104	0.697841	19568.871094
4951.379388	1.006373	0.506370	430.727753
4951.380486	1.470399	0.506370	2045.226074
4951.381454	1.453718	0.506370	3452.425293
4951.382344	1.420389	0.506370	4716.571777
4951.383345	1.382955	0.506370	6100.910156
4951.384408	1.345082	0.506370	7530.731934
4951.385303	1.313602	0.506370	8706.406250
4951.386200	1.283364	0.506370	9857.583984
4951.387282	1.249504	0.506370	11209.547852
4951.388234	1.220449	0.506370	12371.416016
4951.389100	1.194792	0.506370	13406.106445
4951.390142	1.164536	0.506370	14619.552734
4951.391176	1.135653	0.506370	15793.818359
4951.392062	1.116973	0.506370	16783.457031
4951.393020	1.092708	0.506370	17830.271484
4951.394088	0.697559	0.506370	18575.263672
4951.395018	0.107424	0.506370	18675.167969
4951.395874	0.098086	0.506370	18759.128906
4951.396941	0.098243	0.506370	18863.955078
4951.397967	0.098079	0.506370	18964.583984
4951.398834	0.098093	0.506370	19049.630859
4951.399794	0.098134	0.506370	19143.839844
4951.400855	0.098097	0.506370	19247.919922
4951.401773	0.098068	0.506370	19337.945312
4951.402644	0.098108	0.506370	19423.396484
4951.403729	0.098309	0.506370	19530.062500
4952.442885	1.028661	0.669820	516.387756
4952.443943	1.470978	0.669820	2072.682129
4952.444882	1.453689	0.669820	3437.695801
4952.445753	1.420400	0.669820	4674.864258
4952.446790	1.381556	0.669820	6107.538086
4952.447827	1.344386	0.669820	7501.666504
4952.448723	1.313580	0.669820	8678.634766
4952.449691	1.281606	0.669820	9919.229492
4952.450756	1.247655	0.669820	11247.982422
4952.451684	1.219211	0.669820	12379.410156
4952.452556	1.192698	0.669820	13419.442383
4952.453654	1.161508	0.669820	14694.777344
4952.454644	1.133932	0.669820	15817.370117
4952.455541	1.115709	0.669820	16818.162109
4952.456539	1.090118	0.669820	17906.099609
4952.457608	0.616633	0.669820	18565.281250
4952.458496	0.103345	0.669820	18657.050781
4952.459363	0.097987	0.669820	18742.005859
4952.460458	0.098126	0.669820	18849.453125
4952.461408	0.098038	0.669820	18942.589844
4952.462266	0.098053	0.669820	19026.718750
4952.463353	0.098210	0.669820	19133.472656
4952.464395	0.098020	0.669820	19235.609375
4952.465280	0.098031	0.669820	19322.367187
4952.466205	0.098126	0.669820	19413.134766
4952.467262	0.098101	0.669820	19516.826172
4953.466918	1.076946	0.474265	558.934875
4953.467934	1.472384	0.474265	2054.877197
4953.468821	1.456490	0.474265	3346.784180
4953.469816	1.418672	0.474265	4758.362793
4953.470887	1.379908	0.474265	6236.244629
4953.471762	1.347345	0.474265	7415.171387
4953.472652	1.315382	0.474265	8585.861328
4953.473764	1.279442	0.474265	10008.600586
4953.474727	1.249197	0.474265	11211.577148
4953.475598	1.222412	0.474265	12276.297852
4953.476615	1.191969	0.474265	13488.530273
4953.477661	1.161760	0.474265	14703.731445
4953.478553	1.136927	0.474265	15717.871094
4953.479508	1.116522	0.474265	16784.150391
4953.480568	1.089434	0.474265	17938.949219
4953.481513	0.715781	0.474265	18615.363281
4953.482374	0.112200	0.474265	18711.966797
4953.483445	0.098339	0.474265	18817.287109
4953.484450	0.098328	0.474265	18916.105469
4953.485342	0.098258	0.474265	19003.751953
4953.486325	0.098298	0.474265	19100.378906
4953.487379	0.098265	0.474265	19203.951172
4953.488282	0.098082	0.474265	19292.519531
4953.489140	0.098053	0.474265	19376.648437
4953.490231	0.098199	0.474265	19483.783203
4953.491224	0.098093	0.474265	19581.189453
4954.529265	1.019458	0.647615	486.281494
4954.530341	1.471106	0.647615	2069.191406
4954.531301	1.453147	0.647615	3464.212402
4954.532225	1.418188	0.647615	4774.618652
4954.533094	1.385094	0.647615	5978.265625
4954.534143	1.348202	0.647615	7392.529297
4954.535027	1.317100	0.647615	8556.845703
4954.535895	1.287898	0.647615	9674.741211
4954.536809	1.258165	0.647615	10824.704102
4954.537821	1.226682	0.647615	12066.106445
4954.538749	1.199352	0.647615	13179.104492
4954.539637	1.173468	0.647615	14221.144531
4954.540636	1.145695	0.647615	15365.693359
4954.541560	1.123015	0.647615	16403.359375
4954.542492	1.101412	0.647615	17429.875000
4954.543364	1.052157	0.647615	18347.355469
4954.544410	0.221986	0.647615	18579.552734
4954.545293	0.098024	0.647615	18666.107422
4954.546152	0.098148	0.647615	18750.416016
4954.547253	0.098170	0.647615	18858.501953
4954.548154	0.097991	0.647615	18946.791016
4954.549020	0.098104	0.647615	19031.750000
4954.549993	0.098232	0.647615	19127.330078
4954.550996	0.098090	0.647615	19225.714844
4954.551893	0.098053	0.647615	19313.667969
4954.552755	0.098126	0.647615	19398.251953
4955.557384	1.052248	0.436270	521.915222
4955.558268	1.467151	0.436270	1818.876709
4955.559133	1.462332	0.436270	3083.793457
4955.560198	1.423312	0.436270	4599.620605
4955.561176	1.386306	0.436270	5955.427734
4955.562055	1.354178	0.436270	7145.750488
4955.562974	1.322150	0.436270	8360.805664
4955.564046	1.286763	0.436270	9740.214844
4955.564931	1.258359	0.436270	10853.863281
4955.565854	1.229279	0.436270	11988.487305
4955.566927	1.197751	0.436270	13273.674805
4955.567872	1.170157	0.436270	14379.473633
4955.568736	1.145002	0.436270	15368.755859
4955.569782	1.120554	0.436270	16540.855469
4955.570819	1.095597	0.436270	17676.990234
4955.571715	0.970137	0.436270	18546.232422
4955.572674	0.174115	0.436270	18713.208984
4955.573729	0.098079	0.436270	18816.681641
4955.574651	0.098064	0.436270	18907.095703
4955.575516	0.098060	0.436270	18991.917969
4955.576591	0.098060	0.436270	19097.332031
4955.577593	0.098027	0.436270	19195.554687
4955.578481	0.098027	0.436270	19282.603516
4955.579450	0.098156	0.436270	19377.716797
4955.580499	0.098060	0.436270	19480.582031
4955.581412	0.097954	0.436270	19570.013672
4956.613653	1.059390	0.627196	540.288757
4956.614565	1.468997	0.627196	1880.013672
4956.615434	1.460054	0.627196	3148.800293
4956.616514	1.420609	0.627196	4683.058105
4956.617515	1.382633	0.627196	6067.073730
4956.618405	1.350630	0.627196	7269.134277
4956.619393	1.316982	0.627196	8570.312500
4956.620449	1.281779	0.627196	9923.871094
4956.621354	1.252591	0.627196	11057.466797
4956.622220	1.224745	0.627196	12118.095703
4956.623326	1.193126	0.627196	13437.693359
4956.624310	1.164646	0.627196	14583.705078
4956.625175	1.140231	0.627196	15570.004883
4956.626195	1.117683	0.627196	16710.041016
4956.627254	1.091594	0.627196	17866.039062
4956.628135	0.837004	0.627196	18603.439453
4956.629047	0.130129	0.627196	18722.117187
4956.630121	0.098203	0.627196	18827.587891
4956.631067	0.098108	0.627196	18920.398437
4956.631922	0.098042	0.627196	19004.224609
4956.632929	0.098145	0.627196	19103.056641
4956.633965	0.098108	0.627196	19204.697266
4956.634854	0.098115	0.627196	19291.921875
4956.635780	0.098221	0.627196	19382.875000
4956.636846	0.098079	0.627196	19487.427734
4956.637781	0.098024	0.627196	19579.080078
4957.646860	1.057896	0.418279	531.063538
4957.647778	1.469044	0.418279	1879.645996
4957.648641	1.460504	0.418279	3140.061035
4957.649708	1.420880	0.418279	4656.140137
4957.650725	1.382790	0.418279	6062.437988
4957.651625	1.350447	0.418279	7277.839844
4957.652604	1.317092	0.418279	8567.273437
4957.653670	1.281595	0.418279	9933.454102
4957.654575	1.252581	0.418279	11067.039062
4957.655443	1.224910	0.418279	12130.260742
4957.656553	1.192745	0.418279	13454.208008
4957.657531	1.164650	0.418279	14593.235352
4957.658404	1.139963	0.418279	15588.422852
4957.659470	1.116438	0.418279	16778.544922
4957.660517	1.089976	0.418279	17919.750000
4957.661416	0.776624	0.418279	18617.933594
4957.662341	0.118542	0.418279	18727.585937
4957.663417	0.098112	0.418279	18833.154297
4957.664365	0.097917	0.418279	18925.980469
4957.665280	0.098005	0.418279	19015.656250
4957.666145	0.098057	0.418279	19100.474609
4957.667176	0.098112	0.418279	19201.626953
4957.668062	0.098027	0.418279	19288.478516
4957.668937	0.098071	0.418279	19374.291016
4957.669841	0.098108	0.418279	19462.980469
4957.670846	0.098068	0.418279	19561.539062
4958.694339	0.994131	0.622483	430.458618
4958.695216	1.462024	0.622483	1712.653564
4958.696180	1.461196	0.622483	3121.246826
4958.697189	1.424055	0.622483	4558.118652
4958.698073	1.390316	0.622483	5787.158203
4958.698940	1.358177	0.622483	6964.698242
4958.700004	1.321857	0.622483	8371.153320
4958.700938	1.289967	0.622483	9575.982422
4958.701816	1.262172	0.622483	10684.168945
4958.702772	1.232604	0.622483	11862.538086
