time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4808.136101	349.170319	0.786633	0.004845	11
4810.205898	349.269928	0.795477	0.004641	13
4812.276184	349.181793	0.797173	0.004848	15
4814.346608	349.142548	0.799415	0.004980	17
4816.417847	349.064453	0.802061	0.004572	19
4818.488289	349.026337	0.804151	0.004653	21
4820.558149	348.953491	0.798746	0.004424	23
4822.627244	169.041641	-0.808731	-0.004520	25
4824.695973	349.157959	0.811556	0.004410	27
4826.764069	349.250336	0.813399	0.004660	29
4828.831885	349.274750	0.815623	0.004078	31
4830.900209	349.340302	0.816438	0.004333	33
4832.968625	349.330780	0.818687	0.003772	35
4835.037096	349.357269	0.820240	0.003737	37
4837.105617	349.318909	0.820531	0.004058	39
4839.174818	349.244446	0.821151	0.003495	41
4841.243894	349.242981	0.821678	0.004069	43
4843.313744	349.266815	0.824260	0.003697	45
4845.383487	349.093658	0.818173	0.003254	47
4847.453379	349.222778	0.829382	0.003385	49
4849.523377	349.133881	0.831665	0.002690	51
4851.592881	169.307449	-0.832166	-0.002472	53
4853.662799	169.321472	-0.832510	-0.002393	55
4855.732218	169.244751	-0.831568	-0.002313	57
4857.801114	169.334030	-0.830962	-0.002336	59
4859.869008	169.278397	-0.830638	-0.002694	61
4861.936698	169.283569	-0.829814	-0.002255	63
4864.004137	169.264557	-0.829070	-0.002558	65
4866.071520	169.199783	-0.828449	-0.002710	67
4868.139307	169.145264	-0.826482	-0.002559	69
4870.207070	169.095428	-0.824819	-0.002593	71
4872.275034	169.054871	-0.823213	-0.002852	73
4874.343181	169.105087	-0.819200	-0.002517	75
4876.411347	169.114395	-0.819157	-0.002831	77
4878.479996	169.126434	-0.819456	-0.002739	79
4880.548445	169.104309	-0.818803	-0.002772	81
4882.617256	169.116394	-0.818755	-0.002737	83
4884.686560	169.098343	-0.818491	-0.002746	85
4886.755406	169.069366	-0.818402	-0.002947	87
4888.824534	169.070099	-0.816653	-0.002857	89
4890.894116	169.001785	-0.815569	-0.002683	91
4892.964237	168.995331	-0.814286	-0.002837	93
4895.033924	169.011871	-0.813982	-0.002925	95
4897.103761	168.999634	-0.816548	-0.002532	97
4899.172588	168.942703	-0.816084	-0.003176	99
4901.241366	168.921982	-0.815548	-0.003114	101
4903.309601	168.980301	-0.814269	-0.002718	103
4905.377696	169.048553	-0.813585	-0.002917	105
4907.445428	169.110870	-0.812586	-0.003168	107
4909.513137	169.149902	-0.811850	-0.002798	109
4911.581273	169.137222	-0.810859	-0.002870	111
4913.648964	169.183960	-0.809872	-0.002681	113
4915.717310	169.168915	-0.807917	-0.002755	115
4917.785912	169.159470	-0.807039	-0.002517	117
4919.854703	169.113235	-0.804644	-0.003184	119
4921.923748	169.105576	-0.804871	-0.002272	121
4923.992757	169.066284	-0.803333	-0.002661	123
4926.061893	169.063934	-0.802452	-0.002701	125
4928.131175	169.116348	-0.801078	-0.002850	127
4930.200392	169.090530	-0.799383	-0.003075	129
4932.269697	169.075302	-0.798243	-0.002755	131
4934.338489	169.085144	-0.797299	-0.002827	133
4936.407036	169.126678	-0.797650	-0.002394	135
4938.475244	169.140366	-0.797245	-0.002633	137
4940.542967	169.097916	-0.796138	-0.002965	139
4942.610845	169.090530	-0.795719	-0.002704	141
4944.678210	169.016235	-0.794698	-0.003238	143
4946.746250	169.030045	-0.796232	-0.002798	145
4948.813840	168.959503	-0.795545	-0.002872	147
4950.882000	168.950089	-0.794381	-0.003036	149
4952.949889	168.960266	-0.794655	-0.003263	151
4955.018350	168.870239	-0.793124	-0.003016	153
4957.086870	168.926315	-0.790893	-0.003197	155
4959.155370	168.890961	-0.789922	-0.003112	157
4961.223730	168.972672	-0.788329	-0.003564	159
4963.293177	168.929718	-0.787645	-0.003154	161
4965.361979	168.923553	-0.787118	-0.003088	163
4967.431612	168.915634	-0.785856	-0.003363	165
4969.500912	168.898453	-0.785443	-0.003509	167
4971.570452	168.901489	-0.784951	-0.003655	169
4973.639624	168.828293	-0.783885	-0.003250	171
4975.708732	168.785355	-0.784208	-0.003187	173
4977.778019	168.782074	-0.783411	-0.003236	175
